route_name,sido,sigungu,start_addr_jibun,start_addr_road,start_lat,start_lon,end_lat,end_lon,length_km,width_m,road_type,is_official,road_id,is_wide_road,safety_index
가재울로,경기도,파주시,경기도 파주시 목동동 821,,,,,,1.78,1.5,,0,가재울로_파주시,0,0.0403
가온로,경기도,파주시,경기도 파주시 목동동 650,,,,,,5.7,1.5,,0,가온로_파주시,0,0.0521
가람로21번길(분기),경기도,파주시,경기도 파주시 와동동 1643,,,,,,0.25,1.5,,0,가람로21번길(분기)_파주시,0,0.0357
미래로(1),경기도,파주시,경기도 파주시 와동동 1643,,,,,,4.15,1.5,,0,미래로(1)_파주시,0,0.0474
물향기1로(2),경기도,파주시,경기도 파주시 목동동 산 20-1,,,,,,0.57,1.5,,0,물향기1로(2)_파주시,0,0.0367
물향기1로(1),경기도,파주시,경기도 파주시 목동동 289-2,,,,,,0.38,1.5,,0,물향기1로(1)_파주시,0,0.0361
문향로,경기도,파주시,경기도 파주시 문산읍 당동리 939,,,,,,0.6,1.5,,0,문향로_파주시,0,0.0368
문산역로(1),경기도,파주시,경기도 파주시 문산읍 선유리 957-40,,,,,,0.43,1.5,,0,문산역로(1)_파주시,0,0.0363
문발로(6),경기도,파주시,경기도 파주시 문발동 647-5,,,,,,0.14,3.0,,0,문발로(6)_파주시,1,0.0704
문발로(5),경기도,파주시,경기도 파주시 문발동 499-2,,,,,,0.48,3.0,,0,문발로(5)_파주시,1,0.0714
문발로(4),경기도,파주시,경기도 파주시 문발동 510-1,,,,,,0.57,2.0,,0,문발로(4)_파주시,1,0.0483
문발로(3),경기도,파주시,경기도 파주시 문발동 535-6,,,,,,0.52,3.5,,0,문발로(3)_파주시,1,0.0832
문발로(2),경기도,파주시,경기도 파주시 문발동 525-4,,,,,,0.49,3.5,,0,문발로(2)_파주시,1,0.0831
문발로(1),경기도,파주시,경기도 파주시 문발동 626,,,,,,0.94,1.0,,0,문발로(1)_파주시,0,0.0261
동패로,경기도,파주시,경기도 파주시 동패동 2005,,,,,,2.45,1.5,,0,동패로_파주시,0,0.0423
동서대로(2),경기도,파주시,경기도 파주시 동패동 1780-1,,,,,,2.25,2.0,,0,동서대로(2)_파주시,1,0.0534
백범로4L,인천광역시,남동구,인천광역시 남동구 간석동 574-9,,,,,,0.16,1.5,,1,백범로4L_남동구,0,0.0355
백범로3R,인천광역시,남동구,인천광역시 남동구 간석동 912-14,,,,,,0.22,1.2,,1,백범로3R_남동구,0,0.0286
백범로2L,인천광역시,남동구,인천광역시 남동구 만수동 956-2,,,,,,1.3,1.5,,1,백범로2L_남동구,0,0.0389
백범로2R,인천광역시,남동구,인천광역시 남동구 만수동 956-2,,,,,,1.37,1.5,,1,백범로2R_남동구,0,0.0391
백범로1L,인천광역시,남동구,인천광역시 남동구 만수동 594-10,,,,,,0.63,1.5,,1,백범로1L_남동구,0,0.0369
백범로1R,인천광역시,남동구,인천광역시 남동구 만수동 594-10,,,,,,1.2,1.5,,1,백범로1R_남동구,0,0.0386
화도진로,인천광역시,동구,인천광역시 동구 송현동 70-15,,37.47739337,126.6323141,37.47628081,126.6335317,0.25,1.5,자전거보행자겸용도로,0,화도진로_동구,0,0.0357
보세로,인천광역시,동구,인천광역시 동구 만석동 18-11,,37.48926143,126.6230897,37.48519622,126.6156873,2.524,2.4,자전거우선도로,0,보세로_동구,1,0.0635
동산로,인천광역시,동구,인천광역시 동구 송림동 102-24,,37.47074255,126.6496166,37.4702856,126.6498105,0.138,1.5,자전거보행자겸용도로,0,동산로_동구,0,0.0354
송림로,인천광역시,동구,인천광역시 동구 송림동 43-11,,37.47699183,126.6494308,37.47786347,126.6518691,0.22,1.5,자전거보행자겸용도로,0,송림로_동구,0,0.0356
염전로,인천광역시,동구,인천광역시 동구 송림동 11-169,,37.4810853,126.6467786,37.4841274,126.6491505,0.47,1.5,자전거보행자겸용도로,0,염전로_동구,0,0.0364
새천년로,인천광역시,동구,인천광역시 동구 송림동 43-12,,37.4769429,126.6493097,37.47098577,126.6496291,0.75,1.5,자전거보행자겸용도로,0,새천년로_동구,0,0.0372
송현로,인천광역시,동구,인천광역시 동구 송현동 56-211,,37.47996185,126.6363852,37.47705166,126.633314,0.7,3.0,자전거보행자겸용도로,0,송현로_동구,1,0.0721
중봉대로,인천광역시,동구,인천광역시 동구 송현동 142-19,,37.49124842,126.6484007,37.48814767,126.6349596,0.82,1.5,자전거보행자겸용도로,0,중봉대로_동구,0,0.0374
황금고갯길,인천광역시,동구,인천광역시 동구 송림동 20-17,,37.48082833,126.6463346,37.48092623,126.6521383,0.53,1.5,자전거보행자겸용도로,0,황금고갯길_동구,0,0.0366
인중로,인천광역시,동구,인천광역시 동구 송현동 1-6,,37.48814767,126.6349596,37.48926143,126.6230897,3.54,1.5,자전거전용도로,0,인중로_동구,0,0.0456
청능대로1R,인천광역시,남동구,인천광역시 연수구 동춘동 926,,,,,,2.5,1.4,,1,청능대로1R_남동구,0,0.0401
비류대로1L,인천광역시,남동구,인천광역시 남동구 남촌동 652-50,,,,,,0.54,0.54,,1,비류대로1L_남동구,0,0.0142
비류대로1R,인천광역시,남동구,인천광역시 남동구 남촌동 652-50,,,,,,0.54,0.54,,1,비류대로1R_남동구,0,0.0142
매소홀로6L,인천광역시,남동구,인천광역시 남동구 서창동 548-14,,,,,,0.15,0.15,,1,매소홀로6L_남동구,0,0.0039
매소홀로6R,인천광역시,남동구,인천광역시 남동구 서창동 548-14,,,,,,0.14,0.14,,1,매소홀로6R_남동구,0,0.0037
매소홀로5L,인천광역시,남동구,인천광역시 남동구 서창동 554-5,,,,,,0.29,0.29,,1,매소홀로5L_남동구,0,0.0076
매소홀로5R,인천광역시,남동구,인천광역시 남동구 서창동 554-5,,,,,,0.31,0.31,,1,매소홀로5R_남동구,0,0.0081
매소홀로4L,인천광역시,남동구,인천광역시 남동구 수산동 29-9,,,,,,0.53,0.53,,1,매소홀로4L_남동구,0,0.0139
매소홀로4R,인천광역시,남동구,인천광역시 남동구 수산동 29-9,,,,,,0.53,0.53,,1,매소홀로4R_남동구,0,0.0139
매소홀로3L,인천광역시,남동구,인천광역시 남동구 수산동 29-23,,,,,,0.38,0.38,,1,매소홀로3L_남동구,0,0.01
매소홀로3R,인천광역시,남동구,인천광역시 남동구 수산동 29-23,,,,,,0.38,0.38,,1,매소홀로3R_남동구,0,0.01
매소홀로2L,인천광역시,남동구,인천광역시 남동구 수산동 29-9,,,,,,0.21,1.8,,1,매소홀로2L_남동구,0,0.0426
매소홀로2R,인천광역시,남동구,인천광역시 남동구 수산동 29-9,,,,,,0.21,1.8,,1,매소홀로2R_남동구,0,0.0426
매소홀로1L,인천광역시,남동구,인천광역시 남동구 구월동 829-3,,,,,,1.34,1.34,,1,매소홀로1L_남동구,0,0.0353
매소홀로1R,인천광역시,남동구,인천광역시 남동구 구월동 829-3,,,,,,1.34,1.34,,1,매소홀로1R_남동구,0,0.0353
인주대로5L,인천광역시,남동구,인천광역시 남동구 만수동 602-1,,,,,,1.01,1.01,,1,인주대로5L_남동구,0,0.0266
인주대로4L,인천광역시,남동구,인천광역시 남동구 구월동 1195-9,,,,,,2.24,2.24,,1,인주대로4L_남동구,1,0.059
인주대로4R,인천광역시,남동구,인천광역시 남동구 구월동 1195-9,,,,,,2.24,2.24,,1,인주대로4R_남동구,1,0.059
인주대로3L,인천광역시,남동구,인천광역시 남동구 구월동 1126,,,,,,0.54,0.54,,1,인주대로3L_남동구,0,0.0142
인주대로3R,인천광역시,남동구,인천광역시 남동구 구월동 1126,,,,,,0.61,0.61,,1,인주대로3R_남동구,0,0.016
인주대로2L,인천광역시,남동구,인천광역시 남동구 구월동 1126,,,,,,0.1,1.2,,1,인주대로2L_남동구,0,0.0283
인주대로2R,인천광역시,남동구,인천광역시 남동구 구월동 1126,,,,,,0.1,1.2,,1,인주대로2R_남동구,0,0.0283
인주대로1L,인천광역시,남동구,인천광역시 남동구 구월동 1122-4,,,,,,0.12,1.0,,1,인주대로1L_남동구,0,0.0237
인주대로1R,인천광역시,남동구,인천광역시 남동구 구월동 1114-6,,,,,,0.12,1.0,,1,인주대로1R_남동구,0,0.0237
구월로1L,인천광역시,남동구,인천광역시 남동구 구월동 341-5,,,,,,0.68,1.2,,1,구월로1L_남동구,0,0.03
방촌로(1),경기도,파주시,경기도 파주시 문산읍 당동리 888-1,,,,,,2.07,1.5,,0,방촌로(1)_파주시,0,0.0412
미리내로(2),경기도,파주시,경기도 파주시 상지석동 1633-1,,,,,,0.72,2.0,,0,미리내로(2)_파주시,1,0.0488
미리내로(1),경기도,파주시,경기도 파주시 상지석동 1660-2,,,,,,1.65,1.2,,0,미리내로(1)_파주시,0,0.0329
미래로602번길,경기도,파주시,경기도 파주시 와동동 1307,,,,,,0.74,1.5,,0,미래로602번길_파주시,0,0.0372
미래로408번길,경기도,파주시,경기도 파주시 야당동 999,,,,,,1.24,1.5,,0,미래로408번길_파주시,0,0.0387
미래로(2),경기도,파주시,경기도 파주시 동패동 21-6,,,,,,2.68,1.5,,0,미래로(2)_파주시,0,0.043
원적로 420번길 1,경기도,이천시,경기도 이천시 도암리 306-5,,,,,,0.7,1.5,자전거보행자겸용도로,0,원적로 420번길 1_이천시,0,0.0371
호구포로1L,인천광역시,남동구,인천광역시 남동구 구월동 24,,,,,,0.68,1.5,,1,호구포로1L_남동구,0,0.037
남동대로10R,인천광역시,남동구,인천광역시 남동구 고잔동 710-2,,,,,,0.49,1.2,,1,남동대로10R_남동구,0,0.0294
남동대로10L,인천광역시,남동구,인천광역시 남동구 고잔동 710-2,,,,,,0.49,1.2,,1,남동대로10L_남동구,0,0.0294
남동대로9R,인천광역시,남동구,인천광역시 남동구 고잔동 671,,,,,,1.0,1.2,,1,남동대로9R_남동구,0,0.031
남동대로9L,인천광역시,남동구,인천광역시 남동구 고잔동 671,,,,,,1.0,1.2,,1,남동대로9L_남동구,0,0.031
남동대로8R,인천광역시,남동구,인천광역시 남동구 남촌동 614,,,,,,2.2,3.0,,1,남동대로8R_남동구,1,0.0766
남동대로8L,인천광역시,남동구,인천광역시 남동구 남촌동 614,,,,,,2.2,3.0,,1,남동대로8L_남동구,1,0.0766
남동대로7R,인천광역시,남동구,인천광역시 남동구 남촌동 625-53,,,,,,0.3,1.5,,1,남동대로7R_남동구,0,0.0359
남동대로7L,인천광역시,남동구,인천광역시 남동구 남촌동 625-53,,,,,,0.3,1.5,,1,남동대로7L_남동구,0,0.0359
남동대로6R,인천광역시,남동구,인천광역시 남동구 남촌동 510-59,,,,,,0.24,1.5,,1,남동대로6R_남동구,0,0.0357
남동대로6L,인천광역시,남동구,인천광역시 남동구 남촌동 510-59,,,,,,0.24,1.5,,1,남동대로6L_남동구,0,0.0357
남동대로5R,인천광역시,남동구,인천광역시 남동구 구월동 824,,,,,,0.77,1.5,,1,남동대로5R_남동구,0,0.0373
남동대로5L,인천광역시,남동구,인천광역시 남동구 구월동 824,,,,,,1.64,1.5,,1,남동대로5L_남동구,0,0.0399
남동대로4R,인천광역시,남동구,인천광역시 남동구 구월동 1178-3,,,,,,0.4,1.6,,1,남동대로4R_남동구,0,0.0385
남동대로4L,인천광역시,남동구,인천광역시 남동구 구월동 1178-3,,,,,,0.4,1.6,,1,남동대로4L_남동구,0,0.0385
남동대로3R,인천광역시,남동구,인천광역시 남동구 구월동 1194-7,,,,,,0.68,1.5,,1,남동대로3R_남동구,0,0.037
남동대로3L,인천광역시,남동구,인천광역시 남동구 구월동 1194-7,,,,,,0.68,1.5,,1,남동대로3L_남동구,0,0.037
남동대로2R,인천광역시,남동구,인천광역시 남동구 간석동 285-2,,,,,,0.81,1.3,,1,남동대로2R_남동구,0,0.0327
남동대로2L,인천광역시,남동구,인천광역시 남동구 간석동 285-2,,,,,,0.81,1.3,,1,남동대로2L_남동구,0,0.0327
남동대로1L,인천광역시,남동구,인천광역시 남동구 간석동 214-14,,,,,,0.58,1.4,,1,남동대로1L_남동구,0,0.0344
아암대로2R,인천광역시,남동구,인천광역시 남동구 고잔동 512-20,,,,,,0.44,2.0,,1,아암대로2R_남동구,1,0.048
아암대로1R,인천광역시,남동구,인천광역시 남동구 고잔동 431,,,,,,1.06,2.0,,1,아암대로1R_남동구,1,0.0498
아암대로4L,인천광역시,남동구,인천광역시 남동구 논현동 763-2,,,,,,1.91,2.5,,1,아암대로4L_남동구,1,0.064
아암대로3L,인천광역시,남동구,인천광역시 남동구 고잔동 512-20,,,,,,1.07,2.0,,1,아암대로3L_남동구,1,0.0498
아암대로2L,인천광역시,남동구,인천광역시 남동구 고잔동 712-16,,,,,,2.23,2.0,,1,아암대로2L_남동구,1,0.0533
아암대로1L,인천광역시,남동구,인천광역시 연수구 송도동 39-1,,,,,,1.61,2.0,,1,아암대로1L_남동구,1,0.0515
청능대로2L,인천광역시,남동구,인천광역시 남동구 고잔동 257-2,,,,,,2.53,1.3,,1,청능대로2L_남동구,0,0.0379
청능대로2R,인천광역시,남동구,인천광역시 남동구 고잔동 257-2,,,,,,2.53,1.3,,1,청능대로2R_남동구,0,0.0379
청능대로1L,인천광역시,남동구,인천광역시 연수구 동춘동 926,,,,,,2.5,1.4,,1,청능대로1L_남동구,0,0.0401
앵고개로1L,인천광역시,남동구,인천광역시 남동구 고잔동 349-2,,,,,,1.85,1.5,,1,앵고개로1L_남동구,0,0.0405
앵고개로1R,인천광역시,남동구,인천광역시 남동구 고잔동 350-3,,,,,,1.85,1.5,,1,앵고개로1R_남동구,0,0.0405
은봉로2L,인천광역시,남동구,인천광역시 남동구 논현동 221-7,,,,,,1.03,1.75,,1,은봉로2L_남동구,0,0.0439
은봉로2R,인천광역시,남동구,인천광역시 남동구 논현동 221-7,,,,,,1.03,1.75,,1,은봉로2R_남동구,0,0.0439
은봉로1L,인천광역시,남동구,인천광역시 남동구 논현동 440-1,,,,,,2.16,1.3,,1,은봉로1L_남동구,0,0.0368
은봉로1R,인천광역시,남동구,인천광역시 남동구 논현동 440-1,,,,,,2.16,1.3,,1,은봉로1R_남동구,0,0.0368
아암대로1437번길1L,인천광역시,남동구,인천광역시 남동구 고잔동 431,,,,,,0.3,1.0,,1,아암대로1437번길1L_남동구,0,0.0242
아암대로1437번길1R,인천광역시,남동구,인천광역시 남동구 고잔동 431,,,,,,0.3,1.0,,1,아암대로1437번길1R_남동구,0,0.0242
논고개로3L,인천광역시,남동구,인천광역시 남동구 도림동 677-1,,,,,,2.0,1.5,,1,논고개로3L_남동구,0,0.041
논고개로3R,인천광역시,남동구,인천광역시 남동구 논현동 649-2,,,,,,2.0,1.5,,1,논고개로3R_남동구,0,0.041
논고개로2L,인천광역시,남동구,인천광역시 남동구 논현동 649-2,,,,,,0.35,1.5,,1,논고개로2L_남동구,0,0.036
논고개로2R,인천광역시,남동구,인천광역시 남동구 논현동 747-1,,,,,,0.35,1.5,,1,논고개로2R_남동구,0,0.036
논고개로1L,인천광역시,남동구,인천광역시 남동구 논현동 747-1,,,,,,0.53,1.5,,1,논고개로1L_남동구,0,0.0366
논고개로1R,인천광역시,남동구,인천광역시 남동구 논현동 179-39,,,,,,0.52,1.5,,1,논고개로1R_남동구,0,0.0365
소래로2L,인천광역시,남동구,인천광역시 남동구 도림동 53-3,,,,,,2.2,1.5,,1,소래로2L_남동구,0,0.0416
소래로2R,인천광역시,남동구,인천광역시 남동구 도림동 53-3,,,,,,2.7,1.5,,1,소래로2R_남동구,0,0.0431
소래로1L,인천광역시,남동구,인천광역시 남동구 논현동 111-182,,,,,,2.74,1.5,,1,소래로1L_남동구,0,0.0432
소래로1R,인천광역시,남동구,인천광역시 남동구 논현동 111-182,,,,,,2.74,1.5,,1,소래로1R_남동구,0,0.0432
호구포로6R,인천광역시,남동구,인천광역시 남동구 논현동 562-3,,,,,,1.55,1.2,,1,호구포로6R_남동구,0,0.0326
호구포로6L,인천광역시,남동구,인천광역시 남동구 논현동 562-3,,,,,,1.4,1.2,,1,호구포로6L_남동구,0,0.0322
호구포로5R,인천광역시,남동구,인천광역시 남동구 도림동 573,,,,,,1.0,1.2,,1,호구포로5R_남동구,0,0.031
호구포로5L,인천광역시,남동구,인천광역시 남동구 도림동 573,,,,,,1.0,1.2,,1,호구포로5L_남동구,0,0.031
호구포로4R,인천광역시,남동구,인천광역시 남동구 남촌동 394-2,,,,,,1.29,1.5,,1,호구포로4R_남동구,0,0.0388
호구포로4L,인천광역시,남동구,인천광역시 남동구 남촌동 394-2,,,,,,1.29,1.5,,1,호구포로4L_남동구,0,0.0388
호구포로3R,인천광역시,남동구,인천광역시 남동구 수산동 198,,,,,,0.57,1.2,,1,호구포로3R_남동구,0,0.0297
호구포로3L,인천광역시,남동구,인천광역시 남동구 수산동 242-2,,,,,,0.25,2.5,,1,호구포로3L_남동구,1,0.0591
호구포로2R,인천광역시,남동구,인천광역시 남동구 구월동 1235-8,,,,,,1.02,1.2,,1,호구포로2R_남동구,0,0.031
호구포로2L,인천광역시,남동구,인천광역시 남동구 구월동 1233-5,,,,,,1.23,1.5,,1,호구포로2L_남동구,0,0.0387
호구포로1R,인천광역시,남동구,인천광역시 남동구 구월동 1240,,,,,,0.29,1.2,,1,호구포로1R_남동구,0,0.0288
문화로1L,인천광역시,남동구,인천광역시 남동구 구월동 1092-42,,,,,,0.32,1.3,,1,문화로1L_남동구,0,0.0313
문화로1R,인천광역시,남동구,인천광역시 남동구 구월동 1092-42,,,,,,0.32,1.5,,1,문화로1R_남동구,0,0.0359
포구로1L,인천광역시,남동구,인천광역시 남동구 논현동 109-19,,,,,,0.4,1.5,,1,포구로1L_남동구,0,0.0362
포구로1R,인천광역시,남동구,인천광역시 남동구 논현동 109-19,,,,,,0.4,1.5,,1,포구로1R_남동구,0,0.0362
소래역로1L,인천광역시,남동구,인천광역시 남동구 논현동 179-32,,,,,,0.78,1.3,,1,소래역로1L_남동구,0,0.0326
소래역로1R,인천광역시,남동구,인천광역시 남동구 논현동 179-32,,,,,,0.78,1.3,,1,소래역로1R_남동구,0,0.0326
소래역남로1L,인천광역시,남동구,인천광역시 남동구 논현동 179-39,,,,,,0.5,1.5,,1,소래역남로1L_남동구,0,0.0365
소래역남로1R,인천광역시,남동구,인천광역시 남동구 논현동 179-39,,,,,,0.5,1.5,,1,소래역남로1R_남동구,0,0.0365
서창방산로1L,인천광역시,남동구,인천광역시 남동구 서창동 712,,,,,,1.43,1.5,,1,서창방산로1L_남동구,0,0.0393
서창방산로1R,인천광역시,남동구,인천광역시 남동구 서창동 712,,,,,,1.43,1.5,,1,서창방산로1R_남동구,0,0.0393
은청로2R,인천광역시,남동구,인천광역시 남동구 고잔동 748,,,,,,0.24,1.5,,1,은청로2R_남동구,0,0.0357
은청로1R,인천광역시,남동구,인천광역시 남동구 고잔동 641,,,,,,0.24,1.2,,1,은청로1R_남동구,0,0.0287
구월남로1R,인천광역시,남동구,인천광역시 남동구 구월동 1240,,,,,,0.9,1.2,,1,구월남로1R_남동구,0,0.0307
수인로2R,인천광역시,남동구,인천광역시 남동구 서창동 2,,,,,,0.5,1.5,,1,수인로2R_남동구,0,0.0365
수인로2L,인천광역시,남동구,인천광역시 남동구 서창동 2,,,,,,1.13,1.5,,1,수인로2L_남동구,0,0.0384
수인로1R,인천광역시,남동구,인천광역시 남동구 만수동 594-10,,,,,,1.04,1.5,,1,수인로1R_남동구,0,0.0381
수인로1L,인천광역시,남동구,인천광역시 남동구 만수동 594-10,,,,,,1.08,1.5,,1,수인로1L_남동구,0,0.0382
경인로3R,인천광역시,남동구,인천광역시 남동구 간석동 72-5,,,,,,0.6,1.3,,1,경인로3R_남동구,0,0.0321
