name,category,sub_category,sido,address,lat,lon,source
(주)호텔신라,kculture,travel_agency,서울특별시,서울특별시 중구 동호로 249 (장충동2가),37.557591034,127.005712562,public
(주)파라다이스투어,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 299, 4층 (쌍림동)",37.564030518,127.005040822,public
(주)고려여행사네트워크,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 99 (서소문동,한영빌딩 9층)",37.562884922,126.97218056,public
조이코리아,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로1길 15, 903호 (을지로1가, 서광빌딩)",37.566785728,126.979722391,public
(주)소망여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로18길 70 (남산동1가,1층)",37.557913583,126.984327614,public
(주)객석컴퍼니,kculture,travel_agency,서울특별시,"서울특별시 중구 중림로 27, 가톨릭출판사 5층 (중림동)",37.558490044,126.966630137,public
(주)허브티앤에스,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로1길 34, 505호 (북창동)",37.562579668,126.977576035,public
글로벌어시스턴스파트너스(주),kculture,travel_agency,서울특별시,"서울특별시 중구 통일로 86, 바비엥3 412호 (순화동)",37.56314331,126.969532309,public
블랜드인코리아,kculture,travel_agency,서울특별시,"서울특별시 중구 청계천로 40, 한국관광공사 820호 (다동)",37.56852771,126.981627329,public
(주)시밀레항공,kculture,travel_agency,서울특별시,"서울특별시 중구 다동길 46, 다동빌딩 707호 (다동)",37.567860541,126.981726026,public
함께늘봄,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로12길 28, 2층 R283호 (저동2가)",37.565153692,126.990559506,public
(주)명한국제여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 89, 순화빌딩 엘에스-1724호 (순화동)",37.562593062,126.970826281,public
(주)트레이지,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 89, 순화빌딩 17층 CS-1718호 (순화동)",37.562593062,126.970826281,public
(주)이젠투어,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 89, 순화빌딩 엘에스-1709호 (순화동)",37.562593062,126.970826281,public
이스터마케팅서비스(주),kculture,travel_agency,서울특별시,"서울특별시 중구 동호로20길 6, 아세아빌딩 503호 (신당동)",37.558325987,127.008558053,public
(주)케이 트래블 버킷,kculture,travel_agency,서울특별시,"서울특별시 중구 무교로 28, 시그너스빌딩 1103호 (무교동)",37.568470181,126.97958239,public
디티아이코리아,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로 117, 동아빌딩 11층 1193호 (다동)",37.56771133,126.98230269,public
(주)오리엔탈국제여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 삼일대로 363, 장교빌딩 810호 (장교동)",37.56713392,126.987031969,public
(주)블루스카이투어스,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로9길 51, 효덕빌딩 1109호 (을지로1가)",37.566813081,126.979499075,public
(주)행복한여행,kculture,travel_agency,서울특별시,"서울특별시 중구 무교로 15, 401호 (무교동,남강빌딩)",37.567265327,126.978914699,public
(주)유에스에어라인얼라이언스,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로11길 50, 신아빌딩 301호 (서소문동)",37.564869137,126.973124448,public
(주)유성국제여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로20길 15, 건설회관 307호 (태평로1가)",37.567212385,126.9783285,public
(주)상미회,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로21길 22, 태성빌딩 507호 (태평로1가)",37.567634087,126.976042381,public
(주)리얼타임트래블솔루션,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로9길 24, 패스트파이브타워 10층 1023-9호 (다동)",37.567147583,126.981134292,public
(주)로터스테마투어,kculture,travel_agency,서울특별시,"서울특별시 중구 명동8가길 19, 3층 (충무로2가)",37.561859051,126.986145417,public
(주)유니홀리데이,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로11길 19, 배재정동빌딩 에이동 엘층 (정동)",37.563498037,126.972522033,public
(주)클럽로뎀,kculture,travel_agency,서울특별시,"서울특별시 중구 무교로 28, 1001호 (무교동, 시그너스빌딩)",37.568470181,126.97958239,public
(주)다우국제,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로14길 29, 그랜드 필드 205호 (남산동1가)",37.559145122,126.983981421,public
비씨카드(주),kculture,travel_agency,서울특별시,서울특별시 중구 을지로 170 (을지로4가),37.566146865,126.997318381,public
(주)클릭벨투어,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 18, 에이원빌딩 4층 (중림동)",37.559262942,126.964224491,public
(주)모두모두,kculture,travel_agency,서울특별시,"서울특별시 중구 서애로 27, 서울캐피탈빌딩 206호 (필동3가)",37.559928329,126.997108786,public
(주)잔디투어,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 16, 소공 한국빌딩 1층 (소공동)",37.564168312,126.981163933,public
(주)히어코리아트래블,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 89, 순화빌딩 17층 1735호 (순화동)",37.562593062,126.970826281,public
(주)덩바,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 33, 5층 3-2호 (소공동)",37.563822827,126.979992817,public
(주)민커뮤니케이션즈,kculture,travel_agency,서울특별시,"서울특별시 중구 서애로5길 12-20, 성운빌딩 2층 205호 (필동3가)",37.558859158,126.996677787,public
(주)이에스투어,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 138, 대한일보빌딩 702호 (태평로2가)",37.563654495,126.976296377,public
(주)에이피씨웍스,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 114-6, 홍원빌딩 307호 (을지로3가)",37.565833621,126.990609071,public
(주)디지틀조선일보,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로21길 52, 조선일보광화문빌딩 (태평로1가)",37.568721271,126.976128656,public
(주)화성국제상무,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 11, 태양빌딩 601호 (소공동)",37.563686689,126.981249279,public
(주)쉐어밸류,kculture,travel_agency,서울특별시,"서울특별시 중구 무교로 15, 남강건설회관빌딩 1805호 (무교동)",37.567265327,126.978914699,public
(주)엠오알아이피,kculture,travel_agency,서울특별시,"서울특별시 중구 동호로24길 27-5, 303호, 304호 (장충동2가)",37.560433362,127.005106746,public
(주)코디더매니저,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로22길 11-8, 3층 (남산동3가)",37.560352159,126.986985972,public
(주)용산항공여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 다동길 46, 710호 (다동,다동빌딩)",37.567860541,126.981726026,public
(주)디에이에이코리아,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로11길 50, 301호 (서소문동, 신아빌딩)",37.564869137,126.973124448,public
한화호텔앤드리조트(주),kculture,travel_agency,서울특별시,"서울특별시 중구 소공로 119, 더 플라자 7층 (태평로2가)",37.564663651,126.978046893,public
중국항공여행사(주),kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로20길 19, 유성빌딩 3층 (태평로1가)",37.567167452,126.978445625,public
(주)썬랜드항공여행서비스,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로18길 16, 우성빌딩 704호 (북창동)",37.563546242,126.978014737,public
(주)코트파,kculture,travel_agency,서울특별시,"서울특별시 중구 소공로4길 3 (회현동2가, 코트파빌딩)",37.558003964,126.983472291,public
(주)크루즈인터내셔널,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 16, 백남빌딩 504호 (을지로1가)",37.565598031,126.979406149,public
차여행사(주),kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로 135-7, 502호 (태평로1가,세진빌딩)",37.568414784,126.976254798,public
호텔패스글로벌(주),kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 307, 4층 (광희동1가, 광희빌딩)",37.564304981,127.00572768,public
(주)케이티에스,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로 135, 코리아나호텔 610호 (태평로1가)",37.568378795,126.976655114,public
롯데쇼핑(주),kculture,travel_agency,서울특별시,서울특별시 중구 남대문로 81 (소공동),37.564728449,126.981731246,public
(주)내일투어,kculture,travel_agency,서울특별시,서울특별시 중구 세종대로11길 43 (서소문동),37.561957498,126.973522356,public
씨티에스중국여행사(주),kculture,travel_agency,서울특별시,서울특별시 중구 퇴계로18길 59 (남산동2가),37.558336941,126.984565884,public
(주)양양국제여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 마른내로 105, 범창빌딩 4층 1,2호 (오장동)",37.564637028,126.999570145,public
오션관광 주식회사,kculture,travel_agency,서울특별시,"서울특별시 중구 청파로 464, 브라운스톤서울 101동 2606호 (중림동)",37.560781726,126.96824332,public
(주)금비우,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로73길 54-20, 상문빌딩 201호 (신당동)",37.566862581,127.01422158,public
주식회사 엠엠케이네트워크,kculture,travel_agency,서울특별시,"서울특별시 중구 통일로 102, 바비엥-1 201호 (의주로1가)",37.564318995,126.96848746,public
(주)쿠오니지티에스코리아,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 50, 을지 한국빌딩 19층 (을지로2가)",37.565623061,126.983314073,public
(주)월드베스트멤버스,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로3길 34, 403호 (다동)",37.567632884,126.98153657,public
(주)통일국제,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 29, 복창빌딩 9층 903호 (소공동)",37.563788199,126.980197435,public
(주)트라가고(TRAGAGO Inc.),kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 130, 대양빌딩 601호 (서소문동)",37.563414699,126.9755256,public
(주)대성트레블,kculture,travel_agency,서울특별시,"서울특별시 중구 동호로33길 24, 센트마상가 4056호 (오장동)",37.565652681,127.000858024,public
마르하반,kculture,travel_agency,서울특별시,"서울특별시 중구 청계천로 40, 한국관광공사 7층 707-8호 (다동)",37.56852771,126.981627329,public
(주)에이치엔티,kculture,travel_agency,서울특별시,"서울특별시 중구 장충단로7길 36, 에이치앤티빌딩 (쌍림동)",37.562559027,127.004365283,public
(주)부미여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로9길 51, 효덕빌딩 910호 (을지로1가)",37.566813081,126.979499075,public
(주)길객국제여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 50, 을지 한국빌딩 19층 (을지로2가)",37.565623061,126.983314073,public
(주)루항코리아,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 108, 세대빌딩 702호 (회현동3가)",37.56048945,126.983728122,public
(주)한지여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 장충단로 247, 굿모닝시티쇼핑몰 1606호 (을지로6가)",37.566808459,127.007360299,public
(주)대흥국제여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 장충단로 247, 굿모닝시티쇼핑몰 13층 1301-3호 (을지로6가)",37.566808459,127.007360299,public
고앤고투어(주),kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 103, 배재빌딩 1003호 (서소문동)",37.563024803,126.972637035,public
(주)엠케이티컴퍼니,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로21길 49, 오양수산빌딩 602호 (태평로1가)",37.568757085,126.975557216,public
(주)원에스원투어,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 16, 소공 한국빌딩 10층 (소공동)",37.564168312,126.981163933,public
(주)테즈스토리,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로6길 3-28, 흥업빌딩 301호 (회현동1가)",37.558585588,126.979247969,public
(주)에이치피와이,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 11, 태양빌딩 801호 (소공동)",37.563686689,126.981249279,public
주식회사 한중인재개발원,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 141-7, 뉴서울빌딩 1505호 (충무로2가)",37.561481453,126.987426263,public
주식회사 티앤드에이,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로 93, 광학빌딩 1301호 (태평로2가)",37.564695382,126.976627803,public
이투어 여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로86가길 5, 문일빌딩 5F-A호 (신당동)",37.563038093,127.019427461,public
명동중국여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 장충단로 215, 1층 (광희동2가)",37.563837134,127.006796292,public
(주)넷투어여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 다동길 5, 광일빌딩 1502호 (무교동)",37.568082754,126.979699967,public
(주)골든타임투어,kculture,travel_agency,서울특별시,"서울특별시 중구 명동6길 25, 3층 (명동2가)",37.562177304,126.984513868,public
서울항공여행사(주),kculture,travel_agency,서울특별시,"서울특별시 중구 무교로 15, 7층 (무교동, 남강빌딩)",37.567265327,126.978914699,public
주식회사 한진트래블,kculture,travel_agency,서울특별시,서울특별시 중구 소공로 88 (소공동),37.563169486,126.98094583,public
롯데관광(주),kculture,travel_agency,서울특별시,서울특별시 중구 을지로11길 15 (수표동),37.567119421,126.990654832,public
한비여행사(주),kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로9길 12 (다동,나전빌딩 305,306호)",37.566860767,126.981751291,public
신한카드(주),kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 100, 에이동 19층 (을지로2가)",37.565788064,126.988757341,public
동국관광(주),kculture,travel_agency,서울특별시,"서울특별시 중구 무교로 15 (무교동, 남강건설회관빌딩)",37.567265327,126.978914699,public
(주)모두투어네트워크,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 16, 501호 (을지로1가,백남빌딩)",37.565598031,126.979406149,public
(주)동원여행개발,kculture,travel_agency,서울특별시,"서울특별시 중구 삼일대로 299 (충무로2가,성창빌딩)",37.561546566,126.988487382,public
(주)일동월드와이드,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로21길 22, 202호 (태평로1가,태성빌딩)",37.567634087,126.976042381,public
(주)서울국제연합여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 138, 706호 (태평로2가, 대한일보빌딩)",37.563654495,126.976296377,public
(주)청호국제,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 29, 복창빌딩 901호 (소공동)",37.563788199,126.980197435,public
(주)루이신,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 97, 고려대연각타워 13층 1303호 (충무로1가)",37.56097228,126.982563857,public
(주)월드투어플러스,kculture,travel_agency,서울특별시,"서울특별시 중구 다동길 5, 광일빌딩 1203호 (무교동)",37.568082754,126.979699967,public
주식회사 중인국제교류중심,kculture,travel_agency,서울특별시,"서울특별시 중구 수표로 22, 아세아빌딩 301호 (충무로3가)",37.563131617,126.990488021,public
절한국제 주식회사,kculture,travel_agency,서울특별시,"서울특별시 중구 명동3길 6, 개양빌딩 1602호 (명동1가)",37.563926926,126.98361796,public
(주)융풍투어,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 11, 태양빌딩 4층 401호 (소공동)",37.563686689,126.981249279,public
(주)투어꼼빠니아,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 99, 502호 (서소문동)",37.562884922,126.97218056,public
(주)명문여행 웰컴투어,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로3길 34, 509호 (다동)",37.567632884,126.98153657,public
리모여행사(리모투어),kculture,travel_agency,서울특별시,"서울특별시 중구 다산로 32, 322호 (신당동, 남산타운)",37.549577191,127.011907637,public
모아월드투어홀딩스(주),kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 213, 일흥빌딩 601호 (충무로4가)",37.561910701,126.995495057,public
보람상조개발 주식회사,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로 73, 태평로빌딩 23층 (서소문동)",37.562967921,126.975961248,public
보람상조라이프(주),kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로 73, 태평로빌딩 24층 (서소문동)",37.562967921,126.975961248,public
보람상조애니콜(주),kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로 73, 태평로빌딩 25층 (서소문동)",37.562967921,126.975961248,public
(주)서우투어,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로12길 28, 2층 알2018호 (저동2가)",37.565153692,126.990559506,public
(주)여행신화엔투어,kculture,travel_agency,서울특별시,"서울특별시 중구 통일로 86, 바비엥3 5층 514호 (순화동)",37.56314331,126.969532309,public
(주)코리아트래블,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 116, 유원빌딩 16층 1604호, 1605호 (서소문동)",37.562728179,126.974023347,public
(주)여행노트앤투어,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 264, 동대문패션TV 11층 (을지로6가)",37.565729305,127.007067222,public
(주)땡처리닷컴,kculture,travel_agency,서울특별시,"서울특별시 중구 정동길 35, 두비빌딩 5층 501호 (정동)",37.566065567,126.972362506,public
주식회사 쿠오니코리아,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로11길 19, 배재정동빌딩 비동 3층 (정동)",37.563498037,126.972522033,public
(주)노랑풍선시티버스,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로15길 32, 힐스테이트세운센트럴 2단지 309비호 (입정동)",37.56810005,126.994413607,public
(주)이코리아스테이션,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 248, 202호 (묵정동)",37.56219558,126.999415978,public
(주)아하컴퍼니,kculture,travel_agency,서울특별시,"서울특별시 중구 동호로10길 8, 2층 (신당동)",37.554251971,127.011845799,public
대건여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로9길 28, 비137호 (순화동, 덕수궁롯데캐슬)",37.563707546,126.970042329,public
(주)환구만유,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로 117, 동아빌딩 11층 1185호 (다동)",37.56771133,126.98230269,public
(주)브이아이피이벤트투어,kculture,travel_agency,서울특별시,"서울특별시 중구 다동길 5, 광일빌딩 1108호 (무교동)",37.568082754,126.979699967,public
(주)코아투어,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 254, 타임캐슬 오피스텔 511호 (을지로6가)",37.565989608,127.006289879,public
(주)조이텔,kculture,travel_agency,서울특별시,"서울특별시 중구 다동길 5, 광일빌딩 603호 (무교동)",37.568082754,126.979699967,public
(주)내나라여행,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 89, 순화빌딩 17층 엘에스 1718호 (순화동)",37.562593062,126.970826281,public
(주)더투어스네트워크,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로3길 34, 506호 (다동)",37.567632884,126.98153657,public
천홍국제,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 33, 402호 (소공동)",37.563822827,126.979992817,public
(주)케이엔티씨,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로 93, 광학빌딩 1203호 (태평로2가)",37.564695382,126.976627803,public
(주)아일랜드리조트클럽,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로 117, 동아빌딩 1194호 (다동)",37.56771133,126.98230269,public
(주)토토부킹티피,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로21길 49, 오양수산빌딩 602호 (태평로1가)",37.568757085,126.975557216,public
위드유투어,kculture,travel_agency,서울특별시,"서울특별시 중구 삼일대로 363, 장교빌딩 810호 (장교동)",37.56713392,126.987031969,public
(주)앤브로스,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 89, 순화빌딩 17층 LS-1721호 (순화동)",37.562593062,126.970826281,public
(주)교원라이프,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 51, 10층 (을지로2가, 내외빌딩)",37.566493698,126.983681906,public
아이지오메디,kculture,travel_agency,서울특별시,"서울특별시 중구 동호로33길 15, 6층 606호 (오장동, 오렌지카운티을지로)",37.565259799,127.001396125,public
(주)프리덤에어시스템,kculture,travel_agency,서울특별시,"서울특별시 중구 삼일대로 363, 지하1층 136호 (장교동, 장교빌딩)",37.56713392,126.987031969,public
이오트레블(주),kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 130, 1401호 (서소문동, 대양빌딩)",37.563414699,126.9755256,public
(주)아이비스지엔,kculture,travel_agency,서울특별시,"서울특별시 중구 수표로 45, 비즈센터 1015호 (저동2가)",37.565322642,126.989575172,public
(주)컴온여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로18길 74, 2층 (남산동1가)",37.557780196,126.98442771,public
(주)트래블멤버스,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 89, 순화빌딩 7층 701호 (순화동)",37.562593062,126.970826281,public
참좋은여행(주),kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 135, 연호빌딩 11층 (서소문동)",37.563973595,126.975764214,public
(주)비즈헬프,kculture,travel_agency,서울특별시,"서울특별시 중구 창경궁로 18-1, 502호 (예관동, 동림비즈센터)",37.563993362,126.998637237,public
(주)코난인터내셔날,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로21길 49, 오양수산빌딩 305호 (태평로1가)",37.568757085,126.975557216,public
에스비티엠(주),kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 173, 남산스퀘어 18층 (충무로3가)",37.56182408,126.991058511,public
(주)정든투어,kculture,travel_agency,서울특별시,"서울특별시 중구 다동길 46, 다동빌딩 707호 (다동)",37.567860541,126.981726026,public
주식회사 신아국제교류센터,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 286, 쌍림빌딩 628호 (쌍림동)",37.563055549,127.003596643,public
주식회사 에스에이치엠코퍼레이션,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 29, 복창빌딩 8층 802호 (소공동)",37.563788199,126.980197435,public
주식회사 갓트렌드,kculture,travel_agency,서울특별시,"서울특별시 중구 소공로 35, 319호 (회현동1가, 남산 롯데캐슬)",37.558177748,126.981726344,public
(주)썬인터내셔날,kculture,travel_agency,서울특별시,"서울특별시 중구 삼일대로 363, 장교빌딩 810호 (장교동)",37.56713392,126.987031969,public
(주)지상인,kculture,travel_agency,서울특별시,"서울특별시 중구 명동길 58, 한송빌딩 901호 (명동2가)",37.563747173,126.985600444,public
(주)라이징피크,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 101, 403호 (서소문동)",37.562861369,126.972375282,public
(주)자유투어,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로9길 24, 패스트파이브타워 1007호 (다동)",37.567147583,126.981134292,public
(주)예스월드투어,kculture,travel_agency,서울특별시,"서울특별시 중구 다동길 46, 다동빌딩 711호 (다동)",37.567860541,126.981726026,public
(주)광명국제투어,kculture,travel_agency,서울특별시,"서울특별시 중구 서애로 23, 중구통일회관 3층 326호 (필동3가)",37.560204849,126.997283235,public
(주)파란샘,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로 136, 파이낸스빌딩 3층 (태평로1가)",37.568415004,126.978283977,public
(주)찐투어,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로 117, 동아빌딩 407호 (다동)",37.56771133,126.98230269,public
솔트 커뮤니케이션즈,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 50, 을지 한국빌딩 19층 1906-04호 (을지로2가)",37.565623061,126.983314073,public
(주)노블레스투어,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 103, 배재빌딩 921호 (서소문동)",37.563024803,126.972637035,public
제이트래블,kculture,travel_agency,서울특별시,"서울특별시 중구 삼일대로 363, 장교빌딩 810호 (장교동)",37.56713392,126.987031969,public
(주)노아투어,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로71길 36, 801호 (신당동)",37.566373309,127.012966323,public
(주)에어러시아,kculture,travel_agency,서울특별시,"서울특별시 중구 다동길 5, 광일빌딩 706호 (무교동)",37.568082754,126.979699967,public
유럽이노베이션 주식회사,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 130, 1201호 (서소문동, 대양빌딩)",37.563414699,126.9755256,public
(주)허밍비,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로6길 34, 105호 (중림동)",37.559614954,126.967598582,public
(주)태양항공,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로20길 23, 505호 (무교동, 원창빌딩)",37.567145731,126.978723643,public
(주)아리왕조,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 393-1, 605호 (흥인동)",37.565492709,127.015357752,public
(주)아이러브서울투어,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로 135, 804호 (태평로1가, 코리아나호텔)",37.568378795,126.976655114,public
(주)매크로스튜디오,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로4길 28, 3층 (회현동1가)",37.557462828,126.978858596,public
(주)요요투어,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로7길 16, 소공 한국빌딩 1층 (소공동)",37.564168312,126.981163933,public
(주)폴앤지,kculture,travel_agency,서울특별시,"서울특별시 중구 청파로 454, 쌍용 더 플래티넘 서울역 1110호 (중림동)",37.560086662,126.968580675,public
(주)라인투어,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 128-3, 503호 (서소문동)",37.563310006,126.975559419,public
(주)나우투어,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로18길 16, 302호 (북창동)",37.563546242,126.978014737,public
(주)종이비행기투어,kculture,travel_agency,서울특별시,"서울특별시 중구 세종대로 135, 9층 903-1호 (태평로1가, 코리아나호텔)",37.568378795,126.976655114,public
(주)은성월드,kculture,travel_agency,서울특별시,"서울특별시 중구 무교로 32, 5층 2호 (무교동, 효령빌딩)",37.568783305,126.979591348,public
(주)엔조인코리아,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 210-35, 1층 (필동2가)",37.560684138,126.99542046,public
(주)광명여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로 213, 309-28호 (충무로4가, 일흥빌딩)",37.561910701,126.995495057,public
연길인여행사,kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로18길 22, 창영빌딩 2층 203호 (남산동1가)",37.559963158,126.98510859,public
(주)가자월드,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로9길 51, 효덕빌딩 909호 (을지로1가)",37.566813081,126.979499075,public
(주)전희,kculture,travel_agency,서울특별시,"서울특별시 중구 명동9길 21, 명동포커스빌딩 5,6층 (명동1가)",37.564784462,126.984520914,public
채널팩토리,kculture,travel_agency,서울특별시,"서울특별시 중구 청구로21길 41-4, 지하1층 (신당동)",37.559540161,127.010332522,public
주식회사 만만투어,kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 113, 대영빌딩 702호 (서소문동)",37.563125512,126.973534224,public
타조투어(주),kculture,travel_agency,서울특별시,"서울특별시 중구 퇴계로36길 19, 4층 421호 (필동2가)",37.560734796,126.99442548,public
엠디 개발(주),kculture,travel_agency,서울특별시,"서울특별시 중구 남대문시장길 61, 11층 (회현동1가)",37.560738902,126.979439952,public
주식회사 신세계국제무역,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 254, 타임캐슬 오피스텔 1403호 (을지로6가)",37.565989608,127.006289879,public
(주)태승국제,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로 264, 동대문패션TV 11층 1157-04호 (을지로6가)",37.565729305,127.007067222,public
주식회사 다인여행기획,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로14길 7, 606호 (을지로3가, 성진빌딩)",37.565947705,126.99217703,public
OYG MICE (오와이지 마이스),kculture,travel_agency,서울특별시,"서울특별시 중구 서소문로 89, 순화빌딩 17층 CS-1724호 (순화동)",37.562593062,126.970826281,public
(주)루이투어,kculture,travel_agency,서울특별시,"서울특별시 중구 을지로12길 28, 제이매크로타워 2층 R287호 (저동2가)",37.565153692,126.990559506,public
(주)크레센트투어,kculture,travel_agency,서울특별시,"서울특별시 중구 필동로 14, 민성빌딩 202호 (필동2가)",37.560398008,126.995894063,public
(주)러다트래블,kculture,travel_agency,서울특별시,"서울특별시 중구 남대문로9길 51, 효덕빌딩 906호 (을지로1가)",37.566813081,126.979499075,public
