contentid,contenttypeid,name,address,addr2,lon,lat,cat1,cat2,cat3,image_url,tel,sub_category,sido
2569546,25,남는 건 사진뿐! 포천 사진 여행,,,127.1720532384,37.9573427975,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/43/2566243_image2_1.jpg,,tourism_course,
1874880,25,남양주 친환경 순례,,,127.3217677476,37.7522777557,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/17/219317_image2_1.jpg,,tourism_course,
2363035,25,남양주시의 이색박물관 모음코스,,,127.3242315783,37.6504951888,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/26/1591326_image2_1.jpg,,museum,
2363032,25,남양주의 유네스코 세계유산지 산책,,,127.2759606441,37.7580762441,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/40/2026040_image2_1.jpg,,tourism_course,
1887698,25,남한강을 따라 흩어진 역사의 향기,,,127.6038994562,37.3060263378,C01,C0113,C01130001,,,tourism_course,
1921492,25,놀거리 볼거리 많은 장흥에서의 캠핑,,,126.9947186622,37.6952590116,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/90/188990_image2_1.jpg,,tourism_course,
1873261,25,농촌체험마을과 캠핑을 동시에 즐기다!,,,127.2912626688,37.8316512926,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/78/1358778_image2_1.jpg,,tourism_course,
2018433,25,다양한 체험과 이국적인 정취를 느낄 수 있는 평택 여행코스,,,126.9215350009,36.9511050656,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/80/1747580_image2_1.jpg,,tourism_course,
1887440,25,대부도에서 바다의 매력에 빠져보자!,,,126.6383171691,37.2212077334,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/54/1589654_image2_1.jpg,,tourism_course,
1887396,25,도심에서 즐기는 오붓한 자연과 책의 대화,,,127.0809904354,37.4341881202,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/68/750368_image2_1.jpg,,tourism_course,
2515531,25,"도자기 굽고 쌀밥 먹고, 이천의 진수를 보다",,,127.4234055082,37.2767403207,C01,C0112,C01120001,,,tourism_course,
1869579,25,"도자기와 쌀, 온천을 모두 만나는 건강힐링여행",,,127.4351252324,37.3271846986,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/02/1591102_image2_1.jpg,,tourism_course,
2514026,25,동물 좋아하는 아이는 다 모여라!,,,127.1699685382,37.0357747059,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/84/486084_image2_1.jpg,,tourism_course,
1887633,25,동물체험 농장과  신명 넘치는 우리 문화의 매력을 만나다,,,127.2788641206,37.0406483163,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/02/1589702_image2_1.jpg,,traditional_culture,
2515665,25,동심에 젖는 봄,,,126.7470561531,37.262207672,C01,C0114,C01140001,,,tourism_course,
2012010,25,드라마 촬영지로 떠나는 낭만여행,,,127.5186423306,37.8182098134,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/54/1831454_image2_1.jpg,,filming_location,
1920535,25,들꽃 속으로 떠나는 두물머리 양평여행,,,127.316296785,37.5332142185,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/00/1836000_image2_1.jpg,,tourism_course,
2514055,25,마음을 평화롭게 하는 길,,,127.4263051848,37.2788706826,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/05/1591105_image2_1.jpg,,tourism_course,
2514017,25,맛있는 먹을거리와 트랜드를 동시에 즐기기,,,126.8569178652,37.4802315449,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/19/1978519_image2_1.jpg,,tourism_course,
2029079,25,목장 체험은 여주에서~,,,127.6204923232,37.211781975,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/24/2017324_image2_1.jpg,,tourism_course,
1874922,25,몸과 마음을 깨우는 소요산 등반코스,,,127.0693157325,37.9465116356,C01,C0115,C01150001,,,tourism_course,
1887610,25,몸에 좋은 것을 누리고 생각을 맑게 한다,,,127.3596061344,37.0654469078,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/16/1589716_image2_1.jpg,,tourism_course,
2020930,25,"무더운 여름, 시원하게 즐기는 레저여행",,,126.8655630201,37.4267712399,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/32/2008732_image2_1.jpg,,tourism_course,
2515445,25,무더위에 cool한 동굴 속 피서,,,126.8618741068,37.4396391246,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/70/734370_image2_1.jpg,,tourism_course,
1921503,25,무성한 나무숲 길의 힐링 산책,,,127.1689595069,37.7506334957,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/16/608516_image2_1.jpg,,tourism_course,
2569536,25,민통선 안 최초의 예술 공간,,,126.9871210688,38.1178956757,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/54/2566654_image2_1.jpg,,tourism_course,
2363217,25,바다와 호수가 만들어준 멋진 드라이브 코스 1,경기도 안산시 상록구 석호로 144,(사동),126.8476682021,37.299305152,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/99/1806699_image2_1.jpg,,tourism_course,경기도
1869491,25,바오밥나무 아래서 어린왕자 만나볼까?,,,127.4063399677,37.0951998733,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/70/1589970_image2_1.jpg,,tourism_course,
2363014,25,방학에 즐기기 좋은 체험 여행지,,,126.8656803698,37.5997678075,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/82/1591682_image2_1.jpg,,tourism_course,
1870085,25,백운호수따라 즐기는 드라이브와 별미여행,,,127.0078244581,37.3498771413,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/02/1253702_image2_1.jpg,,tourism_course,
1997025,25,보고 느끼고 즐기는 여주 미술·박물관·체험 여행,,,127.6091352068,37.3986434984,C01,C0112,C01120001,,,museum,
2363261,25,볼거리가 하늘의 별처럼 촘촘히 박혀있는 곳,,,126.9468778065,37.7225966347,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/48/2010748_image2_1.jpg,,tourism_course,
2605930,25,봄볕 쐬며 떠나는 미술관 나들이,,,127.2995404499,37.5166186172,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/72/1984172_image2_1.jpg,,museum,
1869512,25,부대찌개의 역사를 맛보다,,,127.1002002223,37.7120506283,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/21/1210321_image2_1.jpg,,tourism_course,
1874941,25,부천의 초록심장을 찾아가는 자연탐방코스,,,126.8163264309,37.5048168547,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/39/760139_image2_1.jpg,,tourism_course,
1960294,25,북을 바라보는 연천 역사의 하루 코스,,,127.1553199031,38.1995503054,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/97/1859997_image2_1.jpg,,tourism_course,
1870201,25,삼국시대 역사의 향기와 차 향기를 음미하다,,,127.1861146066,37.518130275,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/77/755377_image2_1.jpg,,tourism_course,
2363051,25,상상 그 이상의 판타지아! 부천으로 고고씽~,,,126.7640975177,37.5170395056,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/02/1850602_image2_1.jpg,,tourism_course,
2514033,25,"생각이 스치는 자리, 휴전선 여행",,,126.9741996928,38.1295801853,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/16/1954916_image2_1.jpg,,tourism_course,
2895293,25,서울 근교에서 즐길 수 있는 연천 가을여행 1박2일 코스,경기도 연천군 군중로 885 연강갤러리,,126.9868988672,38.1178956717,C01,C0114,C01140001,,,tourism_course,경기도
2987534,25,서해 제일의 석양부터 야경까지 아우르는 드라이브 코스,경기도 김포시 장릉로 79,,126.7155881596,37.6125164284,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/80/755180_image2_1.jpg,,tourism_course,경기도
1942793,25,서해바다 대부도에서 아이랑 같이 놀자,,,126.7470061547,37.2623520989,C01,C0112,C01120001,,,tourism_course,
2514051,25,석기시대로 타임머신 타고 떠나자!,,,127.0611506837,38.012281587,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/34/1049634_image2_1.jpg,,tourism_course,
2364049,25,선사유적지와 분단의 현장에 발을 딛다.,,,127.1286678042,38.0703510343,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/25/1049625_image2_1.jpg,,tourism_course,
1921529,25,설봉산 일대의 산책과 미술관 관람,,,127.4127674518,37.2813284853,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/98/920198_image2_1.jpg,,museum,
1873245,25,성남의 멋과 맛을 찾아가는 식도락여행,,,127.1504495366,37.380303951,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/39/750339_image2_1.jpg,,tourism_course,
2049451,25,세계유산 성곽에서 야경에 취하다.,,,127.1884127996,37.4766795706,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/39/1927539_image2_1.JPG,,tourism_course,
1870100,25,송탄관광특구에서 즐기는 즐거운 시장체험,,,127.0481644404,37.0798813293,C01,C0112,C01120001,,,tourism_course,
2363029,25,수도권 최고의 친환경 청정도시 광주로의 초대,,,127.3878990314,37.4218034391,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/18/1589318_image2_1.jpg,,tourism_course,
1874872,25,수릿길 따라 걷는 휴식여행,,,126.9261339986,37.3735173865,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/95/1589795_image2_1.jpg,,tourism_course,
1887407,25,"수원화성의 도시, 수원에서 즐기는 특별한 여행",,,127.0000849751,37.2970164622,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/82/728982_image2_1.jpg,,tourism_course,
2569754,25,"쉬면서, 신나게 놀아요.",,,127.1232977461,38.1081742942,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/49/2482749_image2_1.jpg,,tourism_course,
2363034,25,슬로우 슬로우~ 시원한 강바람을 맞으며 달리다.,,,127.1012824333,37.6507772198,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/46/2049346_image2_1.JPG,,tourism_course,
2514018,25,슬로우푸드와 승마로 건강지키는 법,,,127.4466740981,37.1347265968,C01,C0114,C01140001,,,tourism_course,
2351101,25,시간이 멈춘 듯한 풍경,,,126.960029567,38.0064137706,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/25/1921125_image2_1.JPG,,tourism_course,
2568567,25,신나는 과학 체험 놀이터,,,127.1421679785,37.9265458453,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/00/2546200_image2_1.jpg,,tourism_course,
1869478,25,쌀을 부어 물처럼 보이는 지혜를 만나다,,,127.0226166807,37.1825384496,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/46/2689546_image2_1.jpg,,tourism_course,
1887672,25,아기자기한 탐방으로 소소한 기쁨을 누리다,,,126.925167244,37.6753822966,C01,C0112,C01120001,,,tourism_course,
1887682,25,아름다운 강변을 따라 가며 낭만 여행자가 되다,,,127.3162940074,37.5332142184,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/00/1836000_image2_1.jpg,,tourism_course,
2515530,25,아이 웃음소리가 끊이지 않는 여행,,,127.4507474888,37.2763769709,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/26/2042226_image2_1.jpg,,tourism_course,
2674164,25,아이들과 함께 추억에 잠기는 가을날,경기도 양평군 서종면 소나기마을길 24,,127.3779366263,37.5950637188,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/62/2601562_image2_1.jpg,,tourism_course,경기도
1967424,25,아이와 함께하는 파주의 체험코스,,,126.9696583507,37.941016026,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/63/1591163_image2_1.jpg,,tourism_course,
2383728,25,"아프리카 춤과 노래에 반하고, 호수 둘레길에 매료되다",,,127.1403475214,37.7752106701,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/56/1824356_image2_1.jpg,,tourism_course,
1960309,25,안산 앞바다에서 하루 즐겁게,,,126.64607281,37.1923695445,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/50/1589650_image2_1.jpg,,tourism_course,
2363227,25,안산에서 즐기는 시원스런 전망과 즐거운 체험,,,126.8488469408,37.2608318535,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/90/1806690_image2_1.jpg,,tourism_course,
1942792,25,안산에서의 즐거운 놀이 체험,,,126.833689391,37.3821119671,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/49/734449_image2_1.jpg,,tourism_course,
2012403,25,"안산으로 떠나는 미술관, 전시관 여행",,,126.6022649264,37.2199628014,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/83/1796483_image2_1.jpg,,museum,
2371986,25,"알짜배기 도심 치유여행, 성남",,,127.0809904354,37.4341881202,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/62/2370962_image2_1.JPG,,tourism_course,
2987558,25,알짜배기 명소만 골라 놓은 꽤 잘 빠진 DMZ 핫플레이스 코스,경기도 연천군 평화로443번길 2 전곡선사박물관,,127.0637782388,38.0116483757,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/81/2642381_image2_1.jpg,,museum,경기도
2674166,25,양평에서 드라마 속 주인공 되어보자,경기도 양평군 옥천면 중미산로 1152,,127.4546298581,37.5880714886,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/21/2368621_image2_1.jpg,,tourism_course,경기도
2987539,25,"어느 계절, 어느 누구와 함께해도 남부럽지 않은 코스",경기도 파주시 부흥로 242,,126.8742905293,37.8014139252,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/98/2713098_image2_1.jpg,,tourism_course,경기도
2048808,25,"얼씨구 어깨가 들썩, 덩더꿍 흥이 절로",,,127.1926760732,36.9906858701,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/65/1938165_image2_1.JPG,,tourism_course,
1965837,25,역사와 예술을 만나다 원당 파주,,,126.8724974231,37.6623384267,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/83/1148983_image2_1.jpg,,tourism_course,
2020956,25,역사의 흔적을 찾아 떠나는 광명 역사여행 코스,,,126.860477029,37.4390363919,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/95/2002295_image2_1.jpg,,tourism_course,
1997043,25,역사의 흔적을 찾아 떠나는 여주 탐방,,,127.6555589492,37.3928894614,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/23/750423_image2_1.jpg,,tourism_course,
1887439,25,"연을 처음 재배한 고장, 시흥의 명소들을 만나다",,,126.8043276058,37.4025090784,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/06/760306_image2_1.jpg,,tourism_course,
2569700,25,"연천, ‘철새와 겨울나기’ 힐링 여행",,,126.9599045799,38.0063554418,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/54/2563654_image2_1.jpg,,tourism_course,
2569644,25,"연천, 청정자연의 ‘나룻배마을’",,,127.003675756,38.0955263709,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/83/2566683_image2_1.jpg,,tourism_course,
2987554,25,"연천군과 철원군, 화천군까지! 민통선 접경지 여행 코스",경기도 연천군 장남로 270,,126.847090455,37.9880472103,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/90/2783190_image2_1.jpg,,tourism_course,경기도
2568694,25,연천에서 만나는 고구려,,,127.1389710158,38.2127540167,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/42/2566642_image2_1.jpg,,tourism_course,
2514054,25,연천으로 옮겨간 황손의 집,,,127.1014232772,38.0635735508,C01,C0112,C01120001,,,tourism_course,
2514060,25,"열심히 논 당신, 제대로 쉬어라!",,,127.3420478414,37.2189899682,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/63/693063_image2_1.jpg,,tourism_course,
1917267,25,영어마을 체험마을부터 파주 제대로 즐기기,,,126.6997764523,37.7836406544,C01,C0112,C01120001,,,tourism_course,
2987541,25,"오늘, 지금, 여기! 가장 핫한 DMZ 스팟으로 떠나보자!",경기도 파주시 기산로 31,,126.9023221079,37.7730205159,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/22/2638222_image2_1.jpg,,tourism_course,경기도
2363013,25,오붓하게 사랑하는 사람들과 함께 고양으로!,,,126.8390916347,37.6802190812,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/58/1589258_image2_1.jpg,,tourism_course,
1920521,25,용문산자락에서 즐기는 숲속여행,,,127.5753727596,37.5505836095,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/60/1098860_image2_1.jpg,,tourism_course,
1968939,25,용인의 신나는 놀이공원 코스,,,127.1319032319,37.3089591053,C01,C0112,C01120001,,,theme_park,
2499864,25,용인의 자연 속에서 천천히 걷기,,,127.2970977056,37.1710085914,C01,C0115,C01150001,,,tourism_course,
2364055,25,우리 것의 즐거움을 배우는 곳,,,126.9648561104,36.9501420538,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/81/1747581_image2_1.jpg,,tourism_course,
1917044,25,원당말목장에서 허브랜드까지,,,126.8685255167,37.6639909412,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/85/1150385_image2_1.jpg,,tourism_course,
1874826,25,유네스코 지정 문화유산 안을 거닐다,,,126.8980044553,37.6260431066,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/90/1589190_image2_1.jpg,,traditional_culture,
1976475,25,이천의 등산여행 코스,,,127.3905226266,37.2678240882,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/97/1591097_image2_1.jpg,,tourism_course,
1914511,25,자라섬에서의 낭만 넘치는 오토캠핑,,,127.3518708527,37.7421850353,C01,C0116,C01160001,,,tourism_course,
1874904,25,자연 속에 깃든 남양주 역사기행,,,127.1767420667,37.7528333807,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/20/765620_image2_1.jpg,,tourism_course,
2037269,25,자연 속에서 즐기는 휴식 같은 캠핑,,,126.8428602053,37.9908745813,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/90/1959590_image2_1.JPG,,tourism_course,
2433924,25,"자연 속에서 한바탕 펼쳐지는 가을잔치, 양평 (웰촌)",,,127.3158523761,37.5333836353,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/00/1836000_image2_1.jpg,,tourism_course,
1921208,25,자연보다 더 아름다운 공원산책 코스,,,126.7919145381,37.5130210232,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/09/760009_image2_1.jpg,,tourism_course,
1997055,25,자연을 벗삼아 즐기는 체험여행,,,127.4069621402,37.0949499135,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/70/1589970_image2_1.jpg,,tourism_course,
2899221,25,자연의 향기를 즐길 수 있는 포천 가을 여행 1박2일 코스,경기도 포천시 광릉수목원로 415,,127.1694149861,37.7518472513,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/24/2846124_image2_1.jpg,,tourism_course,경기도
2390050,25,장흥에서 즐기는 체험놀이 코스,,,126.9421861861,37.7360172099,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/51/1592051_image2_1.jpg,,tourism_course,
2037367,25,젊음의 낭만이 가득한 물의 여정,,,127.4899618642,37.7144713469,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/98/1583498_image2_1.jpg,,tourism_course,
1887437,25,정조의 마음을 따라 화성을 걷다,,,127.0189531079,37.2826740161,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/29/1092229_image2_1.jpg,,tourism_course,
1942795,25,제부도 바닷길을 가르고 모세처럼 걷기,,,126.6219727941,37.1714882076,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/27/187327_image2_1.jpg,,tourism_course,
1874800,25,조선시대와 근대사를 두루 만나는 역사기행,,,127.1884127996,37.4766795706,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/21/1589321_image2_1.jpg,,tourism_course,
1942789,25,좋은 사람이랑 맛있는 음식과 즐거운 산책길을 걷자,,,126.8139149802,37.3257653744,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/73/1593473_image2_1.jpg,,tourism_course,
1873254,25,지친 몸과 마음을 달래주는 건강여행,,,127.0809682147,37.434227004,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/76/2562676_image2_1.jpg,,tourism_course,
2515733,25,차디찬 겨울을 온 몸으로 맞다,,,126.7395895205,37.2855798313,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/74/2040874_image2_1.jpg,,tourism_course,
2357718,25,책과 함께하는 특별한 체험여행,,,126.6866797759,37.7083436435,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/50/2040450_image2_1.jpg,,tourism_course,
1873269,25,청평호반과 유명산을 두루 즐기는 웰빙여행,,,127.4763342349,37.7519056334,C01,C0116,C01160001,,,tourism_course,
2987564,25,카페 마니아 주목! 컨셉부터 남다른 카페 투어 코스!,경기도 파주시 임진각로 148-53 종합관광안내소,,126.74040303,37.8905011326,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/17/2874217_image2_1.jpg,,tourism_course,경기도
1917178,25,타조와 동식물을 모두 체험할 수 있는 코스,,,126.7075252026,37.7043750321,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/32/1510932_image2_1.JPG,,tourism_course,
2987549,25,태곳적 한반도를 만나 오늘의 나를 새롭게하는 리버스(re-birth) 코스,경기도 연천군 평화로443번길 2 전곡선사박물관,,127.0637782388,38.0116483757,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/81/2642381_image2_1.jpg,,museum,경기도
1874877,25,통일을 꿈꾸는 김포 문화역사 탐방,,,126.5940758788,37.7532645413,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/47/755147_image2_1.jpg,,traditional_culture,
2569826,25,통제가 해제된 DMZ 마을에서 만나는 역사,,,126.8427713299,37.9906912679,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/45/2481845_image2_1.jpg,,tourism_course,
2569651,25,"파주, 건강하고 맛있는 ‘장단콩’",,,126.7335503075,37.9106264376,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/29/2364829_image2_1.jpg,,tourism_course,
1917198,25,파주에서 즐길 수 있을 만한 좋은 여행,,,126.72402648,37.8023472378,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/38/1913938_image2_1.jpg,,tourism_course,
2500002,25,팔당역으로 떠나는 도보&자전거 여행 [웰촌],,,127.244369613,37.5463724962,C01,C0115,C01150001,,,tourism_course,
2569836,25,평화누리길 따라 걷는 유교문화길,,,126.8113564557,37.8345533762,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/10/2482210_image2_1.jpg,,traditional_culture,
2568560,25,폐허에서도 예술은 꽃 핀다,,,127.2364816671,37.9234395953,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/62/2512162_image2_1.jpg,,tourism_course,
2511701,25,포도가 무르익는 안성 여행 [웰촌],,,127.2722951759,36.944309309,C01,C0114,C01140001,,,tourism_course,
2665995,25,포천러가 추천하는 진짜 여름 휴가코스,경기도 포천시 신북면 아트밸리로 234,,127.2365177729,37.9235007,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/52/2663852_image2_1.jpg,,tourism_course,경기도
1917272,25,포천의 온천수와 함께 아트밸리와 허브랜드의 힐링을 찾아서...,,,127.1040700801,37.9742368092,C01,C0114,C01140001,,,tourism_course,
2987543,25,포토 스팟을 따라가는 자유로 드라이브 당일 코스,경기도 파주시 임진각로 148-73 파주임진각 평화곤돌라,,126.7402919011,37.891506569,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/32/2654232_image2_1.jpg,,tourism_course,경기도
2363252,25,하루 만에 둘러보는 ‘안성’맞춤 여행,,,127.2281695194,37.0112174698,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/80/1589680_image2_1.jpg,,tourism_course,
2037232,25,한강에 기대 선현을 추억하다.,,,127.3021525359,37.5712067737,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/00/1836000_image2_1.jpg,,tourism_course,
2012402,25,"해양과학 체험부터 어촌 체험까지, 바다를 만나는 체험여행",,,126.8343725556,37.2860814488,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/43/1589643_image2_1.jpg,,tourism_course,
2515724,25,향토유적 따라 가을 속으로,,,127.0056007429,37.2117653201,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/56/1593656_image2_1.jpg,,tourism_course,
1887641,25,혼자 걷는 것이 어색하지 않은 도심 속 산책,,,126.9209554194,37.4189731314,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/21/755321_image2_1.jpg,,tourism_course,
2048382,25,"5월, 아름다운 신록을 만나다.",,,127.1689595069,37.7506334957,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/93/2031793_image2_1.jpg,,tourism_course,
2514050,25,'연천 1급수' 계곡 따라 강 따라,,,127.1286316956,38.0703704758,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/69/2752969_image2_1.JPG,,tourism_course,
2384830,25,'태양의 후예' 촬영지 여행 코스,,,126.7297843803,37.8967890978,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/15/1954915_image2_1.jpg,,filming_location,
1928391,25,[관광두레] 엄마! 양평가?!,,,127.3925642288,37.4583270696,C01,C0112,C01120001,,,tourism_course,
2361026,25,가도 가도 또 가고 싶은 여행지의 스테디셀러,,,128.6003708453,38.2133149015,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/01/1964001_image2_1.jpg,,tourism_course,
2680214,25,가슴 탁 트이는 속초여행,강원특별자치도 속초시 중앙로147번길 12,(중앙동),128.5906247984,38.2040435685,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/19/2596319_image2_1.jpg,,tourism_course,강원특별자치도
1871375,25,가족들을 위한 알짜배기 태백여행,,,128.7746822584,37.1438475098,C01,C0113,C01130001,,,tourism_course,
1904557,25,강릉 경포로 떠나는 누정 시·문학 기행,,,128.8850778068,37.7865588677,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/33/1185433_image2_1.jpg,,tourism_course,
2721490,25,강릉으로 별보러 가자,강원특별자치도 강릉시 창해로14번길 20-1,(견소동),128.9473504054,37.7726505813,C01,C0114,C01140001,,,tourism_course,강원특별자치도
2390089,25,강릉의 대표 유적지 오죽헌을 걷다.,,,128.8776814918,37.7787651808,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/06/2363006_image2_1.jpg,,tourism_course,
2987536,25,강원 북부 최고의 드라이브 코스로만 짜여진 아름다운 로드트립 코스,강원특별자치도 철원군 금강산로 265 노동당사,,127.2019389791,38.2552363123,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/75/2921375_image2_1.jpg,,tourism_course,강원특별자치도
1960290,25,강원 춘천의 이색문화 체험 코스,,,127.6919326785,37.892865452,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/60/619060_image2_1.jpg,,traditional_culture,
