TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,poi_idx
e_e004881,6,<UNK>,0
e_e004881,7,<UNK>,0
e_e004881,8,<UNK>,0
e_e004881,9,<UNK>,0
e_e004881,10,<UNK>,0
e_e004881,11,<UNK>,0
e_e004881,12,<UNK>,0
e_e004881,13,<UNK>,0
e_e004881,14,<UNK>,0
e_e004881,15,<UNK>,0
e_e004881,16,집,21
e_e004882,1,사무실,8
e_e004882,2,<UNK>,0
e_e004882,3,<UNK>,0
e_e004882,4,<UNK>,0
e_e004882,5,<UNK>,0
e_e004882,6,<UNK>,0
e_e004882,7,친구 집,23
e_e004882,8,<UNK>,0
e_e004882,9,국립중앙박물관,2
e_e004882,10,<UNK>,0
e_e004882,11,친구 집,23
e_e004882,12,<UNK>,0
e_e004882,13,<UNK>,0
e_e004882,14,집,21
e_e004885,1,집,21
e_e004885,2,<UNK>,0
e_e004885,3,<UNK>,0
e_e004885,4,<UNK>,0
e_e004885,5,<UNK>,0
e_e004885,6,집,21
e_e004899,1,집,21
e_e004899,2,<UNK>,0
e_e004899,3,<UNK>,0
e_e004899,4,<UNK>,0
e_e004899,5,<UNK>,0
e_e004899,6,<UNK>,0
e_e004899,7,화성행궁,28
e_e004899,8,<UNK>,0
e_e004899,9,집,21
e_e004905,1,집,21
e_e004905,2,<UNK>,0
e_e004905,3,<UNK>,0
e_e004905,4,서울숲,10
e_e004905,5,<UNK>,0
e_e004905,6,더 현대 서울,3
e_e004905,7,<UNK>,0
e_e004905,8,<UNK>,0
e_e004905,9,<UNK>,0
e_e004905,10,<UNK>,0
e_e004905,11,<UNK>,0
e_e004905,12,<UNK>,0
e_e004905,13,<UNK>,0
e_e004905,14,<UNK>,0
e_e004905,15,<UNK>,0
e_e004905,16,집,21
e_e004914,1,집,21
e_e004914,2,<UNK>,0
e_e004914,3,<UNK>,0
e_e004914,4,<UNK>,0
e_e004914,5,<UNK>,0
e_e004914,6,<UNK>,0
e_e004914,7,<UNK>,0
e_e004914,8,<UNK>,0
e_e004914,9,<UNK>,0
e_e004914,10,집,21
e_e004915,1,집,21
e_e004915,2,<UNK>,0
e_e004915,3,<UNK>,0
e_e004915,4,<UNK>,0
e_e004915,5,<UNK>,0
e_e004915,6,<UNK>,0
e_e004915,7,<UNK>,0
e_e004915,8,<UNK>,0
e_e004915,9,<UNK>,0
e_e004915,10,<UNK>,0
e_e004915,11,<UNK>,0
e_e004915,12,<UNK>,0
e_e004915,13,집,21
e_e004917,1,집,21
e_e004917,2,<UNK>,0
e_e004917,3,<UNK>,0
e_e004917,4,<UNK>,0
e_e004917,5,<UNK>,0
e_e004917,6,<UNK>,0
e_e004917,7,<UNK>,0
e_e004917,8,<UNK>,0
e_e004917,9,<UNK>,0
e_e004917,10,<UNK>,0
e_e004917,11,집,21
e_e004919,1,집,21
e_e004919,2,<UNK>,0
e_e004919,3,<UNK>,0
e_e004919,4,<UNK>,0
e_e004919,5,<UNK>,0
e_e004919,6,<UNK>,0
e_e004919,7,<UNK>,0
e_e004919,8,<UNK>,0
e_e004919,9,<UNK>,0
e_e004919,10,<UNK>,0
e_e004919,11,<UNK>,0
e_e004919,12,<UNK>,0
e_e004919,13,<UNK>,0
e_e004919,14,<UNK>,0
e_e004919,15,<UNK>,0
e_e004919,16,<UNK>,0
e_e004919,17,<UNK>,0
e_e004919,18,<UNK>,0
e_e004919,19,<UNK>,0
e_e004919,20,<UNK>,0
e_e004919,21,집,21
e_e004925,1,집,21
e_e004925,2,<UNK>,0
e_e004925,3,<UNK>,0
e_e004925,4,<UNK>,0
e_e004925,5,<UNK>,0
e_e004925,6,집,21
e_e004927,1,집,21
e_e004927,2,<UNK>,0
e_e004927,3,<UNK>,0
e_e004927,4,<UNK>,0
e_e004927,5,<UNK>,0
e_e004927,6,<UNK>,0
e_e004927,7,<UNK>,0
e_e004927,8,<UNK>,0
e_e004931,1,집,21
e_e004931,2,<UNK>,0
e_e004931,3,<UNK>,0
e_e004931,4,<UNK>,0
e_e004931,5,<UNK>,0
e_e004931,6,집,21
e_e004941,1,집,21
e_e004941,2,<UNK>,0
e_e004941,3,<UNK>,0
e_e004941,4,<UNK>,0
e_e004941,5,<UNK>,0
e_e004941,6,<UNK>,0
e_e004941,7,<UNK>,0
e_e004941,8,<UNK>,0
e_e004941,9,집,21
e_e004945,1,집,21
e_e004945,2,캐리비안베이,26
e_e004945,3,<UNK>,0
e_e004945,4,<UNK>,0
e_e004945,5,<UNK>,0
e_e004945,6,<UNK>,0
e_e004945,7,<UNK>,0
e_e004945,8,<UNK>,0
e_e004945,9,<UNK>,0
e_e004945,10,집,21
e_e004948,1,집,21
e_e004948,2,<UNK>,0
e_e004948,3,<UNK>,0
e_e004948,4,<UNK>,0
e_e004948,5,<UNK>,0
e_e004948,6,<UNK>,0
e_e004948,7,집,21
e_e004952,1,집,21
e_e004952,2,<UNK>,0
e_e004952,3,국립중앙박물관,2
e_e004952,4,<UNK>,0
e_e004952,5,<UNK>,0
e_e004952,6,<UNK>,0
e_e004952,7,집,21
e_e004961,1,집,21
e_e004961,2,<UNK>,0
e_e004961,3,<UNK>,0
e_e004961,4,<UNK>,0
e_e004961,5,<UNK>,0
e_e004961,6,<UNK>,0
e_e004961,7,<UNK>,0
e_e004961,8,<UNK>,0
e_e004961,9,<UNK>,0
e_e004961,10,<UNK>,0
e_e004961,11,두물머리,5
e_e004961,12,집,21
e_e004970,1,집,21
e_e004970,2,<UNK>,0
e_e004970,3,<UNK>,0
e_e004970,4,<UNK>,0
e_e004970,5,<UNK>,0
e_e004970,6,<UNK>,0
e_e004970,7,<UNK>,0
e_e004970,8,집,21
e_e004975,1,집,21
e_e004975,2,<UNK>,0
e_e004975,3,집,21
e_e004976,1,집,21
e_e004976,2,<UNK>,0
e_e004976,3,<UNK>,0
e_e004976,4,<UNK>,0
e_e004976,5,<UNK>,0
e_e004976,6,<UNK>,0
e_e004976,7,<UNK>,0
e_e004976,8,<UNK>,0
e_e004976,9,<UNK>,0
e_e004976,10,집,21
e_e004977,1,집,21
e_e004977,2,<UNK>,0
e_e004977,3,더 현대 서울,3
e_e004977,4,더 현대 서울,3
e_e004977,5,<UNK>,0
e_e004977,6,<UNK>,0
e_e004977,7,<UNK>,0
e_e004977,8,<UNK>,0
e_e004977,9,<UNK>,0
e_e004977,10,<UNK>,0
e_e004977,11,<UNK>,0
e_e004977,12,<UNK>,0
e_e004977,13,<UNK>,0
e_e004977,14,<UNK>,0
e_e004977,15,집,21
e_e004979,1,집,21
e_e004979,2,<UNK>,0
e_e004979,3,<UNK>,0
e_e004979,4,<UNK>,0
e_e004979,5,<UNK>,0
e_e004979,6,<UNK>,0
e_e004979,7,<UNK>,0
e_e004979,8,<UNK>,0
e_e004979,9,<UNK>,0
e_e004979,10,<UNK>,0
e_e004979,11,<UNK>,0
e_e004979,12,<UNK>,0
e_e004979,13,<UNK>,0
e_e004979,14,<UNK>,0
e_e004979,15,<UNK>,0
e_e004979,16,집,21
e_e004983,1,집,21
e_e004983,2,<UNK>,0
e_e004983,3,<UNK>,0
e_e004983,4,<UNK>,0
e_e004983,5,<UNK>,0
e_e004983,6,<UNK>,0
e_e004983,7,<UNK>,0
e_e004983,8,<UNK>,0
e_e004983,9,집,21
e_e004984,1,집,21
e_e004984,2,<UNK>,0
e_e004984,3,<UNK>,0
e_e004984,4,<UNK>,0
e_e004984,5,<UNK>,0
e_e004984,6,<UNK>,0
e_e004984,7,<UNK>,0
e_e004984,8,<UNK>,0
e_e004984,9,<UNK>,0
e_e004984,10,<UNK>,0
e_e004984,11,<UNK>,0
e_e004984,12,집,21
e_e004987,1,집,21
e_e004987,2,캐리비안베이,26
e_e004987,3,에버랜드,18
e_e004987,4,<UNK>,0
e_e004987,5,<UNK>,0
e_e004987,6,<UNK>,0
e_e004987,7,<UNK>,0
e_e004987,8,<UNK>,0
e_e004987,9,<UNK>,0
e_e004987,10,<UNK>,0
e_e004987,11,집,21
e_e004989,1,집,21
e_e004989,2,<UNK>,0
e_e004989,3,<UNK>,0
e_e004989,4,<UNK>,0
e_e004989,5,<UNK>,0
e_e004989,6,<UNK>,0
e_e004989,7,<UNK>,0
e_e004989,8,<UNK>,0
e_e004989,9,<UNK>,0
e_e004989,10,집,21
e_e004990,1,집,21
e_e004990,2,<UNK>,0
e_e004990,3,친지 집,25
e_e004990,4,<UNK>,0
e_e004990,5,<UNK>,0
e_e004990,6,<UNK>,0
e_e004990,7,<UNK>,0
e_e004990,8,<UNK>,0
e_e004990,9,친구 집,23
e_e004990,10,<UNK>,0
e_e004990,11,<UNK>,0
e_e004990,12,<UNK>,0
e_e004990,13,<UNK>,0
e_e004990,14,<UNK>,0
e_e004990,15,<UNK>,0
e_e004990,16,집,21
e_e005011,1,집,21
e_e005011,2,<UNK>,0
e_e005011,3,<UNK>,0
e_e005011,4,<UNK>,0
e_e005011,5,<UNK>,0
e_e005011,6,<UNK>,0
e_e005011,7,<UNK>,0
e_e005011,8,<UNK>,0
e_e005011,9,<UNK>,0
e_e005011,10,<UNK>,0
e_e005011,11,<UNK>,0
e_e005011,12,<UNK>,0
e_e005011,13,<UNK>,0
e_e005011,14,집,21
e_e005014,1,집,21
e_e005014,2,<UNK>,0
e_e005014,3,<UNK>,0
e_e005014,4,<UNK>,0
e_e005014,5,<UNK>,0
e_e005014,6,<UNK>,0
e_e005014,7,국립중앙박물관,2
e_e005014,8,롯데월드타워 롯데월드몰,6
e_e005014,9,<UNK>,0
e_e005014,10,경복궁,1
e_e005014,11,<UNK>,0
e_e005014,12,<UNK>,0
e_e005014,13,청계천,22
e_e005014,14,<UNK>,0
e_e005014,15,<UNK>,0
e_e005014,16,<UNK>,0
e_e005014,17,<UNK>,0
e_e005014,18,집,21
e_e005015,1,집,21
e_e005015,2,<UNK>,0
e_e005015,3,<UNK>,0
e_e005015,4,집,21
e_e005025,1,집,21
e_e005025,2,용산역,19
e_e005025,3,<UNK>,0
e_e005025,4,<UNK>,0
e_e005025,5,<UNK>,0
e_e005025,6,<UNK>,0
e_e005025,7,<UNK>,0
e_e005025,8,<UNK>,0
e_e005025,9,<UNK>,0
e_e005025,10,<UNK>,0
e_e005025,11,<UNK>,0
e_e005025,12,<UNK>,0
e_e005025,13,<UNK>,0
e_e005025,14,집,21
e_e005026,1,집,21
e_e005026,2,<UNK>,0
e_e005026,3,<UNK>,0
e_e005026,4,<UNK>,0
e_e005026,5,<UNK>,0
e_e005026,6,<UNK>,0
e_e005026,7,<UNK>,0
e_e005026,8,<UNK>,0
e_e005026,9,<UNK>,0
e_e005026,10,<UNK>,0
e_e005026,11,집,21
e_e005028,1,사무실,8
e_e005028,2,<UNK>,0
e_e005028,3,<UNK>,0
e_e005028,4,<UNK>,0
e_e005028,5,<UNK>,0
e_e005028,6,<UNK>,0
e_e005028,7,<UNK>,0
e_e005028,8,<UNK>,0
e_e005028,9,<UNK>,0
e_e005028,10,<UNK>,0
e_e005028,11,<UNK>,0
e_e005028,12,집,21
e_e005102,1,집,21
e_e005102,2,<UNK>,0
e_e005102,3,<UNK>,0
e_e005102,4,<UNK>,0
e_e005102,5,집,21
e_e005106,1,집,21
e_e005106,2,<UNK>,0
e_e005106,3,<UNK>,0
e_e005106,4,방화수류정,7
e_e005106,5,<UNK>,0
e_e005106,6,<UNK>,0
e_e005106,7,<UNK>,0
e_e005106,8,집,21
e_e005110,1,집,21
e_e005110,2,<UNK>,0
e_e005110,3,<UNK>,0
e_e005110,4,<UNK>,0
e_e005110,5,<UNK>,0
e_e005110,6,<UNK>,0
e_e005110,7,집,21
e_e005111,1,집,21
e_e005111,2,<UNK>,0
e_e005111,3,<UNK>,0
e_e005111,4,<UNK>,0
e_e005111,5,<UNK>,0
e_e005111,6,집,21
e_e005116,1,집,21
e_e005116,2,<UNK>,0
e_e005116,3,<UNK>,0
e_e005116,4,<UNK>,0
e_e005116,5,집,21
e_e005127,1,집,21
e_e005127,2,<UNK>,0
e_e005127,3,<UNK>,0
e_e005127,4,<UNK>,0
e_e005127,5,<UNK>,0
e_e005127,6,<UNK>,0
e_e005127,7,<UNK>,0
e_e005127,8,<UNK>,0
e_e005127,9,<UNK>,0
e_e005127,10,<UNK>,0
e_e005127,11,<UNK>,0
e_e005127,12,<UNK>,0
e_e005127,13,<UNK>,0
e_e005127,14,<UNK>,0
e_e005127,15,<UNK>,0
e_e005127,16,<UNK>,0
e_e005127,17,<UNK>,0
e_e005127,18,<UNK>,0
e_e005127,19,<UNK>,0
e_e005127,20,<UNK>,0
e_e005127,21,<UNK>,0
e_e005127,22,<UNK>,0
e_e005127,23,<UNK>,0
e_e005127,24,<UNK>,0
e_e005127,25,<UNK>,0
e_e005127,26,<UNK>,0
e_e005127,27,<UNK>,0
e_e005127,28,<UNK>,0
e_e005127,29,집,21
e_e005154,1,집,21
e_e005154,2,<UNK>,0
e_e005154,3,<UNK>,0
e_e005154,4,<UNK>,0
e_e005154,5,<UNK>,0
e_e005154,6,<UNK>,0
e_e005154,7,<UNK>,0
e_e005154,8,친구 집,23
e_e005154,9,<UNK>,0
e_e005154,10,<UNK>,0
e_e005154,11,<UNK>,0
e_e005154,12,<UNK>,0
e_e005154,13,<UNK>,0
e_e005154,14,<UNK>,0
e_e005154,15,<UNK>,0
e_e005154,16,<UNK>,0
e_e005154,17,<UNK>,0
e_e005154,18,집,21
e_e005156,1,집,21
e_e005156,2,<UNK>,0
e_e005156,3,<UNK>,0
e_e005156,4,<UNK>,0
e_e005156,5,집,21
e_e005157,1,집,21
e_e005157,2,<UNK>,0
e_e005157,3,서울역,11
e_e005157,4,국립중앙박물관,2
e_e005157,5,<UNK>,0
e_e005157,6,<UNK>,0
e_e005157,7,집,21
e_e005160,1,집,21
e_e005160,2,<UNK>,0
e_e005160,3,<UNK>,0
e_e005160,4,<UNK>,0
e_e005160,5,<UNK>,0
e_e005160,6,<UNK>,0
e_e005160,7,<UNK>,0
e_e005160,8,<UNK>,0
e_e005160,9,<UNK>,0
e_e005160,10,<UNK>,0
e_e005160,11,집,21
e_e005166,1,집,21
e_e005166,2,<UNK>,0
e_e005166,3,<UNK>,0
e_e005166,4,<UNK>,0
e_e005166,5,<UNK>,0
e_e005166,6,아이파크몰 용산점,17
e_e005166,7,<UNK>,0
e_e005166,8,<UNK>,0
e_e005166,9,<UNK>,0
e_e005166,10,<UNK>,0
e_e005166,11,<UNK>,0
e_e005166,12,<UNK>,0
e_e005166,13,집,21
e_e005170,1,집,21
e_e005170,2,<UNK>,0
e_e005170,3,<UNK>,0
e_e005170,4,집,21
e_e005172,1,집,21
e_e005172,2,<UNK>,0
e_e005172,3,<UNK>,0
e_e005172,4,<UNK>,0
e_e005172,5,<UNK>,0
e_e005172,6,<UNK>,0
e_e005172,7,<UNK>,0
e_e005172,8,<UNK>,0
e_e005172,9,방화수류정,7
e_e005172,10,<UNK>,0
e_e005172,11,<UNK>,0
e_e005172,12,<UNK>,0
e_e005172,13,<UNK>,0
e_e005172,14,<UNK>,0
e_e005172,15,<UNK>,0
e_e005172,16,화성행궁,28
e_e005172,17,<UNK>,0
e_e005172,18,<UNK>,0
e_e005172,19,<UNK>,0
e_e005172,20,<UNK>,0
e_e005172,21,<UNK>,0
e_e005172,22,<UNK>,0
e_e005172,23,<UNK>,0
e_e005172,24,집,21
e_e005175,1,집,21
e_e005175,2,<UNK>,0
e_e005175,3,<UNK>,0
e_e005175,4,화성행궁,28
e_e005175,5,<UNK>,0
e_e005175,6,<UNK>,0
e_e005175,7,집,21
e_e005185,1,집,21
e_e005185,2,<UNK>,0
e_e005185,3,<UNK>,0
e_e005185,4,<UNK>,0
e_e005185,5,송도센트럴파크,13
e_e005185,6,집,21
e_e005187,1,집,21
e_e005187,2,<UNK>,0
e_e005187,3,<UNK>,0
e_e005187,4,<UNK>,0
e_e005187,5,집,21
e_e005189,1,집,21
e_e005189,2,<UNK>,0
e_e005189,3,<UNK>,0
e_e005189,4,<UNK>,0
e_e005189,5,집,21
e_e005194,1,집,21
e_e005194,2,<UNK>,0
e_e005194,3,<UNK>,0
e_e005194,4,<UNK>,0
e_e005194,5,<UNK>,0
e_e005194,6,<UNK>,0
e_e005194,7,<UNK>,0
e_e005194,8,집,21
e_e005197,1,집,21
e_e005197,2,<UNK>,0
e_e005197,3,<UNK>,0
e_e005197,4,<UNK>,0
e_e005197,5,<UNK>,0
e_e005197,6,집,21
e_e005201,1,집,21
e_e005201,2,화성행궁,28
e_e005201,3,<UNK>,0
e_e005201,4,<UNK>,0
e_e005201,5,<UNK>,0
e_e005201,6,방화수류정,7
e_e005201,7,<UNK>,0
e_e005201,8,<UNK>,0
e_e005201,9,<UNK>,0
e_e005201,10,<UNK>,0
e_e005201,11,<UNK>,0
e_e005201,12,<UNK>,0
e_e005201,13,집,21
e_e005206,1,집,21
e_e005206,2,<UNK>,0
e_e005206,3,<UNK>,0
e_e005206,4,서울고속버스터미널(경부),9
e_e005206,5,<UNK>,0
e_e005206,6,<UNK>,0
e_e005206,7,<UNK>,0
e_e005206,8,<UNK>,0
e_e005206,9,<UNK>,0
e_e005206,10,<UNK>,0
e_e005206,11,<UNK>,0
e_e005206,12,<UNK>,0
e_e005206,13,<UNK>,0
e_e005206,14,서울고속버스터미널(경부),9
e_e005206,15,<UNK>,0
e_e005206,16,집,21
e_e005207,1,집,21
e_e005207,2,<UNK>,0
e_e005207,3,<UNK>,0
e_e005207,4,<UNK>,0
e_e005207,5,집,21
e_e005217,1,사무실,8
e_e005217,2,<UNK>,0
e_e005217,3,<UNK>,0
e_e005217,4,<UNK>,0
e_e005217,5,<UNK>,0
e_e005217,6,<UNK>,0
e_e005217,7,<UNK>,0
e_e005217,8,<UNK>,0
e_e005217,9,<UNK>,0
e_e005217,10,<UNK>,0
e_e005217,11,<UNK>,0
e_e005217,12,<UNK>,0
e_e005217,13,<UNK>,0
e_e005217,14,<UNK>,0
e_e005217,15,<UNK>,0
e_e005217,16,집,21
e_e005219,1,집,21
e_e005219,2,<UNK>,0
e_e005219,3,<UNK>,0
e_e005219,4,집,21
e_e005220,1,집,21
e_e005220,2,<UNK>,0
e_e005220,3,<UNK>,0
e_e005220,4,<UNK>,0
e_e005220,5,<UNK>,0
e_e005220,6,<UNK>,0
e_e005220,7,<UNK>,0
e_e005220,8,집,21
e_e005221,1,집,21
e_e005221,2,<UNK>,0
e_e005221,3,서울고속버스터미널(경부),9
e_e005221,4,<UNK>,0
e_e005221,5,<UNK>,0
e_e005221,6,<UNK>,0
e_e005221,7,<UNK>,0
e_e005221,8,<UNK>,0
e_e005221,9,<UNK>,0
e_e005221,10,<UNK>,0
e_e005221,11,<UNK>,0
e_e005221,12,<UNK>,0
e_e005221,13,<UNK>,0
e_e005221,14,서울고속버스터미널(경부),9
e_e005221,15,<UNK>,0
e_e005221,16,집,21
e_e005223,1,집,21
e_e005223,2,<UNK>,0
e_e005223,3,<UNK>,0
e_e005223,4,집,21
e_e005234,1,집,21
e_e005234,2,<UNK>,0
e_e005234,3,<UNK>,0
e_e005234,4,<UNK>,0
e_e005234,5,<UNK>,0
e_e005234,6,<UNK>,0
e_e005234,7,<UNK>,0
e_e005234,8,<UNK>,0
e_e005234,9,<UNK>,0
e_e005234,10,<UNK>,0
e_e005234,11,<UNK>,0
e_e005234,12,<UNK>,0
e_e005234,13,<UNK>,0
e_e005234,14,<UNK>,0
e_e005234,15,서울고속버스터미널(경부),9
e_e005234,16,집,21
e_e005235,1,집,21
e_e005235,2,<UNK>,0
e_e005235,3,<UNK>,0
e_e005235,4,<UNK>,0
e_e005235,5,<UNK>,0
e_e005235,6,<UNK>,0
e_e005235,7,<UNK>,0
e_e005235,8,<UNK>,0
e_e005235,9,<UNK>,0
e_e005235,10,<UNK>,0
e_e005235,11,<UNK>,0
e_e005235,12,<UNK>,0
e_e005235,13,<UNK>,0
e_e005235,14,송도센트럴파크,13
e_e005235,15,<UNK>,0
e_e005235,16,<UNK>,0
e_e005235,17,<UNK>,0
e_e005235,18,<UNK>,0
e_e005235,19,<UNK>,0
e_e005235,20,<UNK>,0
e_e005235,21,<UNK>,0
e_e005235,22,<UNK>,0
e_e005235,23,<UNK>,0
e_e005235,24,집,21
e_e005238,1,집,21
e_e005238,2,<UNK>,0
e_e005238,3,<UNK>,0
e_e005238,4,<UNK>,0
e_e005238,5,두물머리,5
e_e005238,6,집,21
e_e005239,1,집,21
e_e005239,2,<UNK>,0
e_e005239,3,<UNK>,0
e_e005239,4,<UNK>,0
e_e005239,5,<UNK>,0
e_e005239,6,집,21
e_e005240,1,집,21
e_e005240,2,스타필드 하남,16
e_e005240,3,<UNK>,0
e_e005240,4,<UNK>,0
e_e005240,5,<UNK>,0
e_e005240,6,<UNK>,0
e_e005240,7,<UNK>,0
e_e005240,8,<UNK>,0
e_e005240,9,집,21
e_e005242,1,집,21
e_e005242,2,<UNK>,0
e_e005242,3,<UNK>,0
e_e005242,4,<UNK>,0
e_e005242,5,<UNK>,0
e_e005242,6,<UNK>,0
e_e005242,7,<UNK>,0
e_e005242,8,<UNK>,0
e_e005242,9,<UNK>,0
e_e005242,10,청계천,22
e_e005242,11,<UNK>,0
e_e005242,12,<UNK>,0
e_e005242,13,<UNK>,0
e_e005242,14,<UNK>,0
e_e005242,15,<UNK>,0
e_e005242,16,<UNK>,0
e_e005242,17,집,21
e_e005245,1,집,21
e_e005245,2,동대구역,4
e_e005245,3,<UNK>,0
e_e005245,4,<UNK>,0
e_e005245,5,<UNK>,0
e_e005245,6,<UNK>,0
e_e005245,7,<UNK>,0
e_e005245,8,<UNK>,0
e_e005245,9,<UNK>,0
e_e005245,10,인천 차이나타운,20
e_e005245,11,<UNK>,0
e_e005245,12,<UNK>,0
e_e005245,13,<UNK>,0
e_e005245,14,<UNK>,0
e_e005245,15,<UNK>,0
e_e005245,16,<UNK>,0
e_e005245,17,<UNK>,0
e_e005245,18,<UNK>,0
e_e005245,19,<UNK>,0
e_e005245,20,동대구역,4
e_e005245,21,집,21
e_e005247,1,사무실,8
e_e005247,2,더 현대 서울,3
e_e005247,3,<UNK>,0
e_e005247,4,<UNK>,0
e_e005247,5,더 현대 서울,3
e_e005247,6,<UNK>,0
e_e005247,7,<UNK>,0
e_e005247,8,<UNK>,0
e_e005247,9,<UNK>,0
e_e005247,10,<UNK>,0
e_e005247,11,더 현대 서울,3
e_e005247,12,<UNK>,0
e_e005247,13,<UNK>,0
e_e005247,14,<UNK>,0
e_e005247,15,더 현대 서울,3
e_e005247,16,<UNK>,0
e_e005247,17,수원역,14
e_e005247,18,<UNK>,0
e_e005257,1,집,21
e_e005257,2,<UNK>,0
e_e005257,3,<UNK>,0
e_e005257,4,서울역,11
e_e005257,5,<UNK>,0
e_e005257,6,<UNK>,0
e_e005257,7,더 현대 서울,3
e_e005257,8,<UNK>,0
e_e005257,9,<UNK>,0
e_e005257,10,서울역,11
e_e005257,11,<UNK>,0
e_e005257,12,서울역,11
e_e005257,13,집,21
e_e005258,1,집,21
e_e005258,2,<UNK>,0
e_e005258,3,<UNK>,0
e_e005258,4,<UNK>,0
e_e005258,5,<UNK>,0
e_e005258,6,<UNK>,0
e_e005258,7,두물머리,5
e_e005258,8,<UNK>,0
e_e005258,9,<UNK>,0
e_e005258,10,<UNK>,0
e_e005258,11,<UNK>,0
e_e005258,12,<UNK>,0
e_e005258,13,<UNK>,0
e_e005258,14,<UNK>,0
e_e005258,15,<UNK>,0
e_e005258,16,<UNK>,0
e_e005258,17,집,21
e_e005263,1,집,21
e_e005263,2,<UNK>,0
e_e005263,3,<UNK>,0
e_e005263,4,<UNK>,0
e_e005263,5,<UNK>,0
e_e005263,6,<UNK>,0
e_e005263,7,<UNK>,0
e_e005263,8,<UNK>,0
e_e005263,9,<UNK>,0
e_e005263,10,더 현대 서울,3
e_e005263,11,<UNK>,0
e_e005263,12,<UNK>,0
e_e005263,13,<UNK>,0
e_e005263,14,<UNK>,0
e_e005263,15,<UNK>,0
e_e005263,16,<UNK>,0
e_e005263,17,<UNK>,0
e_e005263,18,<UNK>,0
e_e005263,19,<UNK>,0
e_e005263,20,<UNK>,0
e_e005263,21,<UNK>,0
e_e005263,22,<UNK>,0
e_e005263,23,<UNK>,0
e_e005263,24,<UNK>,0
e_e005263,25,<UNK>,0
e_e005263,26,<UNK>,0
e_e005263,27,집,21
e_e005264,1,집,21
e_e005264,2,<UNK>,0
e_e005264,3,<UNK>,0
e_e005264,4,<UNK>,0
e_e005264,5,<UNK>,0
e_e005264,6,<UNK>,0
e_e005264,7,집,21
e_e005271,1,집,21
e_e005271,2,<UNK>,0
e_e005271,3,<UNK>,0
e_e005271,4,<UNK>,0
e_e005271,5,<UNK>,0
e_e005271,6,집,21
e_e005278,1,집,21
e_e005278,2,<UNK>,0
e_e005278,3,<UNK>,0
e_e005278,4,<UNK>,0
e_e005278,5,<UNK>,0
e_e005278,6,<UNK>,0
e_e005278,7,<UNK>,0
e_e005278,8,<UNK>,0
e_e005278,9,<UNK>,0
e_e005278,10,<UNK>,0
e_e005278,11,집,21
e_e005290,1,집,21
e_e005290,2,<UNK>,0
e_e005290,3,<UNK>,0
e_e005290,4,<UNK>,0
e_e005294,1,집,21
e_e005294,2,<UNK>,0
e_e005294,3,<UNK>,0
e_e005294,4,<UNK>,0
e_e005294,5,<UNK>,0
e_e005294,6,<UNK>,0
e_e005294,7,집,21
e_e005311,1,집,21
e_e005311,2,<UNK>,0
e_e005311,3,<UNK>,0
e_e005311,4,<UNK>,0
e_e005311,5,집,21
e_e005314,1,집,21
e_e005314,2,<UNK>,0
e_e005314,3,아이파크몰 용산점,17
e_e005314,4,<UNK>,0
e_e005314,5,국립중앙박물관,2
e_e005314,6,<UNK>,0
e_e005314,7,<UNK>,0
e_e005314,8,<UNK>,0
e_e005314,9,<UNK>,0
e_e005314,10,<UNK>,0
e_e005314,11,<UNK>,0
e_e005314,12,<UNK>,0
e_e005314,13,<UNK>,0
e_e005314,14,<UNK>,0
e_e005314,15,서울역,11
e_e005314,16,<UNK>,0
e_e005314,17,집,21
e_e005317,1,친구 친지 집,24
e_e005317,2,<UNK>,0
e_e005317,3,<UNK>,0
e_e005317,4,<UNK>,0
e_e005317,5,<UNK>,0
e_e005317,6,<UNK>,0
e_e005317,7,<UNK>,0
e_e005317,8,친구 집,23
e_e005318,1,집,21
e_e005318,2,<UNK>,0
e_e005318,3,<UNK>,0
e_e005318,4,<UNK>,0
e_e005318,5,<UNK>,0
e_e005318,6,<UNK>,0
e_e005318,7,<UNK>,0
e_e005318,8,<UNK>,0
e_e005318,9,<UNK>,0
e_e005318,10,<UNK>,0
e_e005318,11,<UNK>,0
e_e005318,12,<UNK>,0
e_e005318,13,집,21
e_e005321,1,집,21
e_e005321,2,<UNK>,0
e_e005321,3,<UNK>,0
e_e005321,4,<UNK>,0
e_e005321,5,<UNK>,0
e_e005321,6,화성행궁,28
e_e005321,7,<UNK>,0
e_e005321,8,<UNK>,0
e_e005321,9,<UNK>,0
e_e005321,10,<UNK>,0
e_e005321,11,<UNK>,0
e_e005321,12,<UNK>,0
e_e005321,13,집,21
e_e005327,1,집,21
e_e005327,2,<UNK>,0
e_e005327,3,<UNK>,0
e_e005327,4,<UNK>,0
e_e005327,5,<UNK>,0
e_e005327,6,집,21
e_e005331,1,집,21
e_e005331,2,<UNK>,0
e_e005331,3,<UNK>,0
e_e005331,4,<UNK>,0
e_e005331,5,<UNK>,0
e_e005331,6,<UNK>,0
e_e005331,7,<UNK>,0
e_e005331,8,<UNK>,0
e_e005331,9,<UNK>,0
e_e005331,10,<UNK>,0
e_e005331,11,<UNK>,0
e_e005331,12,<UNK>,0
e_e005331,13,<UNK>,0
e_e005331,14,<UNK>,0
e_e005331,15,<UNK>,0
e_e005331,16,<UNK>,0
