contentid,contentTypeId,title,addr1,mapx,mapy,cat1,cat2,cat3
125540,12,연천 숭의전지,경기도 연천군 미산면 숭의전로 382-27,126.9730250951,38.0237675343,A02,A0201,A02010700
1137812,12,연천 유엔(UN)군 화장장시설,경기도 연천군 미산면 마전리,126.9951147629,38.0228569299,A02,A0201,A02011000
128647,12,연천 호로고루,경기도 연천군 장남면 원당리,126.8597699232,37.9853894157,A02,A0201,A02010200
2735298,12,연천로하스파크,경기도 연천군 군남면 군중로 134,127.045065365,38.1310729674,A02,A0202,A02020700
250366,12,연천역 급수탑,경기도 연천군 연천읍 차탄리,127.0742163124,38.102157435,A02,A0201,A02010700
1624888,12,연천향교,경기도 연천군 연천읍 지혜로117번길 20,127.0686003292,38.0963996725,A02,A0201,A02010700
3352604,12,연천호로고루,경기도 연천군 장남면 장남로163번길 128,126.8619947151,37.9855477705,A02,A0201,A02010200
128044,12,열두개울,경기도 연천군 청산면 초성리,127.0853157997,37.9894541362,A01,A0101,A01010900
128575,12,열쇠전망대,경기도 연천군 신서면 동내로 1375-1,127.1441500105,38.1551886234,A02,A0205,A02050600
337513,12,염불암(경기),경기도 안양시 만안구 예술공원로245번길 150 (석수동),126.9335707666,37.4250809815,A02,A0201,A02010800
2751476,12,영각사(시흥),경기도 시흥시 영각사길 52 (군자동),126.7988876867,37.3575336459,A02,A0201,A02010800
3023528,12,영국군 설마리전투 추모공원,경기도 파주시 적성면 설마리,126.9333142812,37.9471563187,A02,A0202,A02020700
2717420,12,영농조합 장촌마을,경기도 용인시 처인구 이동읍 이원로601번길 36,127.2523074982,37.1644002149,A02,A0203,A02030100
2732172,12,영덕레스피아,경기도 용인시 기흥구 흥덕1로 43 (영덕동),127.0669462661,37.2722760777,A02,A0202,A02020700
337524,12,영원사(이천),경기도 이천시 백사면 원적로869번길 309-52,127.4633219018,37.354409839,A02,A0201,A02010800
2766152,12,영월근린공원,경기도 여주시 주내로 13 (상동),127.6476763868,37.2944701425,A02,A0202,A02020700
125574,12,영월루,경기도 여주시 주내로 13,127.6476763868,37.2944701425,A02,A0201,A02010700
2795484,12,영월암(이천),경기도 이천시 경충대로2709번길 388 (관고동),127.4163893322,37.281811829,A02,A0201,A02010800
2762750,12,영장공원,경기도 성남시 수정구 태평동,127.1380153277,37.4511510673,A02,A0202,A02020700
128545,12,영창대군묘,경기도 안성시 일죽면 고은리,127.4399635704,37.1355486023,A02,A0201,A02010700
2569505,12,영토문화관독도,경기도 파주시 탄현면 헤이리마을길 59-128,126.695290518,37.7919007222,A02,A0201,A02011000
2998800,12,영흥수목원,경기도 수원시 영통구 영통로 435 (영통동),127.0731043946,37.2596332074,A01,A0101,A01010700
3426388,12,영흥숲공원,경기도 수원시 영통구 영통로 435 (영통동),127.0731043946,37.2596332074,A01,A0101,A01010500
3474424,12,예술정원1999,경기도 포천시 신북면 아트밸리로 184-1,127.2334346909,37.9245505212,A02,A0202,A02020600
3018250,12,예크생물원,경기도 여주시 흥천면 신근리,127.5516793173,37.301173166,A01,A0101,A01010500
2733853,12,오남호수공원,경기도 남양주시 오남읍 팔현로 85-1,127.2222756894,37.6950909267,A02,A0202,A02020700
2752952,12,오마이쥬,경기도 오산시 경기대로632번길 89,127.059477175,37.1844583293,A02,A0202,A02020600
3519404,12,오목문화 유아숲체험원,경기도 의정부시 오목로122번길 13 (민락동),127.0944610939,37.7386779807,A02,A0202,A02020700
2742282,12,오목호수공원,경기도 수원시 권선구 오목천동,126.9646145644,37.2479520678,A02,A0202,A02020700
318186,12,오봉산 석굴암,경기도 양주시 장흥면 석굴암길 519,126.9942242474,37.6957756094,A02,A0201,A02010800
126845,12,오산 독산성과 세마대지,경기도 오산시 지곶동,127.0190142203,37.1828522383,A02,A0201,A02010200
2733074,12,오산 드라마세트장,경기도 오산시 북삼미로 42 (내삼미동),127.062868654,37.1801588873,A02,A0203,A02030400
2733063,12,오산 죽미령 평화공원,경기도 오산시 경기대로 742,127.0490281165,37.1846608982,A02,A0201,A02011000
2930689,12,오산반려동물테마파크,경기도 오산시 오산천로 72,117.9925662504,19.69442748,A02,A0202,A02020600
3057781,12,오산버드파크,경기도 오산시 성호대로 141 (오산동),127.0772987728,37.1489294234,A02,A0202,A02020600
3351644,12,오산시청물놀이장,경기도 오산시 성호대로 141 (오산동),127.0772987728,37.1489294234,A02,A0202,A02020600
2747843,12,오아시스,경기도 시흥시 오이도로 240 (정왕동),126.688045468,37.3405753211,A02,A0205,A02050600
3034072,12,오이도 빨강등대,경기도 시흥시 오이도로 170 (정왕동),126.6875064898,37.3455941734,A02,A0205,A02050600
2633936,12,오이도 선사유적공원,경기도 시흥시 서해안로 113-27 (정왕동),126.6961807687,37.3430890618,A02,A0202,A02020700
2870223,12,오이도기념공원,경기도 시흥시 오이도로 332,126.6917702916,37.3347094008,A02,A0202,A02020700
3035637,12,오이도포구해양관광단지,경기도 시흥시 오이도중앙로 67 (정왕동),126.6889870046,37.3421945945,A01,A0101,A01011400
736675,12,오정각,경기도 안산시 단원구 오정각길 35 (화정동),126.8313513302,37.3600255989,A02,A0201,A02010700
2736380,12,오정대공원,경기도 부천시 상오정로 183,126.7961692311,37.5299496859,A02,A0202,A02020700
2751280,12,오포생활체육공원,경기도 광주시 양촌길 89-12 (양벌동),127.2433024779,37.3712205665,A02,A0202,A02020700
3022990,12,오하포도농원,경기도 안성시 서운면 신능길 83-15,127.2722666387,36.9716950402,A02,A0203,A02030100
3057780,12,오학체육공원,경기도 여주시 어영실로 152 (오학동),127.6580193383,37.3138569806,A02,A0202,A02020700
3033188,12,옥정배수지체육공원,경기도 양주시 고암동,127.0672141559,37.8153546685,A02,A0202,A02020700
2751365,12,옥정체육공원,경기도 양주시 회천로 281 (고암동),127.0709301174,37.828064366,A02,A0202,A02020700
2751265,12,옥정호수공원,경기도 양주시 옥정동로7길 108,127.0950336394,37.8221988195,A02,A0202,A02020700
3030539,12,옥천레포츠공원,경기도 양평군 옥천면 옥천체육공원길 40,127.4581592396,37.5214487266,A02,A0202,A02020700
612752,12,옥천리 냉면마을,경기도 양평군 옥천면 옥천길98번길 12,127.464172625,37.5199601203,A02,A0203,A02030100
2747797,12,온동물체험농장,경기도 시흥시 다지골길 31 (방산동),126.7639670544,37.4146513981,A02,A0203,A02030100
128579,12,온온사,경기도 과천시 관악산길 58,126.9923289981,37.4361668563,A02,A0201,A02010700
2717416,12,올드타임,경기도 안성시 공도읍 소신두길 52-9,127.2004167769,37.0001821348,A02,A0203,A02030400
2782688,12,와글아이,경기도 고양시 일산동구 중앙로 1205,126.7757509354,37.6541848701,A02,A0203,A02030400
2762697,12,와동체육공원,경기도 안산시 단원구 와동공원로 109 (와동),126.8212277732,37.3412609294,A02,A0202,A02020700
3064958,12,와우목장,경기도 이천시 설성면 진상미로665번길 95-14,127.5131793198,37.1306838256,A02,A0203,A02030100
127675,12,와우정사(용인),경기도 용인시 처인구 해곡로 25-15,127.2784626308,37.1940861439,A02,A0201,A02010800
2765236,12,왕방계곡,경기도 동두천시 탑동동,127.115515756,37.8956545186,A01,A0101,A01010900
125460,12,왕방산,경기도 포천시 신북면 심곡리,127.1558148169,37.8967551233,A01,A0101,A01010400
337561,12,왕산사(포천),경기도 포천시 왕방산길 67 (신읍동),127.172224345,37.8996106446,A02,A0201,A02010800
2653122,12,용담저수지,경기도 용인시 처인구 원삼면 사암리,127.3074157277,37.1883512177,A01,A0101,A01011800
346628,12,용덕사,경기도 용인시 처인구 이동읍 이원로 471-41,127.2434248051,37.1702271598,A02,A0201,A02010800
2751828,12,용덕저수지,경기도 용인시 처인구 이동읍 묵리,127.225117718,37.1848501404,A01,A0101,A01011800
2749064,12,용마골소공원,경기도 과천시 과천동,126.9933147185,37.4468517456,A02,A0202,A02020700
125470,12,용문산 백운봉,경기도 양평군 옥천면 용천리,127.527319286,37.5333541692,A01,A0101,A01010400
612693,12,용문산 토속음식마을,경기도 양평군 용문면 용문산로 640,127.5837054804,37.5456426687,A02,A0203,A02030100
1201345,12,용문산전투 전적비,경기도 가평군 설악면 천안리,127.4867172965,37.6333529316,A02,A0205,A02050200
2755489,12,용문생활체육공원,경기도 양평군 용문면 마천길 31-5,127.6056966402,37.494357351,A02,A0202,A02020700
346634,12,용상사(파주),경기도 파주시 월롱면 용상골길 403,126.7663532765,37.7982123649,A02,A0201,A02010800
127527,12,용암사(파주),경기도 파주시 광탄면 혜음로 742-28,126.8650899491,37.7537859777,A02,A0201,A02010800
129481,12,용연서원,경기도 포천시 신북면 신평로72번길 1-5,127.2290343491,37.9500835744,A02,A0201,A02010700
2662397,12,용인 곤충테마파크,경기도 용인시 처인구 백암면 삼백로835번길 38,127.3645756591,37.1453905459,A02,A0202,A02020600
2666534,12,용인 구갈레스피아,경기도 용인시 기흥구 중부대로 640 (구갈동),127.1312600288,37.2668750779,A01,A0101,A01010500
773293,12,용인농촌테마파크,경기도 용인시 처인구 원삼면 농촌파크로 80-1,127.2984336445,37.1728195174,A02,A0204,A02040800
2732218,12,용인미르스타디움(용인시민체육공원),경기도 용인시 처인구 동백죽전대로 61 (삼가동),127.165174104,37.2496832314,A02,A0202,A02020700
3032014,12,용인산토리니,경기도 용인시 처인구 남사읍 북리,127.1506611604,37.1637623539,A02,A0203,A02030400
2660539,12,용인엑스파크공원,경기도 용인시 기흥구 보정동 1180,127.1103131339,37.3228404432,A02,A0202,A02020700
3321355,12,용인자작나무숲,경기도 용인시 처인구 백암면 황새울로 231,127.3526304759,37.1113137101,A01,A0101,A01010700
2732181,12,용인중앙공원,경기도 용인시 처인구 백옥대로1081번길 5-2 (김량장동),127.2083984695,37.231763859,A02,A0202,A02020700
3032064,12,용인청정팜,경기도 용인시 처인구 원삼면 미평리,127.3220170886,37.1917510883,A02,A0203,A02030100
3455504,12,용인특례시 가상현실스포츠체험센터,경기도 용인시 처인구 중부대로 1217 (역북동),127.1805535777,37.2386014564,A02,A0203,A02030400
1954262,12,용인향교,경기도 용인시 기흥구 용인향교로 12-6 용인향교,127.1201935607,37.2955354497,A02,A0201,A02010700
125531,12,용주사(화성),경기도 화성시 용주로 136,127.0050980005,37.2121374903,A02,A0201,A02010800
1624783,12,용주서원,경기도 파주시 월롱면 용주서원길 46,126.7771661461,37.7992568814,A02,A0201,A02010700
2773864,12,용추계곡(가평),경기도 가평군 가평읍 승안리,127.4789169477,37.8599542221,A01,A0101,A01010900
2863833,12,용하공원,경기도 안산시 상록구 용하공원로 44 (사동),126.8554589869,37.3055462332,A02,A0202,A02020700
2763797,12,용학사,경기도 이천시 모가면 진상미로1067번길 271,127.4710659798,37.1474644577,A02,A0201,A02010800
2749098,12,용화사,경기도 의왕시 갈미1로 75,126.9691495298,37.3736236971,A02,A0201,A02010800
346647,12,용화사(김포),경기도 김포시 금포로 1487-5 (운양동),126.6759708835,37.6642597004,A02,A0201,A02010800
2746031,12,용화사(수원),경기도 수원시 권선구 칠보로88번길 260 (호매실동),126.9373138981,37.261122279,A02,A0201,A02010800
346648,12,용화사(안성),경기도 안성시 미양면 법전길 260-31,127.208967501,36.9462718387,A02,A0201,A02010800
2751219,12,용화선원(광주),경기도 광주시 봉골길 228 (문형동),127.1949849047,37.3618402262,A02,A0201,A02010800
128588,12,우농타조농장,경기도 파주시 교하로 595-36 (동패동),126.7135773947,37.7055194509,A02,A0204,A02040800
3018158,12,우석농원,경기도 양주시 장흥면 유원지로 328,126.9529609533,37.7096565843,A02,A0203,A02030100
2515730,12,우음도,경기도 화성시 송산면 고정리,126.7390145317,37.2870518725,A01,A0101,A01011300
753822,12,우저서원,경기도 김포시 중봉로25번길 87 (감정동),126.69393696,37.6267699399,A02,A0201,A02010700
1955917,12,운계서원(양평),경기도 양평군 용문면 용문산로192번길 16-21,127.6009353595,37.5150937498,A02,A0201,A02010700
125494,12,운계폭포,경기도 파주시 적성면 감골길 48,126.9523135563,37.9118746691,A01,A0101,A01010800
125458,12,운길산,경기도 남양주시 조안면 북한강로433번길 186,127.3017415319,37.5687820481,A01,A0101,A01010400
128528,12,운수암,경기도 안성시 양성면 성하길 80-63,127.1697685337,37.0365746099,A02,A0201,A02010800
613127,12,운악산 두부마을,경기도 가평군 조종면 현등사길 14,127.3489730873,37.8653512035,A02,A0203,A02030100
612497,12,운암뜰 한식거리,경기도 오산시 원동,127.0753406775,37.1467574174,A02,A0203,A02030600
2782005,12,운정건강공원,경기도 파주시 와석순환로172번길 35 (동패동),126.7419995118,37.715535457,A02,A0202,A02020700
2738710,12,운정체육공원,경기도 파주시 가람로150번길 41-33 (와동동),126.7683547936,37.7382138396,A02,A0202,A02020700
2738713,12,운정호수공원,경기도 파주시 경의로 1151 (와동동),126.7601366119,37.7201602411,A02,A0202,A02020700
3010997,12,울미연꽃마을,경기도 포천시 군내면 꽃배산길 86,127.2233428778,37.8658044069,A02,A0203,A02030100
2018386,12,웃다리문화촌,경기도 평택시 서탄면 용소금각로 438-14,127.0082989104,37.0688152323,A02,A0203,A02030600
558819,12,웅진플레이도시,경기도 부천시 원미구 조마루로 2 (상동),126.7441025547,37.5014854032,A02,A0202,A02020600
128138,12,원당종마목장 (렛츠런팜 원당),경기도 고양시 덕양구 서삼릉길 233-112,126.8683006076,37.6615023377,A02,A0203,A02030100
3022646,12,원두막주말농장,경기도 고양시 덕양구 북한산로 473-7 (효자동),126.9535704376,37.6672420879,A02,A0203,A02030100
2673478,12,원삼면 목신리 석조여래입상,경기도 용인시 처인구 원삼면,127.3099233729,37.1059968876,A02,A0201,A02010700
3112040,12,원포공원 반려견 놀이터,경기도 안산시 단원구 원포공원로 45 원포공원,126.8092771508,37.3027874016,A02,A0202,A02020700
2733099,12,원효대사 깨달음 체험관,경기도 평택시 포승읍 호암길 58,126.8217092968,37.0024223812,A02,A0203,A02030300
2674685,12,월곶 생활문화센터,경기도 김포시 월곶면 군하로276번길 20,126.5524918162,37.717018032,A02,A0203,A02030400
753827,12,월곶면민만세운동유적비,경기도 김포시 월곶면 김포대로 2857-39,126.5359627608,37.7175093495,A02,A0205,A02050200
127614,12,월곶포구,경기도 시흥시 월곶동,126.740264417,37.3873430378,A01,A0101,A01011400
3032562,12,월롱시민공원,경기도 파주시 월롱면 용상골길 364,126.7696502185,37.797448624,A02,A0202,A02020700
631411,12,월문온천 휴양지,경기도 화성시 팔탄면 버들로1597번길 5,126.876648459,37.1146687095,A02,A0202,A02020300
2568697,12,월산대군사당,경기도 고양시 덕양구 호국로 1243-39,126.8735552705,37.6760924003,A02,A0201,A02010700
2760802,12,위례중앙광장,경기도 성남시 수정구 창곡동,127.1419171294,37.4730513747,A02,A0202,A02020600
2863813,12,유니스의정원 보타닉하우스,경기도 안산시 상록구 반월천북길 139 (팔곡일동),126.8890863193,37.3115572444,A01,A0101,A01010700
2747065,12,유니온파크,경기도 하남시 미사대로 710 (신장동),127.2200245779,37.5473386093,A02,A0202,A02020700
125484,12,유명산,경기도 가평군 설악면 유명산길 79-53,127.4914680287,37.5932493406,A01,A0101,A01010400
127366,12,유명산계곡,경기도 가평군 설악면 유명산길,127.4956679529,37.5826895318,A01,A0101,A01010900
776575,12,육지장사(양주),경기도 양주시 백석읍 기산로471번길 190,126.9440929867,37.7835978118,A02,A0201,A02010800
736717,12,윤계선생순절비,경기도 화성시 남양읍 남양리,127.1221331524,37.656307509,A02,A0205,A02050200
2673974,12,율곡수목원,경기도 파주시 파평면 장승배기로 392,126.8228758014,37.8983655812,A01,A0101,A01010700
128003,12,율암온천숯가마 테마파크,경기도 화성시 팔탄면 온천로 434-14,126.882071932,37.1521866872,A02,A0202,A02020300
3451224,12,은계2어울림센터,경기도 시흥시 수인로3247번길 33 (은행동),126.7979161492,37.4358356517,A02,A0203,A02030400
2751564,12,은계호수공원,경기도 시흥시 은계중앙로 220,126.8072678348,37.444454261,A02,A0202,A02020700
3082269,12,은고개,경기도 광주시 남한산성면 엄미리,127.2406164693,37.4738530651,A01,A0101,A01010400
2616500,12,은대리 판상절리와 습곡구조 (한탄강 유네스코 세계지질공원),경기도 연천군 전곡읍 은대리,127.0564445744,38.0461581003,A01,A0101,A01010500
2021559,12,은아목장,경기도 여주시 가남읍 금당5길 139,127.6204923232,37.211781975,A02,A0203,A02030100
2612873,12,은이성지(청년 김대건길),경기도 용인시 처인구 양지면 은이로 182,127.2777870758,37.215953048,A02,A0201,A02010900
2766149,12,은행공원,경기도 성남시 중원구 은행동,127.1692151962,37.4537513285,A02,A0202,A02020700
3035648,12,은행근린공원,경기도 시흥시 대야동,126.7961382829,37.4448234655,A02,A0202,A02020700
1625075,12,의안대군방석묘역,경기도 광주시 남한산성면 엄미리,127.2168156552,37.4808518224,A02,A0201,A02010700
2743315,12,의왕도깨비도로,경기도 의왕시 청계동,127.0275158726,37.3940529271,A02,A0203,A02030400
2463812,12,의왕철도박물관,경기도 의왕시 철도박물관로 142 (월암동),126.9500473766,37.3140635949,A02,A0204,A02040800
3556605,12,의정부 8경,경기도 의정부시 의정로 1 (의정부동),127.0345167201,37.7332858581,A01,A0101,A01010500
2999457,12,의정부역동부광장,경기도 의정부시 평화로 527 (의정부동),127.047357047,37.7391465187,A02,A0203,A02030600
3012121,12,이석영광장,경기도 남양주시 경춘로 946 (금곡동),127.2066788984,37.6328784311,A02,A0202,A02020700
127195,12,이익선생묘,경기도 안산시 상록구 일동,126.859999946,37.3161700827,A02,A0201,A02010700
630652,12,이천 도니울명품쌀 정보화마을,경기도 이천시 대월면 대월로667번길 359-3,127.4812828153,37.2068938906,A02,A0203,A02030100
128927,12,이천 도립리 반룡송,경기도 이천시 백사면 원적로 910,127.4754823063,37.3406005477,A01,A0102,A01020100
128304,12,이천 부래미마을,경기도 이천시 율면 금율로640번길 177,127.5476365816,37.0587455286,A02,A0203,A02030100
793546,12,이천 신대리 백송,경기도 이천시 백사면 원적로568번길 205-26,127.4603842608,37.3200304304,A01,A0102,A01020100
128353,12,이천 자채방아마을,경기도 이천시 대월면 대월로358번길 168-24,127.5012619911,37.1919237611,A02,A0203,A02030100
2763788,12,이천농업테마공원,경기도 이천시 모가면 공원로 48,127.4448702054,37.1798991253,A02,A0202,A02020600
2763775,12,이천도자예술마을 (이천 예스파크),경기도 이천시 신둔면 도자예술로5번길 109,127.3857028989,37.2931488494,A02,A0203,A02030100
2764342,12,이천설봉온천랜드,경기도 이천시 애련정로 67-16 (안흥동),127.4514918514,37.2768880365,A02,A0202,A02020300
2764307,12,이천온천공원,경기도 이천시 애련정로136번길 84 (창전동),127.453858162,37.2818680593,A02,A0202,A02020700
1954278,12,이천향교,경기도 이천시 향교로 1 (창전동),127.4375095413,37.2853923541,A02,A0201,A02010700
2741609,12,이충레포츠공원,경기도 평택시 장안웃길 149 (이충동),127.0707266694,37.066108322,A02,A0202,A02020700
3010893,12,이충분수공원,경기도 평택시 서정로 303 (이충동),127.06737977,37.065394455,A02,A0202,A02020700
2721583,12,이탈리아마을 피노키오와 다빈치,경기도 가평군 청평면 호반로 1063,127.4909256481,37.7150574078,A02,A0202,A02020600
2998758,12,이포보,경기도 여주시 금사면 금사로 40,127.5361972019,37.4043637211,A02,A0205,A02050100
3018228,12,이포보전망대,경기도 여주시 대신면 여양로 2001,127.5437603755,37.4054304027,A02,A0205,A02050600
2782653,12,이한농원,경기도 고양시 일산동구 장대길 229-30 (장항동),126.7540642868,37.6450022197,A02,A0203,A02030100
231914,12,이항복선생묘,경기도 포천시 가산면 금현리,127.1848168484,37.8310549751,A02,A0201,A02010700
128547,12,이해룡고가,경기도 안성시 서운면 청룡길 109-11,127.2870280864,36.9117049963,A02,A0201,A02010400
126618,12,인계예술공원,경기도 수원시 팔달구 동수원로 335,127.0359939011,37.2586104401,A02,A0202,A02020700
2511693,12,인처골마을,경기도 안성시 서운면 인처동길 24-11,127.2696620763,36.9444481347,A02,A0203,A02030100
848256,12,인평대군치제문비,경기도 포천시 신북면 신평로222번길 12-48,127.2161163232,37.9419398436,A02,A0205,A02050200
2613637,12,일산 대화동 먹자골목,경기도 고양시 일산서구 대산로 213,126.7547910638,37.6781539277,A02,A0203,A02030600
128989,12,일산 어린이천문대,경기도 고양시 일산동구 중산로 306-176 (성석동),126.7911037826,37.7004047622,A01,A0101,A01010500
1289980,12,일영역,경기도 양주시 장흥면 삼상리,126.9292133699,37.7009543924,A02,A0201,A02010700
2789674,12,일영허브랜드(숲길정원),경기도 양주시 장흥면 일영로 346-26,126.9237507018,37.675532254,A01,A0101,A01010700
3081125,12,일월공원,경기도 수원시 장안구 일월천로 77 (천천동),126.977809501,37.2869477866,A02,A0202,A02020700
3076051,12,일월수목원,경기도 수원시 장안구 일월로 61 (천천동),126.9770345375,37.2881504113,A01,A0101,A01010700
1955919,12,임장서원,경기도 연천군 연천읍 동막로25번길 170,127.0814048227,38.0925475781,A02,A0201,A02010700
3022911,12,임진각 수풀누리,경기도 파주시 문산읍 임진각로 148-40,126.7447609198,37.8920676942,A02,A0202,A02020700
2841245,12,임진강 댑싸리정원,경기도 연천군 중면 삼곶리,127.0171734736,38.1313446498,A01,A0101,A01010700
2539403,12,임진강 독개다리,경기도 파주시 문산읍 마정리 1400-5,126.7368089147,37.890528843,A02,A0201,A02011000
2569474,12,임진강 주상절리 (한탄강 유네스코 세계지질공원),경기도 연천군 미산면 동이리,127.0154490945,38.0199326406,A01,A0101,A01010500
2569455,12,임진강 황포돛배,경기도 파주시 적성면 율곡로 1857,126.8897010962,37.9650701065,A02,A0202,A02020800
126708,12,입파도 홍암,경기도 화성시 우정읍 입파길 54,126.5394292952,37.106227657,A01,A0101,A01011300
128631,12,자연과별천문대,경기도 가평군 북면 백둔로342번길 115-33,127.4741797124,37.9129229664,A01,A0101,A01010500
2708165,12,자운서원,경기도 파주시 법원읍 자운서원로 204,126.8710000909,37.8661896455,A02,A0201,A02010700
3035842,12,자이언트제트,경기도 안산시 단원구 광덕1로 276 (고잔동),126.8403408826,37.3067736006,A02,A0203,A02030400
127022,12,자인사(포천),경기도 포천시 영북면 산정호수로 808,127.3275355971,38.0738348303,A02,A0201,A02010800
1624907,12,자재암(경기),경기도 동두천시 평화로2910번길 406-65 (상봉암동),127.0861781019,37.9456898149,A02,A0201,A02010800
2751284,12,자전거생태공원,경기도 광주시 오포읍 마루들길 20,127.2518789309,37.3904601589,A01,A0101,A01010500
3490864,12,잔돌문화공원,경기도 의정부시 산곡동,127.1045163348,37.7176528318,A02,A0202,A02020700
2407108,12,잣향기푸른숲,경기도 가평군 상면 축령로 289-146,127.3365658619,37.7707675416,A01,A0101,A01010600
127030,12,장경사(경기),경기도 광주시 남한산성면 남한산성로 676,127.1979203095,37.4752576854,A02,A0201,A02010800
2741599,12,장안공원,경기도 수원시 장안구 팔달로 238 (영화동),127.0116064122,37.2876844155,A02,A0202,A02020700
2747211,12,장안남산체육공원,경기도 화성시 장안면 사랑리,126.8350143491,37.0781499752,A02,A0202,A02020700
264390,12,장안문(長安門),경기도 수원시 팔달구 정조로 910 (장안동),127.0143144639,37.288964871,A02,A0201,A02010300
2735324,12,장안정사,경기도 고양시 일산동구 백마로502번길 64-13,126.8023094384,37.660617928,A02,A0201,A02010800
3517157,12,장암발곡근린공원,경기도 의정부시 장곡로 270 (신곡동),127.0540289784,37.7280173791,A02,A0202,A02020700
2612877,12,장욱진 고택,경기도 용인시 기흥구 마북로 119-8 (마북동),127.1205683677,37.3011931343,A02,A0201,A02010400
3447439,12,장자호수공원생태체험관,경기도 구리시 장자호수길 76-42 (교문동),127.1386031859,37.5831774183,A01,A0101,A01010500
2759592,12,장지저수지,경기도 화성시 경기동로 378,127.1088569437,37.1518713136,A01,A0101,A01011800
2613655,12,장항습지,경기도 고양시 일산동구 장항동,126.742512571,37.6447548203,A01,A0101,A01010500
2949823,12,장흥 참숯가마,경기도 양주시 권율로 400,126.9597676597,37.7448914924,A02,A0202,A02020400
127968,12,장흥관광지,경기도 양주시 장흥면 권율로 193,126.9494440016,37.7309234892,A02,A0202,A02020700
3033176,12,장흥생활체육공원,경기도 양주시 장흥면 일영로501번길 100-16,126.9198618135,37.6880307293,A02,A0202,A02020700
2754275,12,장흥유원지,경기도 양주시 장흥면 석현리,126.9517215164,37.7328483061,A02,A0202,A02020700
2751550,12,장흥자연휴양림,경기도 양주시 장흥면 권율로 594,126.9685442552,37.7582150989,A01,A0101,A01010600
2754497,12,장흥한옥수영장,경기도 양주시 장흥면 권율로 322-60,126.9582790525,37.7397809498,A02,A0203,A02030400
125496,12,재인폭포 (한탄강 유네스코 세계지질공원),경기도 연천군 연천읍 부곡리 192,127.1427246484,38.0772227105,A01,A0101,A01010800
2843976,12,재인폭포 출렁다리,경기도 연천군 연천읍 고문리,127.1413164638,38.0765560961,A01,A0101,A01010800
1954319,12,적성향교,경기도 파주시 적성면 감악산로 1311-20,126.923725797,37.9636264444,A02,A0201,A02010700
2514428,12,전곡항,경기도 화성시 서신면 전곡리,126.6507114065,37.1876507278,A01,A0101,A01011400
3393060,12,전류리포구,경기도 김포시 하성면 전류리,126.6632127648,37.6981527474,A01,A0101,A01011400
2732201,12,정몽주선생묘,경기도 용인시 처인구 모현읍 능곡로 45,127.1794536575,37.3379121623,A02,A0201,A02010700
2732194,12,정암수목공원,경기도 용인시 수지구 광교마을로 109,127.0765780356,37.2968983989,A02,A0202,A02020700
125560,12,정약용선생묘,경기도 남양주시 조안면 다산로747번길 11,127.2990766137,37.5162492067,A02,A0201,A02010700
126806,12,정약용유적지(남양주),경기도 남양주시 조안면 다산로747번길 11,127.2992793643,37.5165547311,A02,A0201,A02010700
2747807,12,정왕동체육공원,경기도 시흥시 역전로 50 (정왕동),126.757091987,37.3396516472,A02,A0202,A02020700
1625097,12,정충묘,경기도 광주시 초월읍 무들로 84-7,127.2975721269,37.3862725822,A02,A0201,A02010700
2551122,12,정토사(성남),경기도 성남시 수정구 옛골로42번길 3 (상적동),127.0680668455,37.4258694089,A02,A0201,A02010800
2735308,12,정혜사,경기도 고양시 일산동구 일산로 134,126.7937605483,37.6489663544,A02,A0201,A02010800
127000,12,제3땅굴,경기도 파주시 군내면 제3땅굴로 210-358,117.9925662504,19.69442748,A02,A0201,A02011000
125503,12,제부도,경기도 화성시 서신면 해안길 421-12,126.6244837546,37.1686580243,A01,A0101,A01011300
2757218,12,제부도선착장,경기도 화성시 서신면 해안길 421-12,126.6219420666,37.177870801,A01,A0101,A01011400
3013923,12,제부리어촌체험마을,경기도 화성시 서신면 해안길 210,126.6193677888,37.1600256008,A02,A0203,A02030100
2966832,12,제부마리나,경기도 화성시 서신면 해안길 477,126.628183236,37.1753239831,A01,A0101,A01011400
126573,12,제일유황온천,경기도 포천시 일동면 화동로 1210,127.3286691714,37.9676472415,A02,A0202,A02020300
2781615,12,조강저수지,경기도 김포시 월곶면 조강리,126.5785134547,37.7518866487,A01,A0101,A01011800
1059024,12,조무락계곡,경기도 가평군 북면 조무락골길,127.4604648792,37.9874695817,A01,A0101,A01010900
1171915,12,조선왕가,경기도 연천군 연천읍 현문로 339-10,127.1014732707,38.063642988,A02,A0201,A02010400
793508,12,조선효종영릉재실,경기도 여주시 능서면,127.6087043564,37.3137116484,A02,A0201,A02010700
3017978,12,조안면체육공원,경기도 남양주시 조안면 진중리,127.3117159588,37.5571530234,A02,A0202,A02020700
1199931,12,조종천계곡,경기도 가평군 상면 덕현리,127.4136176174,37.7555540569,A01,A0101,A01010900
129018,12,종현농어촌체험휴양마을,경기도 안산시 단원구 구봉길 240,126.5475460277,37.2804270545,A02,A0203,A02030100
2616495,12,좌상바위 (한탄강 유네스코 세계지질공원),경기도 연천군 전곡읍 신답리,127.1034794025,38.0375655157,A01,A0101,A01010500
125461,12,주금산,경기도 포천시 내촌면 능곡청정길 50,127.244690536,37.7835449315,A01,A0101,A01010400
