visit_area_nm,x_coord,y_coord,attraction_score_mean,attraction_score_std,visit_count,attraction_score_norm
감고 당길,126.982317,37.5779809,3.8705,0.0,1,0.4874
감꽃 당,126.9900836,37.5737976,3.8615,0.0,1,0.4833
감성 991 광명소하 직영점,126.8845149,37.4472964,4.3434,0.0,1,0.702
감성 991돼지 강서 직영점,126.846088,37.558024,4.2354,0.0,1,0.653
감성 교복 롯데월드점,127.0974426,37.5122574,4.2291,0.0,1,0.6501
감성 교복 잠실 본점,127.1027365,37.5076452,4.0614,0.1893,3,0.574
감성 스테이,127.372681,37.689449,4.3407,0.0,1,0.7008
감성 식탁,127.6445896,37.2890588,4.2683,0.0,1,0.6679
감성 커피 동서울대점,127.1264827,37.4590146,4.3448,0.0,1,0.7026
감성 타코 가로수길점,127.0232709,37.5196205,4.4802,0.0,1,0.7641
감성 타코 건대점,127.0699345,37.5435218,4.0579,0.0,1,0.5725
감성 타코 광교점,127.0577383,37.2870516,4.3652,0.0,1,0.7119
감성 타코 판교점,127.1135181,37.397408,4.1693,0.0,1,0.623
감성 타코 홍대점,126.9227234,37.5528516,4.4203,0.0,1,0.7369
감악산 출렁다리,126.9455323,37.938886,4.186,0.0,1,0.6306
감초 식당,127.0362679,37.5796165,4.0229,0.0,1,0.5566
감치래 비빔국수 본점,127.0925219,37.3465644,4.4056,0.0,1,0.7302
감탄계숯불치킨 남양주 별내점,127.1222944,37.6484357,4.1756,0.0,1,0.6259
갓 잇 연남점,126.9236116,37.5652319,4.4242,0.0,1,0.7387
갓덴스시 강남점,127.0290907,37.4987771,4.2418,0.0,1,0.6559
갓덴스시 스타필드 하남점,127.2237399,37.545129,4.1121,0.0,1,0.5971
강가 네 떡볶이,127.0004211,37.5706193,4.1537,0.0,1,0.6159
강계 봉진 막국수,127.5489462,37.4031955,4.1214,0.0,1,0.6013
강남 77,127.0253775,37.5006197,4.1857,0.0,1,0.6305
강남 터미널 경부선 지하상가,127.0055961,37.5050984,3.9293,0.0818,4,0.5141
강남고속 터미널점 호남선,127.0040613,37.5047687,4.4144,0.0,1,0.7342
강남구청역 7호선,127.0413109,37.5172162,4.2557,0.1668,2,0.6622
강남구청역 수인 분당선,127.041504,37.5166241,4.1694,0.1,2,0.623
강남명전,127.0250948,37.5007621,4.2687,0.0,1,0.6681
강남세브란스병원,127.0464075,37.4927907,4.2889,0.0,1,0.6773
강남시장,126.6719778,37.513318,4.1241,0.0,1,0.6025
강남역 2호선,127.0280014,37.4980863,4.1708,0.0686,4,0.6237
강남역 사거리 강남역 지하상가,127.0276383,37.4979522,4.6834,0.0,1,0.8563
강남역 신분당선,127.0281852,37.4967771,4.0916,0.0,1,0.5877
강남역 이스턴,127.0334852,37.4985273,3.1066,0.0,1,0.1407
강남역 지하상가,127.0278418,37.4977359,4.0561,0.3422,4,0.5716
강동 현대홈타운 아파트,127.1384626,37.5564105,3.0757,0.0,1,0.1267
강동구청역 8호선,127.1204437,37.5302112,2.8899,0.0,1,0.0424
강동아트센터,127.1575625,37.5512959,4.4292,0.0,1,0.741
강동아트센터 대극 장한 강,127.1572253,37.5513054,4.4632,0.0,1,0.7564
강릉 대관령휴게소 인천방향,128.8050741,37.7596466,5.0,0.0,1,1.0
강릉 동치미 막국수 과천 본점,126.9942615,37.4160532,4.1045,0.0,1,0.5936
강릉 메밀막국수,127.1614675,37.8131417,4.2207,0.0,1,0.6463
강릉 짬뽕 순두부,126.689007,37.3408127,4.2552,0.0,1,0.662
강릉 초당 두부래요,127.654529,37.3011266,3.7416,0.0,1,0.4289
강릉 해변 메밀막국수 평택점,127.1123513,37.0120397,4.2994,0.0,1,0.6821
강릉 형제 장칼국수 서울점,126.9383961,37.4690098,4.3316,0.0,1,0.6967
강민주의 들밥 김포점,126.6979176,37.6202728,4.3418,0.0988,2,0.7013
강민주의 들밥 본점 주차장,127.3677705,37.2215502,4.451,0.0,1,0.7509
강변 테크노마트,127.0956855,37.5357209,4.202,0.3556,2,0.6378
강변역 2호선,127.0947411,37.535118,4.2237,0.0,1,0.6477
강서 둘레길 1코스(개화산 숲길),126.8074455,37.582377,4.5533,0.0,1,0.7973
강서 운전면허시험장,126.8220038,37.54951,4.0258,0.0,1,0.5579
강서습지생태공원,126.8171458,37.5860397,4.1051,0.0,1,0.5939
강아지 대학로,127.003702,37.5801157,4.3671,0.0,1,0.7128
강이다,127.3202496,37.550428,4.3637,0.032,3,0.7112
강일 테니스장,127.1641528,37.5747723,4.3944,0.0,1,0.7251
강촌레일파크 경강역,127.550961,37.8427438,3.9077,0.0,1,0.5043
강촌레일파크 김유정역,127.7120333,37.8159745,4.4739,0.2343,2,0.7612
강화 남부농협 하나로마트 본점,126.4942371,37.638043,4.0385,0.0,1,0.5636
강화 루지,126.4981166,37.6171154,4.1688,0.039,3,0.6228
강화 씨사이드 리조트,126.4981742,37.6171499,4.1241,0.0,1,0.6025
강화 캠핑파크,126.5163276,37.6265418,4.5056,0.0,1,0.7756
강화도 외포항 젓갈수산시장,126.3784771,37.7008099,4.1241,0.0,1,0.6025
강화섬 쌀밥집,126.5330747,37.6258488,4.3288,0.0,1,0.6954
강화역사박물관,126.4355457,37.7738159,3.944,0.0,1,0.5207
개구리 막국수 광교상현점,127.0738761,37.2978506,4.4575,0.0,1,0.7538
개군 할머니 토종 순댓국 본점,127.5378359,37.425779,4.264,0.0951,2,0.666
개군면 해물칼국수,127.5369251,37.4475659,4.2268,0.0,1,0.6491
개나리 아귀찜,127.0446734,37.4994201,4.262,0.0,1,0.6651
개나리공원,127.0655335,37.2095397,4.1519,0.0,1,0.6151
개똥 치는 사람들,127.2053425,37.6217161,4.3516,0.0,1,0.7058
개미집 용산 아이파크몰점,126.9645339,37.5288734,4.1906,0.0536,2,0.6327
개봉역 1호선,126.858716,37.4946417,4.1317,0.0,1,0.6059
개성집,126.928382,37.51600615,4.3079,0.0138,2,0.6859
개울,127.20704476666667,37.57773926666667,4.0231,0.3366,3,0.5567
개울 테라스,127.2295446,37.4560049,4.2178,0.0,1,0.645
개울가 오토캠핑장,127.4949235,37.6029688,4.235,0.0,1,0.6528
개울장,127.0088701,37.6087958,4.1839,0.0,1,0.6296
개인 공간 별내점,127.1247495,37.6427272,4.0334,0.0,1,0.5613
개항 백화,126.6340991,37.4721877,4.2145,0.0,1,0.6435
개항장 문화마당,126.6190607,37.4741566,4.3379,0.0,1,0.6995
갤러리 B,126.9712769,37.5781626,3.717,0.0,1,0.4177
갤러리 아트사이드,126.9729478,37.5782675,3.7329,0.0,1,0.4249
갤러리 이즈,126.9841562,37.5748097,3.7193,0.0,1,0.4188
갤러리 조은,127.0007355,37.5380302,3.7089,0.0,1,0.4141
갤러리 카페 아프리카,126.9731402,37.4078907,4.3637,0.142,2,0.7113
갤러리아백화점 광교점,127.0572408,37.2852624,4.4021,0.2179,12,0.7287
갸우뚱,127.0004166,37.5815754,4.1336,0.105,2,0.6068
거북 섬,126.6788059,37.3208142,4.1537,0.0,1,0.6159
거북성,126.6770561,37.326876,4.0418,0.112,2,0.5652
건 식당,127.1141555,37.6509449,4.0384,0.0,1,0.5636
건강한 우리,127.0193099,37.4070163,4.4085,0.0,1,0.7316
건국대학교 서울캠퍼스,127.0774164,37.5435361,3.9931,0.0,1,0.5431
건국대학교병원,127.0721337,37.5406391,3.1263,0.0,1,0.1497
건담베이스 ak플라자 수원점,126.9998918,37.2661615,3.8331,0.0,1,0.4704
건대 생선회,127.0702358,37.5413881,4.1759,0.0,1,0.626
건대입구역 2호선,127.0692029,37.5404075,4.1051,0.0,1,0.5939
건대입구역 7호선,127.0711043,37.5408686,4.1748,0.0328,3,0.6255
건대입구역 자이엘라 오피스텔,127.069677,37.5391251,4.051,0.0,1,0.5693
건민 빌딩,126.9747785,37.2715687,3.0999,0.0,1,0.1377
건업리아 보리밥,127.4065031,37.3874014,3.8172,0.0,1,0.4632
건천휴게소 서울 방향,129.1092264,35.8319276,4.5611,0.0,1,0.8008
건평항,126.3991081,37.6796793,4.3062,0.0,1,0.6851
검단신도시 파라곤 보타닉파크아파트,126.7066355,37.5993793,2.9879,0.0,1,0.0869
게 좋아 연평도 간장게장 무한리필 검단 본점,126.6571408,37.6025931,4.4125,0.0,1,0.7334
게임 플레이스,127.130676,37.4291252,4.2156,0.0,1,0.644
겨울이 머무는 집,126.9218663,37.549957,4.1992,0.0,1,0.6366
겸재 정선미술관,126.8384745,37.5722171,4.2145,0.0,1,0.6435
경교장,126.9680524,37.5683625,4.1788,0.0,1,0.6273
경기 광주 휴게소 경기도 광주방향,127.4248518,37.3804747,3.4074,0.0,1,0.2772
경기 광주 휴게소 서울 방향 전기차 충전소,127.4255246,37.3802453,4.2974,0.0,1,0.6811
경기 광주 휴게소 원주 방향,127.4361214,37.3783578,4.2065,0.0,1,0.6399
경기 상상 캠퍼스,126.9840721,37.2666506,4.4626,0.0315,2,0.7561
경기 생활도자미술관,127.6569476,37.3007843,4.4029,0.0,1,0.729
경기 서적,126.9822566,37.2972425,3.8473,0.0,1,0.4769
경기 아트센터 주차장,127.0364296,37.2620553,4.1336,0.0,1,0.6068
경기 옛길 경흥길 제8길 한탄강 세계지질 공원길,127.2524861,38.0975076,4.1793,0.0,1,0.6275
경기 의왕 레일파크,126.9507579,37.3094399,4.0334,0.0,1,0.5614
경기도 교직원 가평 서덕원,127.5334043,37.7515475,3.9106,0.1175,2,0.5056
경기도 교직원 연천 서덕원,127.1454042,38.1560417,3.8711,0.0,1,0.4877
경기도 국민안전체험관,127.0627986,37.1787468,3.9715,0.5489,2,0.5332
경기도 남한산성 세계유산센터,127.1884177,37.4766964,4.3604,0.0,1,0.7097
경기도 남한산성 세계유산센터 기념품 숍,127.1884177,37.4766964,3.8368,0.0,1,0.4721
경기도 미술관,126.813958,37.3257667,4.3773,0.2841,4,0.7174
경기도 민물고기생태학습관,127.6391656,37.5116873,4.27,0.1059,2,0.6687
경기도 어린이 박물관,127.1096652,37.267365,4.3901,0.0515,4,0.7232
경기도 융합과학교육원,127.0055544,37.3082003,4.5363,0.0,1,0.7896
경기도 의료원 포천병원,127.1983177,37.9032633,4.0479,0.0,1,0.5679
경기도 잣향기 푸른 숲,127.33287809999999,37.7695541,4.4467,0.1526,5,0.7489
경기도청,127.0534612,37.2890061,3.7873,0.0,1,0.4497
경기미래교육 파주캠퍼스,126.6990508,37.7844986,4.1537,0.0,1,0.6159
경기북부 야생동물구조관리 센터,127.0197245,38.0022254,4.2197,0.0,1,0.6459
경기북부 어린이 박물관,127.0643926,37.9447642,4.1722,0.2872,4,0.6243
경기북부 어린이 박물관 카페,127.0643926,37.9447642,4.1855,0.0,1,0.6304
경동시장,127.0391364,37.5790371,4.2719,0.0,1,0.6696
경리단길,126.991722,37.5397581,3.829,0.0,1,0.4686
경마공원역 4호선,127.007838,37.443963,4.0385,0.0,1,0.5636
경마공원역 4호선 1번 출구,127.0079782,37.4443883,4.4514,0.0,1,0.7511
경반계곡,127.4696891,37.8327207,4.2268,0.0,1,0.6491
경복궁,126.97689695714284,37.57760976428572,4.179,0.2459,28,0.6274
경복궁 개성 손만두 문산점,126.7834407,37.8656437,4.2694,0.0,1,0.6684
경복궁 경회루,126.9760357,37.5797746,4.594,0.0,1,0.8158
경복궁 삼계탕 영종점,126.5790159,37.4955637,4.1478,0.0,1,0.6132
경복궁 삼계탕 인천 송도점,126.6337456,37.3986172,4.2098,0.0,1,0.6414
경복궁 한옥마을점,126.6388649,37.3908842,4.3749,0.0,1,0.7163
경복궁역 3호선,126.9736914,37.5758061,4.062,0.1025,7,0.5743
경성 면옥,127.0584755,37.5104181,3.8411,0.0,1,0.4741
경성 빵 공장,127.04342935,37.55151405,4.199,0.1109,2,0.6365
경성 시장 가산점,126.8846323,37.4694092,4.206,0.0,1,0.6396
경안당,127.0120075,37.2855657,4.2623,0.0,1,0.6652
경안시장,127.2570299,37.4088577,4.1059,0.0,1,0.5943
경안천 습지생태공원,127.3031026,37.4574862,4.3259,0.0,1,0.6941
경원 식당 본점,127.0382976,37.7402645,4.0651,0.0,1,0.5757
경원재앰배서더 인천,126.6376842,37.3914753,4.6142,0.0,1,0.8249
경의선 숲길,126.92496528333334,37.55926996666667,4.1922,0.0955,6,0.6334
경의선 숲길공원,126.9252739,37.5588962,4.2713,0.3509,2,0.6693
경의선 책거리,126.92952859999998,37.5561535,4.4019,0.0097,3,0.7286
경인아라뱃길,126.7449355,37.5737964,4.3862,0.1282,4,0.7215
경일 석유 도영 주유소,127.1045534,37.2753997,3.7931,0.0,1,0.4523
경주 십원빵 영종점,126.5785419,37.4923688,4.1086,0.0,1,0.5954
경춘당 봉천점,126.9466067,37.4813243,4.1279,0.0,1,0.6042
경춘선 숲길,127.078706,37.6206918,4.0925,0.0447,2,0.5882
경춘선 자전거길,127.4362,37.7459577,4.4509,0.0,1,0.7508
경포대,128.8966363,37.7950742,4.5019,0.2885,2,0.7739
경희궁,126.9686491,37.5707882,4.1537,0.0,1,0.6159
경희대학교 서울캠퍼스 평화의 전당,127.0527738,37.5986825,4.7445,0.0,1,0.8841
계란 집 딸들,126.6367795,37.5338181,3.9913,0.0,1,0.5422
계림 상황 삼계탕 오리,127.1118566,37.6511147,3.8786,0.0,1,0.4911
계림원 신용산점,126.9692903,37.5309966,4.2075,0.0,1,0.6403
계미굴,127.0146993,37.2855177,3.9207,0.0,1,0.5102
계수 가든,126.8121208,37.4589329,4.3644,0.0,1,0.7115
계양 꽃마루,126.748072,37.5352153,4.4433,0.0,1,0.7473
계양 하늘채 파크 포레 아파트,126.740986,37.5528496,3.218,0.3463,2,0.1913
계양산,126.7145587,37.5531608,4.537,0.1416,3,0.7899
계양역 공항철도,126.7362737,37.5717708,4.1192,0.0,1,0.6003
고 청담 스타필드 고양점,126.8947784,37.6469772,4.2007,0.0,1,0.6372
고 황 감자탕 백암점,127.3746404,37.1237736,3.7266,0.0,1,0.4221
고가네 감자탕,126.8666127,37.235587,4.2332,0.0,1,0.652
고고스 판교,127.1090199,37.3935497,4.3695,0.0,1,0.7139
고구려 삼계탕 롯데백화점 본점,126.9818039,37.5651975,4.039,0.0,1,0.5639
고구려 짬뽕 111 선학점,126.6989565,37.4355609,4.4577,0.0,1,0.7539
고구려 최강 달인의 집,126.6895261,37.7815872,4.1795,0.0,1,0.6276
고구려대장간마을 (휴관 중),127.1110578,37.5605552,4.1718,0.0,1,0.6241
고굽진,126.9909841,37.4282555,4.0262,0.0,1,0.5581
고궁 이천점,127.4057702,37.2999433,4.3896,0.0,1,0.723
고기 살롱 남사점,127.1802506,37.1634976,4.3306,0.0,1,0.6962
고기 살롱 철산점,126.8686657,37.4747878,3.9997,0.0,1,0.546
고기 온,127.0039977,37.5637429,4.291,0.0,1,0.6782
고기굽는마당,127.4594109,37.549309,4.4002,0.0,1,0.7278
고기리 국수관,127.0388567,37.3605656,3.9077,0.0,1,0.5043
고기리 막국수,127.040097,37.3599957,4.4061,0.1628,2,0.7305
고기리계곡,127.0443381,37.3585237,4.1826,0.0802,2,0.6291
고다이바 가로수길 플래그십,127.023027,37.5210153,4.1695,0.0,1,0.6231
고다이바 광화문점,126.9763601,37.5705701,4.3633,0.0,1,0.7111
고대산자연휴양림,127.1507058,38.2112539,4.7399,0.0,1,0.882
고덕산,127.1468346,37.5641742,4.3275,0.0,1,0.6948
고덕역 효성 해링턴 타워 더 퍼스트 오피스텔,127.1546521,37.554729,4.3378,0.274,2,0.6995
고도식 잠실점,127.1086579,37.5103537,4.1387,0.0,1,0.6091
고등동성당,127.0075811,37.2718162,4.3336,0.0,1,0.6976
고등어 사랑,127.4857416,37.4700529,4.2225,0.0,1,0.6471
고랑 포구 역사 공원,126.8473732,37.98786,4.2369,0.0,1,0.6537
고래고래 코인 노래연습장,126.9853934,37.5694183,3.8782,0.0,1,0.4909
고래네,126.9904821,37.5732976,4.3174,0.0,1,0.6902
고래성 손두부,127.3458411,37.1514146,3.7689,0.0,1,0.4413
고려 가든,127.0230388,37.6624062,4.229,0.0,1,0.6501
고려궁지 외규장각,126.4850253,37.7512583,4.1919,0.0,1,0.6333
고려산,126.4372556,37.743925,4.0966,0.0,1,0.59
고릴라 캠핑 부천점,126.8057822,37.5340683,4.1223,0.0,1,0.6017
고릴라 캠핑 안양점,126.9620814,37.3604433,4.4004,0.0,1,0.7279
고릴라 캠핑 하남점,127.2273184,37.5281401,4.1672,0.0,1,0.6221
고매 커피,127.1106526,37.2194393,4.2413,0.0,1,0.6557
고메램 교대점,127.0122236,37.4915829,4.3419,0.0,1,0.7013
고메이 494 갤러리아백화점 WEST 점,127.0400942,37.5284746,4.1798,0.0,1,0.6278
고메즈 릿지 잠실 롯데점,127.0980861,37.5112973,4.332,0.2337,2,0.6968
고모저수지,127.16331099999998,37.7983418,4.3229,0.1048,3,0.6927
고봉인 김밥인 서울 노원구청점,127.0587122,37.6550607,3.8716,0.0,1,0.4879
고봉인 김밥인 철원 동송점,127.2167597,38.2104839,4.6681,0.0,1,0.8494
고산 정원,127.112283,37.7400767,4.1605,0.0,1,0.619
고삼이 신촌점,126.9347282,37.5583189,3.9244,0.0,1,0.5119
고상 식당,127.1565974,37.6146604,3.9996,0.0,1,0.546
고석정 국민관광지,127.2874468,38.1865376,4.5816,0.0,1,0.8101
고성산,127.1747892,37.0484776,4.2837,0.0,1,0.6749
고속 터미널 지하철역 상가,127.0050441,37.5046552,4.6846,0.0,1,0.8568
고속버스 둔산(청사) 정류장,127.3905853,36.3614181,4.6075,0.0,1,0.8219
고속버스터미널 꽃 도매상가,127.0069895,37.5059778,4.186,0.0,1,0.6306
고속터미널역 3호선,127.005121,37.5045489,4.2665,0.0,1,0.6671
고속터미널역 7호선,127.0050078,37.5033866,4.1396,0.0,1,0.6095
고속터미널역 9호선 앞 정자,127.0042118,37.5059815,4.2453,0.0,1,0.6575
고씨네 대학로점,127.0039545,37.581251,3.8842,0.0,1,0.4936
고양 생태공원,126.7441381,37.6849437,4.1889,0.0,1,0.6319
고양 플랜테이션,126.8832099,37.6827343,4.5369,0.0,1,0.7898
고양 피크닉 시민공원,126.7487765,37.6851446,4.1168,0.0,1,0.5992
고양 휴게소 서울 방향,126.84949920000001,37.6311204,3.9922,0.1594,3,0.5426
고양 흥국사 대방,126.9399629,37.6637086,3.9463,0.0,1,0.5218
고양시립 별 꿈 도서관,126.8941456,37.6457594,4.2017,0.0181,2,0.6377
고양아람누리,126.7744652,37.6614846,4.0214,0.0,1,0.5559
고양아람누리 아람미술관,126.77338,37.6605635,4.1996,0.0,1,0.6368
고양어린이 박물관,126.8309554,37.6294771,4.417,0.3195,3,0.7354
고양이 똥,126.8646452,37.552029,4.3671,0.0,1,0.7128
고양이 알레르기,126.9854186,37.5445976,4.7395,0.0,1,0.8818
고양이 역 카페,126.4857197,37.2549926,4.1755,0.0,1,0.6258
고양종합터미널,126.7897588,37.6432752,4.2288,0.0236,2,0.65
고영 주택,126.5886106,37.6487215,4.4148,0.3823,2,0.7344
고요해,127.3627267,37.7625214,3.7716,0.0,1,0.4425
고우가,126.9199168,37.5221806,4.3072,0.0,1,0.6856
고우다,127.4497052,37.7129209,4.1644,0.0475,2,0.6208
고인돌 무한 통 삼 수원점,127.0016054,37.2673978,4.5716,0.0,1,0.8056
고인돌공원,127.09067929999999,37.31451693333333,4.1885,0.2488,3,0.6317
고인돌공원 고인돌 광장,127.0484682,37.1736608,4.1155,0.0,1,0.5986
고재와 옹기의 만남,127.2771752,37.6153758,4.1737,0.0,1,0.625
고조선,126.7735318,37.7641918,4.1932,0.0,1,0.6338
고진하,127.0965675,37.325123,4.1997,0.0,1,0.6368
고창문화터미널,126.6964907,35.435659,4.6715,0.0,1,0.8509
고척스카이돔,126.8671048,37.4982338,4.6098,0.1101,11,0.8229
고척스카이돔 전면 광장,126.8681049,37.4992495,4.2236,0.1011,4,0.6476
고투몰,127.0050533,37.5062193,4.468,0.233,4,0.7586
고풍,127.1703287,37.923117,4.36,0.0,1,0.7096
고해옥,127.4849205,37.6756434,4.0536,0.0,1,0.5705
고향 막창구이,126.851373,37.5639089,4.0888,0.0,1,0.5865
고향 손칼국수,126.8945195,37.6538091,4.498,0.0,1,0.7722
고향 집,126.95467435,37.49636245,4.3796,0.0297,2,0.7184
고향식당,127.5914475,37.537906,4.1752,0.0695,2,0.6257
고향역,127.0221346,37.517761,3.9021,0.0,1,0.5018
고향의 탕,127.4883947,37.4962827,4.2838,0.0,1,0.675
곤수 커피,126.7990783,37.8254493,4.285,0.0,1,0.6755
곤지암 리조트 생태하천,127.2968268,37.3370648,4.2926,0.0,1,0.679
곤지암 웅골,127.3051611,37.338633,4.4786,0.0481,2,0.7634
곤지암리조트,127.2940917,37.3379816,4.3971,0.2036,14,0.7264
곤지암리조트 L 빌리지,127.2964629,37.3374982,4.5375,0.0,1,0.7901
곤지암리조트 West 빌리지,127.2936802,37.3380854,3.9704,0.0,1,0.5327
곤지암리조트 곤지암 루지 36,127.2849244,37.3335764,3.8389,0.0,1,0.4731
곤지암리조트 스키하우스,127.2935538,37.3369288,4.5684,0.0,1,0.8042
곤지암리조트 스파 라 스파,127.2952878,37.3370975,4.1873,0.0,1,0.6312
골 다방,127.3197325,37.3366591,3.7301,0.0,1,0.4237
골 디스,127.0126798,37.2866478,4.2117,0.1122,2,0.6423
골드 헤겔,127.0636427,37.1982929,4.2901,0.1134,2,0.6778
골드 호텔,127.1108712,37.7093567,4.0164,0.0,1,0.5536
골드리버 호텔,126.87697186666666,37.4783318,4.1899,0.2303,3,0.6323
골드힐 호텔,126.6878696,37.7767996,4.0819,0.0,1,0.5833
골든 서울 호텔,126.8781518,37.5478946,4.605,0.0,1,0.8207
골든 튤립에버 용인 호텔,127.2167441,37.2870583,4.0497,0.2266,5,0.5687
골든벨 함흥면옥,127.2163907,37.2872878,4.0646,0.0,1,0.5755
골든트리,127.5390494,37.7551401,4.2067,0.0102,3,0.64
골목,127.0033191,37.2685078,3.9439,0.0,1,0.5207
곰이네 고래빵,126.9726655,37.4088583,4.0454,0.0,1,0.5668
곰터먹촌,127.2300589,37.7941617,4.2449,0.0,1,0.6573
곱창 나라,127.0507445,37.738429,4.4138,0.0,1,0.734
공가네,126.6192487,37.4754222,4.1784,0.0,1,0.6271
공간 갑,126.9902884,37.5654832,4.4416,0.3985,2,0.7466
공간 상점,127.0119445,37.286319,3.9203,0.0,1,0.51
공간 와디즈,127.0505248,37.5449301,4.243,0.1284,8,0.6565
공감 키즈 펜션,127.3669444,37.7529626,3.7907,0.0,1,0.4512
공덕역 5호선,126.9514512,37.5445417,4.0987,0.0,1,0.591
공도 닭집,127.1700619,36.9974619,4.3686,0.0,1,0.7135
공릉 관광지,126.8352603,37.7504194,4.2145,0.0,1,0.6435
공릉 닭 한 마리 충무로점,126.9906736,37.5627154,4.4019,0.0,1,0.7286
공릉동 도깨비시장,127.0771315,37.6228516,4.4044,0.035,2,0.7297
공릉역 7호선,127.0730336,37.6255428,4.21,0.0954,4,0.6415
공리 훠궈 x 짬뽕 청담점,127.0502845,37.524063,4.1437,0.0,1,0.6114
공복 식당,126.9382926,37.5590614,4.3302,0.0,1,0.696
공원 막국수,127.5152346,37.826638,4.2257,0.0192,2,0.6486
공차 고속 터미널점,127.0069895,37.506021,3.886,0.0,1,0.4945
공차 대화역점,126.7483013,37.6754635,4.1771,0.0,1,0.6266
공차 롯데 아울렛 이천점,127.398132,37.2427445,4.4733,0.0,1,0.761
공차 서울숲점,127.0449254,37.5461217,3.9327,0.0,1,0.5157
공차 일산 주엽역점,126.7607065,37.6699501,4.0368,0.0,1,0.5629
공차 홍대 서교점,126.9206446,37.549567,4.2498,0.0,1,0.6595
공항 꿈나무 제2어린이 집,126.4639421,37.4400626,4.0841,0.0,1,0.5843
공항칼국수,126.8091576,37.5609722,4.4,0.0,1,0.7277
공휴,126.923443,37.5485561,4.3144,0.0,1,0.6888
과천소망교회,127.0095495,37.4218889,4.0787,0.0,1,0.5819
과천시 정보과학도서관,126.989607,37.4188316,4.0807,0.0,1,0.5828
과천향교,126.9876118,37.4337415,4.1476,0.0413,2,0.6132
곽병찬 시골밥상,126.9994931,37.5361291,3.9623,0.0,1,0.5291
관곡지,126.804537,37.4023368,4.5066,0.0,1,0.7761
관동 오리진,126.6206856,37.4738447,4.1686,0.0,1,0.6227
관모산,126.762481,37.455481,4.1691,0.0,1,0.6229
관문체육공원,126.9962754,37.4420458,4.4177,0.0,1,0.7358
관악 위버폴리스 아파트,126.9532279,37.4827155,4.0948,0.0796,2,0.5892
관악구청,126.9515619,37.4783684,2.8812,0.0,1,0.0384
관악산,126.9638968,37.4444695,4.8518,0.0,1,0.9327
관악산 산림욕장,126.9558413,37.4144287,4.4,0.0,1,0.7277
관악산 연주대,126.9641769,37.4449057,4.2469,0.0,1,0.6582
