start_lat,start_lon,end_lat,end_lon,length_km,width_m,road_type,is_official,is_wide_road,safety_index,tourist_count,cultural_count,leisure_count,facility_count,tourism_score,district_danger,road_attr_score,safety_score,final_score,tourism_score_v2,final_score_v2
37.25808786,127.0657687,37.2653305,127.0631747,0.86,1.6,자전거보행자겸용도로,Y,0,0.0864,3,1,0,0,0.1463414634146341,0.253623188405797,0.1255468399341697,0.4961428490504694,0.3562222947961353,0.300319,0.417813
37.26225169,127.0627494,37.25744038,127.0654253,0.87,2.1,자전거보행자겸용도로,Y,1,0.1241,2,1,0,0,0.1056910569105691,0.253623188405797,0.1794763502682368,0.5076653330203463,0.3468756225764354,0.271864,0.413345
37.24258405,126.9591409,37.24412186,126.9606152,0.17,1.4,자전거보행자겸용도로,Y,0,0.0684,1,0,0,0,0.040650406504065,0.253623188405797,0.0982567807296898,0.485503546249877,0.3075622903515522,0.04065,0.307562
37.24470078,126.959802,37.2439545,126.958666,0.25,1.5,자전거보행자겸용도로,Y,0,0.0763,1,0,0,0,0.040650406504065,0.253623188405797,0.1096928634022271,0.4879546878339593,0.3090329753020016,0.04065,0.309033
37.2709869,127.0530441,37.27210434,127.0544921,0.21,3.0,자전거보행자겸용도로,Y,1,0.189,1,2,0,0,0.0894308943089431,0.253623188405797,0.2708978989890354,0.5325948620222223,0.3553292749369106,0.261472,0.424146
37.25766188,127.0337318,37.25983674,127.0346255,0.38,1.3,자전거보행자겸용도로,Y,0,0.0618,5,3,0,0,0.2764227642276423,0.253623188405797,0.0892380362066385,0.4819157601148083,0.3997185617599419,0.368125,0.436399
37.25983674,127.0346255,37.25766188,127.0337318,0.38,3.0,자전거보행자겸용도로,Y,1,0.1898,5,3,0,0,0.2764227642276423,0.253623188405797,0.2723149592835616,0.5325948620222223,0.4301260229043903,0.368125,0.466807
37.26131556,127.0351574,37.26577519,127.0368817,0.57,3.0,자전거보행자겸용도로,Y,1,0.1906,6,3,0,0,0.3170731707317074,0.253623188405797,0.2738987325539145,0.5331336842107448,0.4467094788191298,0.397482,0.478873
37.26577519,127.0368817,37.26291567,127.0507714,1.41,3.1,자전거보행자겸용도로,Y,1,0.2017,6,4,0,0,0.3414634146341464,0.253623188405797,0.2916699083078632,0.5342983977309623,0.4571644044922359,0.341463,0.457164
37.26369379,127.0298166,37.26350792,127.0297555,0.08,3.0,자전거보행자겸용도로,Y,1,0.1885,5,3,0,0,0.2764227642276423,0.253623188405797,0.2698142646461623,0.5321860573184733,0.4298807400821409,0.361717,0.463998
37.26402768,127.0277572,37.26424606,127.0278819,0.08,2.0,자전거보행자겸용도로,Y,1,0.1132,3,2,0,0,0.1707317073170732,0.253623188405797,0.1621219569538547,0.495940010054841,0.3658566889597339,0.2883,0.412884
37.2634535,127.0286621,37.26364076,127.0258085,0.34,2.1,자전거보행자겸용도로,Y,1,0.1218,5,3,0,0,0.2764227642276423,0.253623188405797,0.1750584564088315,0.4967522875537069,0.408620478223281,0.358034,0.441265
37.29630919,126.9792078,37.29985478,126.9729964,0.75,2.7,자전거보행자겸용도로,Y,1,0.1688,1,0,0,0,0.040650406504065,0.253623188405797,0.2430914570286618,0.5306704440961806,0.3346624290593343,0.222105,0.407244
37.25885468,126.9731868,37.25499682,126.973592,0.28,2.0,자전거보행자겸용도로,Y,1,0.1141,1,0,0,0,0.040650406504065,0.253623188405797,0.1637890867121209,0.495940010054841,0.3138241686345306,0.04065,0.313824
37.25827472,126.9700997,37.25633267,126.9704575,0.21,3.5,자전거보행자겸용도로,Y,1,0.2267,1,0,0,0,0.040650406504065,0.253623188405797,0.3247440528351892,0.5374916884445629,0.3387551756683637,0.04065,0.338755
37.25647217,126.9690097,37.25704399,126.9703454,0.21,3.5,자전거보행자겸용도로,Y,1,0.2267,0,0,0,0,0.0,0.253623188405797,0.3247440528351892,0.5374916884445629,0.3224950130667377,0.0,0.322495
37.25626695,126.9696352,37.25626695,126.9696352,0.27,3.4,자전거보행자겸용도로,Y,1,0.2194,1,0,0,0,0.040650406504065,0.253623188405797,0.3144749609934383,0.538409160302167,0.3393056587829262,0.04065,0.339305
37.26669445,127.0599818,37.26875922,127.0642104,0.48,1.8,자전거보행자겸용도로,Y,0,0.0999,1,1,0,0,0.065040650406504,0.253623188405797,0.1439177549319255,0.495362633560679,0.323233840299009,0.257073,0.400047
37.29991696,126.9541915,37.29932847,126.954782,0.54,2.5,자전거보행자겸용도로,Y,1,0.1528,0,0,0,0,0.0,0.253623188405797,0.2198025092440207,0.5293282347411195,0.3175969408446716,0.19446,0.395381
37.29932847,126.954782,37.29991696,126.9541915,0.26,2.6,자전거보행자겸용도로,Y,1,0.1591,0,0,0,0,0.0,0.253623188405797,0.2282377583516789,0.5287894125525969,0.3172736475315581,0.19446,0.395058
37.29874736,126.9545882,37.29849193,126.9573077,0.263,2.5,자전거보행자겸용도로,Y,1,0.1516,0,0,0,0,0.0,0.253623188405797,0.2174935345288221,0.5282220710689243,0.3169332426413545,0.0,0.316933
37.24009218,126.9840215,37.2389981,126.9844749,0.18,1.5,자전거보행자겸용도로,Y,0,0.076,1,0,0,0,0.040650406504065,0.253623188405797,0.1091093679868339,0.4879546878339593,0.3090329753020016,0.04065,0.309033
37.2389981,126.9844749,37.24009218,126.9840215,0.17,1.5,자전거보행자겸용도로,Y,0,0.076,1,0,0,0,0.040650406504065,0.253623188405797,0.1090260114989206,0.4879546878339593,0.3090329753020016,0.04065,0.309033
37.24223858,126.9872414,37.24205151,126.9827659,0.96,1.7,자전거보행자겸용도로,Y,0,0.0944,1,0,0,0,0.040650406504065,0.253623188405797,0.1371496355825336,0.5020185592990751,0.317471298181071,0.04065,0.317471
37.24427881,126.9843711,37.24511008,126.9872836,0.49,1.5,자전거보행자겸용도로,Y,0,0.0773,0,0,0,0,0.0,0.253623188405797,0.1116934191121465,0.4895061437411998,0.2937036862447199,0.0,0.293704
37.24511008,126.9872836,37.24427881,126.9843711,0.51,1.5,자전거보행자겸용도로,Y,0,0.0774,0,0,0,0,0.0,0.253623188405797,0.1118601320879731,0.4910879540880788,0.2946527724528472,0.0,0.294653
37.24254358,126.9888458,37.24000003,126.9740258,1.3,2.0,자전거보행자겸용도로,Y,1,0.1184,2,0,0,0,0.0813008130081301,0.253623188405797,0.1722914484792784,0.5117865041033977,0.3395922276652906,0.257851,0.410212
37.24249721,126.980726,37.24296803,126.9876299,1.54,1.5,자전거보행자겸용도로,Y,0,0.0818,1,0,0,0,0.040650406504065,0.253623188405797,0.120445850343044,0.4965756154022691,0.3142055318429874,0.04065,0.314205
37.24097991,126.9848652,37.24485225,126.9829475,0.45,1.3,자전거보행자겸용도로,Y,0,0.0621,1,0,0,0,0.040650406504065,0.253623188405797,0.0898215316220317,0.4823543284051479,0.3056727596447147,0.04065,0.305673
37.24473519,126.9822335,37.24077994,126.983955,0.49,1.3,자전거보행자겸용도로,Y,0,0.0623,1,0,0,0,0.040650406504065,0.253623188405797,0.090154957573685,0.4823543284051479,0.3056727596447147,0.04065,0.305673
37.23937512,126.9748023,37.24099484,126.9892094,1.34,2.2,자전거보행자겸용도로,Y,1,0.1337,2,0,0,0,0.0813008130081301,0.253623188405797,0.1941633359693932,0.5266012217035886,0.3484810582254052,0.257851,0.419101
37.24254358,126.9888458,37.24000003,126.9740258,1.3,2.2,자전거보행자겸용도로,Y,1,0.1335,2,0,0,0,0.0813008130081301,0.253623188405797,0.1938299100177399,0.5266012217035886,0.3484810582254052,0.257851,0.419101
37.26563109,127.0851747,37.26565416,127.082493,0.3,3.0,자전거보행자겸용도로,Y,1,0.1894,1,0,0,0,0.040650406504065,0.253623188405797,0.2716481073802552,0.5325948620222223,0.3358170798149593,0.04065,0.335817
37.26436822,127.0828537,37.26406407,127.0845403,0.3,1.4,자전거보행자겸용도로,Y,0,0.069,1,0,0,0,0.040650406504065,0.253623188405797,0.0993404150725628,0.4860244841805199,0.3078748531099379,0.04065,0.307875
37.26406407,127.0845403,37.26741745,127.0830811,0.5,1.2,자전거보행자겸용도로,Y,0,0.0548,1,0,0,0,0.040650406504065,0.253623188405797,0.0794690832923675,0.4795344012115032,0.3039808033285279,0.04065,0.303981
37.26565416,127.082493,37.26406407,127.0845403,0.52,1.2,자전거보행자겸용도로,Y,0,0.0549,1,0,0,0,0.040650406504065,0.253623188405797,0.0796357962681941,0.4795899049875088,0.3040141055941313,0.04065,0.304014
37.24973572,127.0646417,37.25324115,127.067851,0.46,1.2,자전거보행자겸용도로,Y,0,0.0546,3,1,0,0,0.1463414634146341,0.253623188405797,0.0791356573407143,0.4794212743195462,0.3461893499575813,0.295759,0.405956
37.25026714,127.0675699,37.25105346,127.0645368,0.45,1.2,자전거보행자겸용도로,Y,0,0.0546,1,1,0,0,0.065040650406504,0.253623188405797,0.0790523008528009,0.4793145289931547,0.3136049775584944,0.238848,0.383128
37.24928855,127.0699937,37.26741745,127.0830811,2.61,2.6,자전거보행자겸용도로,Y,1,0.1692,6,2,0,0,0.2926829268292683,0.253623188405797,0.2478265330113065,0.5341493560693548,0.4375627843733202,0.343388,0.457845
37.26729446,127.0813923,37.24582457,127.0653866,2.69,2.5,자전거보행자겸용도로,Y,1,0.1621,6,1,0,0,0.2682926829268293,0.253623188405797,0.2377241541453822,0.530492832282524,0.4256127725402461,0.362876,0.463446
37.29421198,127.072466,37.28682071,127.0596624,1.64,2.0,자전거보행자겸용도로,Y,1,0.1199,6,2,0,0,0.2926829268292683,0.253623188405797,0.1751255690683309,0.5118867271074009,0.4242052069961478,0.375648,0.457391
37.25265793,127.0743947,37.2535354,127.0752076,0.16,2.8,자전거보행자겸용도로,Y,1,0.1738,5,2,0,0,0.2520325203252033,0.253623188405797,0.2489426550110073,0.5318347378676771,0.4199138508506875,0.366161,0.465565
37.25536078,127.0759767,37.25448413,127.0750221,0.165,1.5,자전거보행자겸용도로,Y,0,0.0759,5,2,0,0,0.2520325203252033,0.253623188405797,0.108984333254964,0.4879546878339593,0.3935858208304569,0.366161,0.439237
37.30090272,126.9734416,37.30280763,126.9735103,0.25,1.2,자전거보행자겸용도로,Y,0,0.0537,0,0,0,0,0.0,0.253623188405797,0.0773851710945348,0.4784669009423596,0.2870801405654158,0.192212,0.363965
37.30287401,126.9726829,37.3017082,126.9724666,0.13,3.0,자전거보행자겸용도로,Y,1,0.1887,0,0,0,0,0.0,0.253623188405797,0.2702310470857289,0.5321860573184733,0.319311634391084,0.193795,0.39683
37.25348277,126.9842088,37.25372304,126.9852956,0.17,1.7,자전거보행자겸용도로,Y,0,0.091,0,0,0,0,0.0,0.253623188405797,0.1305644730373821,0.4899066083636427,0.2939439650181856,0.0,0.293944
37.25372304,126.9852956,37.25348277,126.9842088,0.17,1.7,자전거보행자겸용도로,Y,0,0.091,0,0,0,0,0.0,0.253623188405797,0.1305644730373821,0.4899066083636427,0.2939439650181856,0.0,0.293944
37.25364633,126.9840856,37.25726678,126.9844509,0.38,1.7,자전거보행자겸용도로,Y,0,0.0919,0,0,0,0,0.0,0.253623188405797,0.1323149592835616,0.4909160210077671,0.2945496126046602,0.0,0.29455
37.25669632,126.9837329,37.2536423,126.9835719,0.36,1.7,자전거보행자겸용도로,Y,0,0.0918,0,0,0,0,0.0,0.253623188405797,0.132148246307735,0.4909160210077671,0.2945496126046602,0.0,0.29455
37.30674883,126.9764476,37.30674883,126.9764476,0.49,2.0,자전거보행자겸용도로,Y,1,0.115,0,0,0,0,0.0,0.253623188405797,0.1655395729583003,0.4989356757890485,0.2993614054734291,0.22131,0.387885
37.30674883,126.9764476,37.30674883,126.9764476,0.49,2.0,자전거보행자겸용도로,Y,1,0.115,0,0,0,0,0.0,0.253623188405797,0.1655395729583003,0.4989356757890485,0.2993614054734291,0.22131,0.387885
37.23813488,126.9713375,37.239333,126.9636122,0.25,1.6,자전거보행자겸용도로,Y,0,0.0838,2,0,0,0,0.0813008130081301,0.253623188405797,0.1204620941714578,0.4893235557980309,0.3261144586820705,0.081301,0.326115
37.24592715,127.0471795,37.24759694,127.0472404,0.169,1.5,자전거보행자겸용도로,Y,0,0.076,3,1,0,0,0.1463414634146341,0.253623188405797,0.1090176758501293,0.4879546878339593,0.3513093980662292,0.285349,0.406912
37.26450944,127.0611768,37.24759226,127.0483145,2.22,1.1,자전거보행자겸용도로,Y,0,0.0547,3,2,0,0,0.1707317073170732,0.253623188405797,0.0830371684442259,0.4812946233812324,0.3570694569555687,0.304522,0.410586
37.24736309,127.0488308,37.26428919,127.0615571,2.21,1.4,자전거보행자겸용도로,Y,0,0.0772,3,2,0,0,0.1707317073170732,0.253623188405797,0.1152615042640049,0.4940383343467726,0.3647156835348928,0.304522,0.418232
37.23893279,126.9768666,37.239084,126.9793341,0.4,1.2,자전거보행자겸용도로,Y,0,0.0544,1,0,0,0,0.040650406504065,0.253623188405797,0.0786355184132344,0.4791725632713992,0.3037637005644655,0.229395,0.379262
37.23908458,126.980108,37.23986507,126.9796283,0.14,1.2,자전거보행자겸용도로,Y,0,0.0532,1,0,0,0,0.040650406504065,0.253623188405797,0.0764682497274884,0.4782214525309263,0.3031930341201818,0.229395,0.378691
37.24073703,126.986901,37.24073703,126.986901,0.369,1.4,자전거보행자겸용도로,Y,0,0.0693,0,0,0,0,0.0,0.253623188405797,0.0999155748391647,0.4860762577610152,0.2916457546566091,0.0,0.291646
37.24073703,126.986901,37.24073703,126.986901,0.316,1.4,자전거보행자겸용도로,Y,0,0.0691,0,0,0,0,0.0,0.253623188405797,0.0994737854532241,0.4860244841805199,0.2916146905083119,0.0,0.291615
37.2403804,126.9823455,37.2403804,126.9823455,0.323,1.7,자전거보행자겸용도로,Y,0,0.0917,1,0,0,0,0.040650406504065,0.253623188405797,0.1318398273024558,0.4909160210077671,0.3108097752062862,0.229395,0.386308
37.2403804,126.9823455,37.2403804,126.9823455,0.37,1.5,자전거보행자겸용도로,Y,0,0.0768,1,0,0,0,0.040650406504065,0.253623188405797,0.1106931412571868,0.4881474988830011,0.3091486619314266,0.229395,0.384646
37.2403804,126.9823455,37.2403804,126.9823455,0.372,1.5,자전거보행자겸용도로,Y,0,0.0768,1,0,0,0,0.040650406504065,0.253623188405797,0.1107098125547695,0.4881474988830011,0.3091486619314266,0.229395,0.384646
37.24026542,126.9835587,37.24026542,126.9835587,0.15,1.4,자전거보행자겸용도로,Y,0,0.0683,1,0,0,0,0.040650406504065,0.253623188405797,0.0980900677538632,0.485503546249877,0.3075622903515522,0.04065,0.307562
37.24143085,126.9845951,37.24134777,126.986834,0.29,1.5,자전거보행자겸용도로,Y,0,0.0765,1,0,0,0,0.040650406504065,0.253623188405797,0.1100262893538803,0.4881170203915237,0.3091303748365402,0.04065,0.30913
37.24181591,126.9871974,37.24197304,126.9841146,0.29,1.5,자전거보행자겸용도로,Y,0,0.0765,1,0,0,0,0.040650406504065,0.253623188405797,0.1100262893538803,0.4881170203915237,0.3091303748365402,0.04065,0.30913
37.26185595,127.0072892,37.26140457,127.0046716,0.2,1.1,자전거보행자겸용도로,Y,0,0.046,1,0,0,0,0.040650406504065,0.253623188405797,0.0661991578857374,0.4742605967164922,0.3008165206315213,0.215765,0.370862
37.2619187,127.0067713,37.26189607,127.0069671,0.06,1.5,자전거보행자겸용도로,Y,0,0.0755,1,0,0,0,0.040650406504065,0.253623188405797,0.1081090901318742,0.48791538428308,0.309009393171474,0.23793,0.387921
37.26389592,127.0080124,37.26692794,127.0097928,0.45,1.5,자전거보행자겸용도로,Y,0,0.0772,3,2,0,0,0.1707317073170732,0.253623188405797,0.1113599931604933,0.4893245476633177,0.3618874115248199,0.289233,0.409288
37.26152436,127.0041938,37.26162643,127.0061019,0.27,1.5,자전거보행자겸용도로,Y,0,0.0764,1,0,0,0,0.040650406504065,0.253623188405797,0.1098595763780537,0.4880550752441446,0.3090932077481127,0.202824,0.373963
37.25974839,127.0100342,37.25977498,127.0088948,0.06,2.0,자전거보행자겸용도로,Y,1,0.1131,0,0,0,0,0.0,0.253623188405797,0.1619552439780281,0.495940010054841,0.2975640060329046,0.0,0.297564
37.26140457,127.0046716,37.26092114,127.004351,0.36,1.1,자전거보행자겸용도로,Y,0,0.0467,1,0,0,0,0.040650406504065,0.253623188405797,0.0675328616923504,0.4748843483214396,0.3011907715944897,0.199629,0.364782
37.27861836,126.9517639,37.27738509,126.9495514,0.27,1.5,자전거보행자겸용도로,Y,0,0.0764,0,0,0,0,0.0,0.253623188405797,0.1098595763780537,0.4880550752441446,0.2928330451464867,0.199989,0.372829
37.24060609,126.9698789,37.2453386,126.9680862,0.57,1.5,자전거보행자겸용도로,Y,0,0.0777,3,0,0,0,0.1219512195121951,0.253623188405797,0.112360271015453,0.4910879540880788,0.3434332602577253,0.121951,0.343433
37.24672626,126.9675025,37.24657491,126.966953,0.14,3.3,자전거보행자겸용도로,Y,1,0.2113,3,0,0,0,0.1219512195121951,0.253623188405797,0.3026220958813345,0.5321628773680502,0.3680782142257082,0.121951,0.368078
37.24018191,126.9700107,37.23383111,126.9836105,1.47,1.2,자전거보행자겸용도로,Y,0,0.059,3,0,0,0,0.1219512195121951,0.253623188405797,0.0875546626199585,0.4825604032510774,0.3383167297555245,0.121951,0.338317
37.28202016,126.9720438,37.28102971,126.9693829,0.26,2.8,자전거보행자겸용도로,Y,1,0.1742,2,0,0,0,0.0813008130081301,0.253623188405797,0.2497762198901404,0.5318347378676771,0.3516211679238583,0.081301,0.351621
37.24099484,126.9892094,37.23403384,126.9839737,0.99,2.3,자전거보행자겸용도로,Y,1,0.1397,0,0,0,0,0.0,0.253623188405797,0.2020150896616581,0.5268190492345517,0.316091429540731,0.0,0.316091
37.2381903,126.978618,37.23757321,126.9798598,0.27,1.2,자전거보행자겸용도로,Y,0,0.0538,1,0,0,0,0.040650406504065,0.253623188405797,0.0775518840703614,0.4784669009423596,0.3033403031670418,0.229395,0.378838
37.23786243,126.9808304,37.2385647,126.9777188,0.33,1.2,자전거보행자겸용도로,Y,0,0.0541,1,0,0,0,0.040650406504065,0.253623188405797,0.0780520229978412,0.479072265761339,0.3037035220584294,0.229395,0.379201
37.23893279,126.9768666,37.239084,126.9793341,0.4,1.2,자전거보행자겸용도로,Y,0,0.0544,1,0,0,0,0.040650406504065,0.253623188405797,0.0786355184132344,0.4791725632713992,0.3037637005644655,0.229395,0.379262
37.23713862,126.9814357,37.23893279,126.9768666,0.47,1.2,자전거보행자겸용도로,Y,0,0.0547,1,0,0,0,0.040650406504065,0.253623188405797,0.0792190138286276,0.4794212743195462,0.3039129271933536,0.229395,0.379411
37.24646685,126.9786224,37.24681821,126.9783166,0.04,2.1,자전거보행자겸용도로,Y,1,0.1206,2,0,0,0,0.0813008130081301,0.253623188405797,0.1725577617714322,0.4967522875537069,0.3305716977354762,0.257851,0.401192
37.24370905,126.9782807,37.23096776,126.984622,1.58,1.6,자전거보행자겸용도로,Y,0,0.0895,2,0,0,0,0.0813008130081301,0.253623188405797,0.131548507063928,0.5008507496074937,0.3330307749677482,0.257851,0.403651
37.25244587,126.9745484,37.24977684,126.975703,0.3,1.4,자전거보행자겸용도로,Y,0,0.069,2,0,0,0,0.0813008130081301,0.253623188405797,0.0993404150725628,0.4860244841805199,0.324135015711564,0.081301,0.324135
37.25885468,126.9731868,37.25499682,126.973592,0.28,1.7,자전거보행자겸용도로,Y,0,0.0915,1,0,0,0,0.040650406504065,0.253623188405797,0.1314813944044285,0.4909160210077671,0.3108097752062862,0.04065,0.31081
37.28262997,126.9701455,37.28376507,126.9695976,0.28,1.5,자전거보행자겸용도로,Y,0,0.0764,2,0,0,0,0.0813008130081301,0.253623188405797,0.109942932865967,0.4880550752441446,0.3253533703497387,0.081301,0.325353
37.29003477,127.0008412,37.28960038,126.9995854,0.137,1.8,자전거보행자겸용도로,Y,0,0.0984,2,3,0,0,0.1544715447154471,0.253623188405797,0.141058627396499,0.4929740066008824,0.3575730218467083,0.294235,0.413478
37.29703674,126.9994548,37.298628,126.9972567,0.2,1.5,자전거보행자겸용도로,Y,0,0.0761,2,2,0,0,0.1300813008130081,0.253623188405797,0.1092760809626605,0.4879546878339593,0.3448053330255788,0.305467,0.41496
37.30164154,127.0097094,37.30656426,127.0141554,0.62,1.9,자전거보행자겸용도로,Y,0,0.108,3,1,0,0,0.1463414634146341,0.253623188405797,0.1558539765319426,0.5001830898876177,0.3586464392984242,0.284368,0.413857
37.30677156,127.0119328,37.3021367,127.0092288,0.62,1.9,자전거보행자겸용도로,Y,0,0.108,3,1,0,0,0.1463414634146341,0.253623188405797,0.1558539765319426,0.5001830898876177,0.3586464392984242,0.284368,0.413857
37.30632759,127.0047182,37.30447376,127.0117932,0.17,1.9,자전거보행자겸용도로,Y,0,0.1061,3,1,0,0,0.1463414634146341,0.253623188405797,0.1521029345758437,0.4940425374821822,0.3549621078551629,0.287674,0.411495
37.24652663,127.0344809,37.2487536,127.0359586,0.25,3.0,자전거보행자겸용도로,Y,1,0.1892,2,1,0,0,0.1056910569105691,0.253623188405797,0.2712313249406886,0.5325948620222223,0.361833339977561,0.316624,0.446207
37.24863213,127.0368538,37.24742039,127.0386681,0.24,1.7,자전거보행자겸용도로,Y,0,0.0913,2,1,0,0,0.1056910569105691,0.253623188405797,0.1311479684527753,0.4909160210077671,0.3368260353688879,0.278249,0.405849
37.24863213,127.0368538,37.24742039,127.0386681,0.24,1.7,자전거보행자겸용도로,Y,0,0.0913,2,1,0,0,0.1056910569105691,0.253623188405797,0.1311479684527753,0.4909160210077671,0.3368260353688879,0.278249,0.405849
37.25248392,127.0654298,37.25409241,127.0630465,0.31,1.7,자전거보행자겸용도로,Y,0,0.0916,1,1,0,0,0.065040650406504,0.253623188405797,0.1317314638681685,0.4909160210077671,0.3205658727672618,0.238848,0.390089
37.24869199,127.0743929,37.25066343,127.0716869,0.41,5.6,자전거보행자겸용도로,Y,1,0.3856,3,2,0,0,0.1707317073170732,0.253623188405797,0.5525650287473016,0.5964739293302881,0.4261770405250021,0.29108,0.474316
37.28787249,127.0644353,37.29591481,127.0558786,1.15,2.0,자전거보행자겸용도로,Y,1,0.1178,5,3,0,0,0.2764227642276423,0.253623188405797,0.1710411011605788,0.5115388972794677,0.4174924440587375,0.376658,0.457587
37.29286988,127.0511439,37.29372989,127.0568399,0.66,2.0,자전거보행자겸용도로,Y,1,0.1157,3,3,0,0,0.1951219512195122,0.253623188405797,0.1669566332528266,0.5024175605540048,0.3794993168202077,0.33164,0.434107
37.28828442,127.059815,37.29345703,127.0490321,1.12,2.0,자전거보행자겸용도로,Y,1,0.1177,3,3,0,0,0.1951219512195122,0.253623188405797,0.1707910316968388,0.5096239959152052,0.383823178036928,0.326646,0.436433
37.26724013,126.9954952,37.26724013,126.9954952,0.266,2.0,자전거보행자겸용도로,Y,1,0.114,1,0,0,0,0.040650406504065,0.253623188405797,0.1636723876290422,0.495940010054841,0.3138241686345306,0.207519,0.380572
37.2632134,126.9929502,37.26365556,126.9943991,0.14,1.5,자전거보행자겸용도로,Y,0,0.0758,1,0,0,0,0.040650406504065,0.253623188405797,0.1087759420351807,0.4879546878339593,0.3090329753020016,0.207393,0.37573
37.26411429,126.9942381,37.26343131,126.9921931,0.18,1.5,자전거보행자겸용도로,Y,0,0.076,1,0,0,0,0.040650406504065,0.253623188405797,0.1091093679868339,0.4879546878339593,0.3090329753020016,0.203934,0.374346
37.26417795,126.9972938,37.26390643,126.9952846,0.134,1.5,자전거보행자겸용도로,Y,0,0.0758,1,0,0,0,0.040650406504065,0.253623188405797,0.1087259281424327,0.4879546878339593,0.3090329753020016,0.207739,0.375868
37.26390643,126.9952846,37.26527031,126.9986456,0.39,2.0,자전거보행자겸용도로,Y,1,0.1145,1,0,0,0,0.040650406504065,0.253623188405797,0.1647060080791673,0.4965145362526491,0.3141688843532154,0.210015,0.381915
37.26103682,126.9968647,37.26019459,126.998341,0.226,1.5,자전거보행자겸용도로,Y,0,0.0762,1,0,0,0,0.040650406504065,0.253623188405797,0.1094928078312351,0.4879546878339593,0.3090329753020016,0.199617,0.37262
37.2661098,126.9932018,37.26210391,126.995276,0.51,3.0,자전거보행자겸용도로,Y,1,0.1903,1,0,0,0,0.040650406504065,0.253623188405797,0.2733985936264347,0.5331336842107448,0.3361403731280729,0.211584,0.404514
37.26053102,127.0091411,37.25977498,127.0088948,0.16,2.2,자전거보행자겸용도로,Y,1,0.1286,0,0,0,0,0.0,0.253623188405797,0.1843272703956227,0.5118148125523243,0.3070888875313945,0.0,0.307089
37.24290541,127.0579972,37.2418079,127.0580404,0.16,1.6,자전거보행자겸용도로,Y,0,0.0834,3,0,0,0,0.1219512195121951,0.253623188405797,0.1197118857802381,0.4893148215867609,0.3423693807569345,0.281644,0.406246
37.24114742,127.058201,37.24131273,127.059697,0.44,1.6,자전거보행자겸용도로,Y,0,0.0846,3,0,0,0,0.1219512195121951,0.253623188405797,0.1220458674418107,0.4895318045140414,0.3424995705133029,0.282356,0.406661
37.24264665,127.0565539,37.2419053,127.0588947,0.44,1.6,자전거보행자겸용도로,Y,0,0.0846,3,0,0,0,0.1219512195121951,0.253623188405797,0.1220458674418107,0.4895318045140414,0.3424995705133029,0.281644,0.406377
37.24619073,127.0573197,37.26726691,127.0799097,3.12,1.9,자전거보행자겸용도로,Y,0,0.1187,5,1,0,0,0.2276422764227642,0.253623188405797,0.1766930985102699,0.5141430542619002,0.3995427431262458,0.35504,0.450502
37.23961746,127.0563052,37.24264665,127.0565539,0.38,2.1,자전거보행자겸용도로,Y,1,0.122,2,0,0,0,0.0813008130081301,0.253623188405797,0.1753918823604847,0.4967522875537069,0.3305716977354762,0.237961,0.393236
37.2599766,127.0739104,37.24283817,127.0549317,2.6,1.5,자전거보행자겸용도로,Y,0,0.0864,7,1,0,0,0.3089430894308943,0.253623188405797,0.1292816380618548,0.4988174809549708,0.4228677243453402,0.40958,0.463122
37.26726691,127.0799097,37.26403662,127.0775487,0.13,1.8,자전거보행자겸용도로,Y,0,0.0984,3,1,0,0,0.1463414634146341,0.253623188405797,0.1410002778549597,0.4929215849242634,0.3542895363204117,0.261049,0.400173
37.28527646,127.0543026,37.29032276,127.0454532,1.08,2.0,자전거보행자겸용도로,Y,1,0.1175,3,4,0,0,0.2195121951219512,0.253623188405797,0.1704576057451856,0.5096239959152052,0.3935792755979036,0.331429,0.438346
37.30561994,127.0144759,37.30290005,127.0209749,0.7,1.9,자전거보행자겸용도로,Y,0,0.1083,2,2,0,0,0.1300813008130081,0.253623188405797,0.1565208284352491,0.503150787252779,0.3539229926768706,0.130081,0.353923
37.29530256,126.9610098,37.29215606,126.9613651,0.36,1.5,자전거보행자겸용도로,Y,0,0.0768,0,0,0,0,0.0,0.253623188405797,0.1106097847692735,0.4881474988830011,0.2928884993298006,0.23364,0.386344
37.28427229,126.9680278,37.28503306,126.9680246,0.19,2.0,자전거보행자겸용도로,Y,1,0.1137,2,0,0,0,0.0813008130081301,0.253623188405797,0.1630388783209011,0.495940010054841,0.3300843312361566,0.081301,0.330084
37.28503306,126.9680246,37.28427229,126.9680278,0.2,2.0,자전거보행자겸용도로,Y,1,0.1137,2,0,0,0,0.0813008130081301,0.253623188405797,0.1631222348088144,0.495940010054841,0.3300843312361566,0.081301,0.330084
37.28141602,126.9748937,37.27824906,126.9781397,0.603,1.6,자전거보행자겸용도로,Y,0,0.0853,2,1,0,0,0.1056910569105691,0.253623188405797,0.1234045781947977,0.4931865360984656,0.338188344423307,0.105691,0.338188
37.28123889,126.9733192,37.27732237,126.9778168,0.605,1.6,자전거보행자겸용도로,Y,0,0.0854,2,1,0,0,0.1056910569105691,0.253623188405797,0.1234212494923803,0.4931865360984656,0.338188344423307,0.105691,0.338188
