route_name,sido,sigungu,start_addr_jibun,start_addr_road,start_lat,start_lon,end_lat,end_lon,length_km,road_id,width_m,is_wide_road,safety_index
용이e편한세상 2단지,경기도,평택시,경기도 평택시 용이동 738,"경기도 평택시 신흥1로 43 (용이동, e편한세상 평택용이 2단지)",37.00321,127.145629,37.00321,127.145629,0.62,용이e편한세상 2단지_평택시,,0,
신흥1로,경기도,평택시,경기도 평택시 용이동 737,"경기도 평택시 신흥1로 67 (용이동, e편한세상 평택용이 1단지)",37.00227429,127.142449,37.00227429,127.142449,0.22,신흥1로_평택시,,0,
신흥1로,경기도,평택시,경기도 평택시 용이동 365-1,,37.0032454,127.1416817,37.00227429,127.142449,0.13,신흥1로_평택시,,0,
신흥1로,경기도,평택시,경기도 평택시 용이동 737,"경기도 평택시 신흥1로 67 (용이동, e편한세상 평택용이 1단지)",37.00227429,127.142449,37.001356,127.1472902,0.22,신흥1로_평택시,,0,
이화로,경기도,평택시,경기도 평택시 용이동 752,경기도 평택시 신흥1로1길 21 (용이동),37.000982,127.1454312,37.0019552,127.142758,0.17,이화로_평택시,,0,
평택용죽연결도로,경기도,평택시,경기도 평택시 용이동 731,,36.99806171,127.1285175,36.99806171,127.1285175,1.18,평택용죽연결도로_평택시,,0,
중앙로,경기도,평택시,경기도 평택시 용이동 702-6,,36.993288,127.129382,36.99166087,127.1239058,0.67,중앙로_평택시,,0,
용죽2로,경기도,평택시,경기도 평택시 용이동 664-3,경기도 평택시 용죽2로 67 (용이동),36.995174,127.127361,36.994223,127.1243448,0.19,용죽2로_평택시,,0,
고덕 연결녹지,경기도,평택시,경기도 평택시 고덕면 여염리 4333-1,,37.047966,127.049131,37.047966,127.049131,0.01,고덕 연결녹지_평택시,,0,
고덕 연결녹지,경기도,평택시,경기도 평택시 고덕면 여염리 4330-1,,37.043667,127.044553,37.043667,127.044553,0.27,고덕 연결녹지_평택시,,0,
고덕 연결녹지,경기도,평택시,경기도 평택시 고덕면 여염리 4314-3,,37.048354,127.045832,37.048354,127.045832,0.18,고덕 연결녹지_평택시,,0,
